team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,assists_1_20_21,bonus_1_20_21,bps_1_20_21,clean_sheets_1_20_21,creativity_1_20_21,goals_conceded_1_20_21,goals_scored_1_20_21,ict_index_1_20_21,influence_1_20_21,minutes_1_20_21,own_goals_1_20_21,penalties_missed_1_20_21,penalties_saved_1_20_21,red_cards_1_20_21,saves_1_20_21,selected_1_20_21,threat_1_20_21,total_points_1_20_21,value_1_20_21,yellow_cards_1_20_21,first_name,second_name,team_code_20_21,element_type_20_21,total_points_20_21,now_cost_20_21
3.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,3.0,3.0,47.0,5.0,144.0,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.7,11.0,5.3,0.0,3.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,3.0,53.0,30.0,622.0,5.7,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,110.4,373.0,155.0,148.3,241.0,141.0,185.0,210.0,114.0,44.4,320.0,144.0,0.1,70,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,4.2,485,204,9.7,425,196,10.0,412,190,2.4,470,200,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5478,0.0,0,55,0,Reiss,Nelson,3,3,2,55
35.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.2,35.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,51.0,0.0,145.0,44.0,0.0,196.0,59.0,0.0,199.0,55.0,0.0,30,0.5,0,0,0,0,2,0,0,0,0,0,0,0,7,6.0,479,201,2.3,447,202,7.0,420,196,1.6,485,203,0.3,0,0,3,0,1.8,2,0,0.4,1.8,21,0,0,0,0,0,33377,0.0,1,45,0,Rekeem,Harper,35,3,2,45
49.0,4.0,55.0,18.0,412.0,3.3,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,87.6,36.2,132.0,25.0,0.3,49.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,49.0,9.0,61.0,1.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.2,41.9,55.0,12.0,0.1,14.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,75.0,0.0,554.0,76.0,0.0,528.0,73.0,0.0,572.0,74.0,0.5,1113,8.1,0,0,0,2,16,0,0,0,1,0,0,0,87,66.8,406,50,157.2,218,34,255.0,158,45,47.3,296,43,5.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,339175,0.0,0,45,0,Rhian,Brewster,49,4,34,45
13.0,2.0,69.0,177.0,2693.0,25.7,6.0,5.0,3.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,675.0,618.2,420.4,536.0,157.6,16.0,13.0,2.0,71.0,165.0,2855.0,23.2,7.0,2.0,5.0,13.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,650.0,697.8,549.6,822.0,207.1,16.2,13.0,2.0,53.0,146.0,3123.0,27.5,2.0,8.0,5.0,10.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,22.0,693.0,889.0,517.6,430.0,183.7,10.6,13.0,2.0,62.0,123.0,2520.0,19.8,3.0,2.0,3.0,10.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,568.0,738.0,44.0,15.0,446.5,73.0,13.0,235.0,173.0,30.0,141.9,77.0,10.0,7.7,954,4.6,0,1,0,2,19,0,0,0,3,0,0,0,152,183.4,301,116,162.4,215,54,144.0,245,71,48.9,291,97,0.6,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8705,0.0,0,60,0,Ricardo Domingos,Barbosa Pereira,13,2,27,60
11.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.0,3.0,58.0,125.0,2817.0,21.6,5.0,8.0,2.0,8.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,304.0,497.0,384.7,1217.0,209.3,6.5,11.0,3.0,64.0,153.0,2662.0,23.9,13.0,3.0,2.0,11.0,36.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,400.0,698.4,350.7,1209.0,224.5,13.3,11.0,3.0,82.0,165.0,3070.0,20.1,13.0,5.0,2.0,9.0,51.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,519.0,814.6,30.0,9.0,478.1,63.0,46.0,1233.0,15.0,5.0,252.3,19.0,11.0,9.2,2862,16.0,7,6,1,11,38,0,0,0,4,1,0,18,415,576.4,86,11,359.7,102,11,1147.0,12,8,208.3,31,8,7.1,0,0,17,1,13.8,0,0,10.7,26.2,90,0,0,0,0,0,583310,67.0,2,80,0,Richarlison,de Andrade,11,4,123,80
14.0,3.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,14.0,4.0,95.0,181.0,2760.0,19.1,15.0,8.0,3.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,758.0,951.0,834.5,1341.0,312.7,36.1,14.0,4.0,93.0,160.0,2606.0,17.2,12.0,8.0,3.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,647.0,774.8,670.1,1240.0,267.8,14.2,14.0,4.0,93.0,155.0,2985.0,16.7,9.0,9.0,2.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,592.0,733.6,45.0,8.0,703.0,26.0,1.0,1638.0,4.0,2.0,307.5,6.0,2.0,10.1,2837,15.5,9,8,2,10,39,0,0,0,2,0,0,15,615,729.4,40,6,643.2,40,2,1415.0,7,5,278.8,9,3,5.7,0,0,10,0,7.2,3,0,5.1,5.8,90,0,0,0,0,0,248434,38.0,1,95,1,Roberto,Firmino,14,4,141,95
21.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,21.0,1.0,42.0,7.0,90.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,26.6,0.0,0.0,2.7,0.0,21.0,1.0,44.0,18.0,686.0,4.1,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0,134.0,239.0,284.0,24.0,0.0,574.0,55.0,0.0,555.0,50.0,23.9,379.0,24.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,620,79,0.0,606,62,0.0,592,58,0.0,626,79,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1162,0.0,0,45,0,Roberto,Jimenez Gago,21,1,0,45
21.0,3.0,55.0,133.0,2548.0,24.2,7.0,6.0,2.0,3.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,503.0,550.2,1050.1,538.0,212.3,6.3,21.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,21.0,3.0,50.0,85.0,2215.0,17.0,2.0,5.0,2.0,5.0,33.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,364.0,460.8,976.0,380.0,181.5,0.9,21.0,3.0,50.0,87.0,1504.0,17.4,5.0,5.0,1.0,3.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,312.0,422.2,177.0,68.0,552.1,43.0,33.0,320.0,127.0,68.0,129.7,96.0,55.0,0.6,528,2.5,0,0,0,0,14,0,0,0,2,0,0,0,76,76.4,394,167,56.0,338,176,75.0,322,160,20.7,382,174,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9364,0.0,0,60,0,Robert,Snodgrass,35,3,14,60
2.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,125.0,28.0,0.0,116.0,15.0,0.0,134.0,32.0,0.0,1130,8.8,0,0,1,4,21,0,0,0,1,0,0,2,220,230.2,274,108,52.2,339,113,131.0,257,77,41.4,318,110,0.3,0,0,14,0,0.2,4,0,4.2,23.4,90,0,0,0,0,0,33230,18.0,0,45,0,Robin,Koch,2,2,38,45
3.0,2.0,41.0,32.0,810.0,7.8,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,171.0,172.0,49.2,100.0,32.2,3.3,3.0,2.0,44.0,27.0,819.0,6.1,0.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,196.0,212.2,39.3,24.0,27.5,0.7,3.0,2.0,43.0,24.0,806.0,5.6,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,148.0,187.8,28.7,14.0,23.2,0.4,3.0,2.0,44.0,16.0,580.0,3.6,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,96.0,133.6,355.0,138.0,4.8,441.0,164.0,19.0,396.0,145.0,15.8,407.0,150.0,0.2,2557,24.4,0,1,1,11,26,1,0,0,2,0,0,10,536,602.6,68,24,76.1,314,97,97.0,288,93,77.7,211,64,4.7,0,0,28,1,1.2,0,0,2.2,20.6,90,0,0,0,0,0,71148,0.0,6,45,0,Rob,Holding,3,2,105,45
2.0,4.0,50.0,14.0,254.0,2.7,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.8,39.6,109.0,16.1,0.1,2.0,4.0,49.0,3.0,17.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.9,17.0,2.3,0.0,2.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,43.0,24.0,224.0,4.2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,61.8,79.0,11.0,42.9,74.0,9.0,185.0,34.0,18.0,28.3,43.0,16.0,0.1,1279,15.6,7,4,3,3,21,0,0,0,3,0,0,16,341,398.4,188,21,409.7,84,9,617.0,56,23,142.4,79,20,2.7,0,0,0,0,0.3,1,0,0.0,0.0,28,0,0,0,0,0,462199,0.0,1,60,0,Rodrigo,Moreno,2,4,89,60
4.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,4.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,4.0,3.0,43.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,17.0,2.7,0.0,4.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,262.0,0.0,636.0,263.0,0.0,630.0,262.0,0.0,644.0,264.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,689,283,0.0,683,283,0.0,677,281,0.0,692,283,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5098,0.0,0,50,0,Rolando,Aarons,4,3,0,50
35.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,35.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,35.0,3.0,43.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,17.0,2.7,0.0,35.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,18.0,12.0,0.0,136.0,36.0,0.0,66.0,38.0,0.0,1486,7.2,0,0,0,1,42,1,0,0,2,0,0,0,196,152.4,334,143,102.4,264,153,13.0,405,187,26.7,363,164,0.0,0,0,4,0,1.6,1,0,0.2,0.0,68,0,0,0,0,0,3307,0.0,2,50,0,Romaine,Sawyers,35,3,33,50
11.0,3.0,70.0,144.0,2900.0,20.6,5.0,11.0,2.0,12.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,534.0,692.4,1237.6,973.0,290.3,6.6,8.0,3.0,73.0,3.0,129.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,34.7,45.0,10.1,0.2,8.0,3.0,50.0,79.0,1231.0,15.8,3.0,5.0,2.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,300.0,324.0,349.0,429.0,110.0,1.3,8.0,3.0,56.0,61.0,1095.0,10.9,1.0,5.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,208.0,266.0,267.0,109.0,344.3,118.0,76.0,373.0,103.0,53.0,98.2,158.0,80.0,1.6,1566,13.1,3,2,1,8,24,0,0,0,0,0,0,4,286,274.2,249,105,579.3,46,34,431.0,85,49,128.6,89,54,0.7,0,0,1,0,11.8,0,0,2.3,4.2,29,0,0,0,0,0,17874,7.0,1,60,0,Ross,Barkley,7,3,76,60
8.0,3.0,50.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.1,31.0,3.0,44.0,77.0,1871.0,17.5,2.0,5.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,337.0,379.2,377.0,487.0,124.5,3.5,8.0,3.0,52.0,79.0,980.0,15.2,6.0,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,292.0,391.6,254.9,346.0,99.4,0.8,8.0,3.0,59.0,12.0,203.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.8,440.0,182.0,30.2,377.0,185.0,33.0,369.0,176.0,9.2,427.0,183.0,0.1,1962,11.2,1,0,0,11,22,0,0,0,3,0,0,0,178,201.6,286,122,274.2,148,98,439.0,84,48,91.4,167,91,0.2,0,0,2,0,1.3,1,0,0.0,0.0,60,0,0,0,0,0,10507,0.0,2,60,0,Ruben,Loftus-Cheek,54,3,66,60
39.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,41.0,89.0,3060.0,21.7,1.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,467.0,566.4,129.7,172.0,86.9,8.0,13.0,2.0,48.0,32.0,932.0,6.7,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,176.0,161.4,339.0,131.0,41.0,357.0,125.0,16.0,405.0,148.0,21.8,389.0,141.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,598,231,0.0,583,232,0.0,565,227,0.0,606,231,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,25352,0.0,0,45,0,Ryan,Bennett,39,2,0,45
20.0,2.0,56.0,123.0,2507.0,22.0,2.0,5.0,2.0,12.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,575.0,517.4,442.4,255.0,121.5,3.9,20.0,2.0,53.0,103.0,3135.0,19.4,0.0,5.0,1.0,8.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,553.0,515.2,589.1,286.0,139.3,5.2,20.0,2.0,48.0,56.0,2160.0,11.7,1.0,0.0,0.0,6.0,42.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,291.0,326.8,379.4,123.0,82.6,2.4,20.0,2.0,48.0,75.0,2742.0,15.6,1.0,1.0,0.0,7.0,52.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,432.0,436.8,164.0,61.0,538.5,49.0,8.0,234.0,174.0,31.0,121.1,110.0,23.0,1.0,2598,15.6,0,2,0,8,51,0,0,0,5,0,0,4,404,306.8,229,90,271.8,149,32,135.0,252,74,71.4,229,72,0.7,0,0,15,0,18.5,1,0,3.7,16.8,90,0,0,0,0,0,87171,2.0,2,50,0,Ryan,Bertrand,20,2,78,50
91.0,3.0,46.0,100.0,1764.0,21.7,3.0,9.0,2.0,7.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,345.0,338.4,536.5,332.0,120.7,1.2,91.0,3.0,51.0,97.0,2003.0,19.0,5.0,3.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,390.0,492.8,646.6,413.0,155.0,0.7,91.0,3.0,64.0,181.0,3165.0,28.3,7.0,14.0,6.0,9.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,751.0,930.6,1382.4,696.0,301.2,23.7,91.0,3.0,68.0,73.0,2061.0,10.7,1.0,5.0,0.0,4.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,305.0,355.6,206.0,85.0,627.1,30.0,24.0,440.0,84.0,42.0,141.9,78.0,46.0,2.4,922,7.0,0,4,0,4,18,0,0,0,0,1,0,0,154,142.8,341,144,395.0,88,61,165.0,214,110,70.1,234,112,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,65008,0.0,0,60,0,Ryan,Fraser,4,3,39,60
21.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,45.0,38.0,1084.0,8.4,1.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,169.0,254.8,77.2,85.0,42.0,0.3,21.0,2.0,44.0,74.0,2235.0,16.8,0.0,3.0,2.0,7.0,39.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,423.0,491.2,139.0,50.0,333.7,125.0,28.0,76.0,314.0,106.0,90.5,174.0,46.0,0.4,564,6.7,1,1,0,1,9,0,0,0,2,0,0,0,127,155.2,330,127,166.8,210,52,96.0,289,94,41.9,315,107,0.2,0,0,14,0,62.3,2,0,8.4,19.4,90,0,0,0,0,0,41931,2.0,0,45,1,Ryan,Fredericks,21,2,28,45
6.0,2.0,41.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,6.0,2.0,40.0,14.0,278.0,2.7,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,61.8,28.7,48.0,13.8,0.1,54.0,3.0,60.0,94.0,2291.0,15.7,2.0,7.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,295.0,410.4,468.3,438.0,132.0,1.9,6.0,3.0,54.0,9.0,341.0,1.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,45.4,427.0,178.0,39.9,361.0,180.0,34.0,367.0,174.0,11.9,417.0,180.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,675,239,0.0,667,240,0.0,659,236,0.0,678,239,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,16898,0.0,0,50,0,Ryan,Sessegnon,6,2,0,50
35.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.3,0.0,0.1,0.0,35.0,3.0,43.0,3.0,81.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,5.8,4.0,1.8,0.0,35.0,3.0,43.0,4.0,63.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.5,17.0,2.7,0.0,35.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,0.0,18.0,12.0,0.0,136.0,36.0,0.0,66.0,38.0,0.0,61,0.6,0,0,0,0,2,0,0,0,0,0,0,0,16,20.0,452,194,0.5,470,212,0.0,679,283,2.0,477,202,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1682,0.0,0,50,0,Sam,Field,35,3,3,50
35.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,35.0,1.0,42.0,7.0,90.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,26.6,0.0,0.0,2.7,0.0,35.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,427.0,7.0,0.0,454.0,7.0,0.0,150.0,3.0,0.1,3330,30.4,0,1,3,6,74,0,1,0,1,0,166,19,768,1213.6,3,1,10.0,422,8,0.0,650,64,122.4,98,1,3.0,0,0,16,0,0.0,3,0,3.1,31.2,90,0,0,0,0,4,43295,0.0,2,45,0,Sam,Johnstone,35,1,140,45
