team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kieran,Dowell
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Tyias,Browning
25,2,43,83,2250,19.3,2,1,0,7,37,0,0,0,4,0,0,7,499,692.2,107,80,88,3.4,3,2,47,23,864,4.9,0,0,0,2,14,0,0,0,1,0,0,0,171,227.8,40,134,40.2,0.4,54,2,42,60,2586,14.3,2,0,0,5,52,0,0,0,9,0,0,0,431,609,231.9,401,124.5,1.1,Calum,Chambers
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,42,15,630,3.6,0,0,0,0,20,0,1,0,1,0,20,0,114,195,0,0,19.4,0.3,Marcus,Bettinelli
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,50,2046,11.9,0,0,2,5,49,0,0,0,1,0,0,4,349,331.6,46.3,3,38.3,0.3,Tim,Ream
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,44,44,2593,10,0,1,0,3,62,1,0,0,4,0,0,2,427,575.2,164.2,93,83.5,0.1,Denis,Odoi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,46,71,2188,15.4,1,1,0,5,51,0,0,0,0,0,0,3,389,358,586.7,199,114.5,0.5,Tom,Cairney
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,42,17,837,4,0,0,0,0,27,0,0,0,4,1,0,0,123,99.6,71.9,15,18.7,0.2,Kevin,McDonald
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,60,94,2291,15.7,2,7,0,3,60,0,0,0,0,0,0,3,295,410.4,468.3,438,132,1.9,Ryan,Sessegnon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,50,11,409,2.2,0,0,0,0,12,0,0,0,4,0,0,0,48,48.8,33,7,9,0,Stefan,Johansen
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,42,24,466,5.7,1,0,0,0,13,0,0,0,0,0,0,0,91,90,117.5,74,28,0.1,Floyd,Ayité
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,43,7,101,1.6,0,0,0,0,3,0,0,0,0,0,0,0,24,17.6,8.3,8,3.4,0,Neeskens,Kebano
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Rui Pedro,da Rocha Fonte
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,45,28,688,6.2,3,0,0,1,17,0,0,1,2,0,0,2,82,150,149.5,244,53.1,5.1,Aboubakar,Kamara
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,38,2250,9,0,1,0,3,53,0,0,0,5,0,0,1,409,577.8,131.7,99,81.2,0.2,Maxime,Le Marchand
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,49,72,2239,14.7,1,3,1,3,54,0,0,0,6,0,0,6,422,460.2,849.4,164,147.5,1.3,Jean Michael,Seri
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,42,1941,10,0,1,1,3,42,0,0,0,7,0,0,2,278,423.2,293.1,107,82.2,0.2,Cyrus,Christie
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,42,8,180,1.9,0,0,0,0,5,0,0,0,0,0,15,2,47,115.2,0,0,11.5,0.2,Fabricio,Agosto Ramírez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,55,75,1638,13.6,6,0,1,2,43,0,0,0,2,0,0,2,260,361.8,310.6,474,114,2.1,André,Schürrle
,,,,,,,,,,,,,,,,,,,,,,,,4,4,47,10,89,2.1,1,0,0,0,0,0,0,0,0,0,0,0,37,48.2,44.7,73,16.6,0.6,54,4,63,134,3280,21.3,11,4,3,5,78,0,0,0,7,0,0,12,350,638.8,499.5,1593,273.4,10.8,Aleksandar,Mitrovic
80,2,46,94,2430,20.4,4,0,3,7,45,2,0,0,1,0,0,9,541,678,62,302,104.2,1.9,80,2,51,112,3420,22,2,1,1,9,56,0,0,0,3,0,0,7,662,848.4,86.4,254,119.4,4.1,54,2,47,19,1130,4,0,0,0,1,26,0,0,0,2,0,0,2,174,259.2,23.2,31,31.3,0.1,Alfie,Mawson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,44,86,2610,19.5,0,0,1,5,56,0,0,0,1,0,111,8,519,851.4,20.3,0,87.1,0.7,Sergio,Rico
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,48,52,2344,10.8,0,1,0,5,54,1,0,0,5,0,0,4,397,469.2,385.4,226,108.1,0.2,Joe,Bryan
1,2,41,9,97,2.2,0,0,0,1,0,0,0,0,0,0,0,0,36,12.8,2.9,8,2.4,0.2,31,2,44,39,1592,8.9,0,0,0,2,29,0,0,0,2,0,0,3,279,326.6,103.7,43,47.4,1,54,2,45,14,791,3.1,0,0,0,1,18,1,0,0,3,0,0,1,119,136.4,100.3,28,26.4,0.3,Timothy,Fosu-Mensah
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,37,1512,8.4,0,0,0,3,33,0,0,0,1,1,0,0,235,315.8,137,163,61.4,0.1,André-Frank,Zambo Anguissa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,53,47,980,8.9,1,4,1,1,21,0,0,0,1,0,0,4,171,206.2,306.8,346,85.6,0.4,Luciano,Vietto
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,43,4,86,0.9,0,0,0,0,4,0,0,0,0,0,0,0,16,11.6,2.1,0,1.4,0.1,Ibrahima,Cissé
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Zeze Steven,Sessegnon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,56,75,1250,13.4,5,4,2,3,26,0,0,0,3,0,0,8,246,322,336.8,355,101.5,1.7,Ryan,Babel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,45,8,361,1.8,0,1,0,0,10,0,0,0,0,0,0,0,70,93,31.4,0,12.4,0,Håvard,Nordtveit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,47,1,45,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,6.2,13,4,2.3,0,Lazar,Markovic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,40,2,18,0.5,0,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17,2.2,0.6,Harvey,Elliott
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luca,De La Torre
31,3,51,92,3093,18,0,6,0,7,53,0,0,0,9,0,0,6,500,500.2,941.8,448,188.7,0.7,31,3,44,11,574,2.5,0,0,0,0,14,0,0,0,5,0,0,0,38,46.4,93.9,112,25.1,0.3,38,3,41,15,392,3.7,0,0,0,1,9,0,0,0,1,0,0,0,50,43.6,79.9,39,16.3,1,Jason,Puncheon
13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,43,9,274,2.1,0,0,0,1,7,0,0,0,0,0,6,0,54,51.8,0,0,5.1,0.1,38,1,39,9,552,2.3,0,0,0,0,21,0,0,0,0,0,24,0,98,158,0,0,15.7,5.3,Ben,Hamer
,,,,,,,,,,,,,,,,,,,,,,,,38,1,46,135,3420,29.3,0,1,2,10,58,1,2,0,1,0,103,11,701,846.8,30,0,87.8,6.8,38,1,44,99,2777,22.5,0,1,2,5,54,0,1,0,1,0,88,9,541,764.2,40.3,4,80.7,1.5,Jonas,Lössl
,,,,,,,,,,,,,,,,,,,,,,,,38,2,46,102,3264,22.2,0,2,4,9,53,0,0,0,6,1,0,15,692,928,107.1,149,119.1,3.2,38,2,42,76,3260,18.1,1,1,1,5,72,0,0,0,4,1,0,7,517,679.4,35.8,169,88.7,2,Christopher,Schindler
,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,60,1585,13.6,0,0,0,7,26,0,0,0,1,0,0,0,321,266,125.5,39,43,1.1,38,2,44,49,2052,11.1,0,4,0,1,55,0,0,0,2,0,0,6,313,325.8,379.9,183,88.8,0.1,Chris,Löwe
,,,,,,,,,,,,,,,,,,,,,,,,38,2,47,50,1902,10.6,0,1,0,5,31,0,0,0,7,0,0,2,311,322,251.6,50,62.8,0.2,38,2,44,9,1141,2,0,0,0,1,37,0,0,0,2,1,0,0,141,161.4,116.2,36,31.5,0.1,Tommy,Smith
,,,,,,,,,,,,,,,,,,,,,,,,38,2,45,107,3420,23.8,0,3,2,10,58,0,0,0,6,0,0,9,623,768.6,123.6,169,106.2,6.6,38,2,44,67,2147,15.2,3,1,0,3,38,0,0,0,6,0,0,4,402,544.2,103.7,169,81.9,2.3,Mathias,Jorgensen
,,,,,,,,,,,,,,,,,,,,,,,,38,2,43,41,1110,9.5,0,1,1,3,23,0,0,0,3,0,0,4,211,221.6,146.8,97,46.5,0.2,38,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,Scott,Malone
,,,,,,,,,,,,,,,,,,,,,,,,38,2,45,51,1670,11.3,0,1,0,4,28,0,0,0,3,0,0,5,274,310,381.8,95,78.8,0.1,38,2,43,50,1837,11.6,0,0,0,4,36,0,0,0,1,0,0,1,307,286.8,395.7,80,76.2,0.1,Florent,Hadergjonaj
,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,30,1047,6.8,0,0,0,2,14,0,0,0,0,0,0,2,182,268,52.2,47,36.7,0,38,2,43,60,2716,14,1,1,1,4,65,1,0,0,4,0,0,4,429,581,138.5,160,88.1,0.2,Terence,Kongolo
,,,,,,,,,,,,,,,,,,,,,,,,38,3,52,113,3066,21.7,4,3,2,10,52,0,0,0,4,0,0,8,576,753.2,848.8,350,195.2,4.7,38,3,50,76,2326,15.2,3,1,1,3,48,0,0,0,4,0,0,5,411,510.8,725.2,359,159.7,1,Aaron,Mooy
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,74,2131,16.8,3,0,1,6,36,0,0,0,3,1,0,3,240,322.6,261.6,544,112.7,0.4,38,3,46,10,405,2.2,0,0,0,1,6,0,0,0,0,0,0,0,13,27.8,57.6,41,12.6,0,Rajiv,van La Parra
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,53,2396,12,0,0,0,7,40,0,0,0,8,1,0,0,400,475,172.8,61,71.2,0.2,38,3,44,54,2369,12.3,0,1,0,5,44,0,0,0,8,1,0,3,326,390.4,271.1,70,72.5,0.2,Jonathan,Hogg
,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,22,755,5,0,0,0,3,11,0,0,0,3,0,0,0,98,111.4,58.6,26,19.3,0.2,38,3,45,63,2187,14,2,0,0,5,43,0,0,0,7,0,0,4,317,494.6,341,375,121.3,1,Philip,Billing
,,,,,,,,,,,,,,,,,,,,,,,,38,3,55,82,2450,14.9,2,1,0,7,39,0,0,0,0,0,0,3,269,253,331.3,794,138,0.4,38,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom,Ince
,,,,,,,,,,,,,,,,,,,,,,,,38,3,48,28,1115,5.8,0,0,0,0,22,0,0,0,2,0,0,0,134,131.4,83,56,27,0,38,3,45,6,94,1.3,0,0,0,1,1,0,0,0,1,0,0,0,12,8.6,11.4,1,2,0,Danny,Williams
,,,,,,,,,,,,,,,,,,,,,,,,38,3,47,10,217,2.1,0,1,0,1,5,0,0,0,1,0,0,0,30,30.8,40.6,53,12.4,0,38,3,43,2,48,0.5,0,0,0,0,3,0,0,0,0,0,0,0,6,4.2,0.5,2,0.7,0,Abdelhamid,Sabiri
6,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,54,40,997,7.4,1,2,1,3,12,0,0,0,1,0,0,3,168,173.6,300.3,213,68.7,0.1,38,3,48,69,2079,14.4,2,0,0,7,40,0,0,0,2,0,0,2,251,297.4,497.9,546,134,0.1,Alex,Pritchard
110,3,48,36,855,7.5,0,2,0,5,11,0,0,0,2,0,0,1,151,104.6,137.3,149,38.5,0.5,110,3,45,51,1227,11.3,2,1,0,2,30,0,0,0,2,0,0,2,226,237.6,237.9,206,68.1,0.5,38,3,47,4,75,0.9,0,0,0,0,2,0,0,0,0,0,0,0,13,15.4,48.2,6,6.9,0.1,Ramadan,Sobhi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,42,39,1410,9.3,1,0,1,0,37,0,0,0,4,0,0,1,179,246.4,278.8,131,65.9,0.4,Juninho,Bacuna
,,,,,,,,,,,,,,,,,,,,,,,,38,4,45,44,1268,9.8,0,4,0,3,23,0,0,0,4,0,0,0,173,209,255.7,283,74.8,4.8,38,4,43,2,37,0.5,0,0,0,0,2,0,0,0,0,0,0,0,3,2.2,13.7,0,1.6,3.5,Collin,Quaner
,,,,,,,,,,,,,,,,,,,,,,,,38,4,50,94,1807,18.8,6,2,1,4,34,0,0,0,1,0,0,14,283,352,191.4,451,99.6,2.6,38,4,51,34,1058,6.7,0,1,0,0,23,0,0,0,1,0,0,0,40,51.6,124.3,381,54.8,0.3,Laurent,Depoitre
,,,,,,,,,,,,,,,,,,,,,,,,38,4,55,92,1849,16.7,7,2,2,6,32,0,0,0,2,0,0,12,269,377,270.7,600,124.5,1.7,38,4,58,69,1767,11.9,2,4,0,5,38,0,0,0,1,1,0,4,153,226.4,251.7,788,123.9,0.2,Steve,Mounie
,,,,,,,,,,,,,,,,,,,,,,,,38,3,57,46,1327,8.1,1,1,0,6,23,0,0,0,1,0,0,0,151,151,152.1,246,54.5,0.1,38,4,48,29,1175,6,0,0,0,1,30,0,0,0,2,0,0,0,41,83.6,109,180,36.7,0.1,Elias,Kachunga
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,49,2049,11.1,0,1,1,3,45,0,0,0,0,0,0,2,297,281.8,209.2,114,60.7,0.1,Erik,Durm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,19,548,4.2,0,1,0,1,16,0,0,0,1,0,0,0,38,40,80.6,115,23.4,0,Adama,Diakhaby
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,59,38,977,6.4,1,1,0,0,25,0,0,0,1,0,0,0,127,110.4,118.5,174,40,0,Isaac,Mbenza
,,,,,,,,,,,,,,,,,,,,,,,,38,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,38,2,39,24,715,6.2,1,0,0,2,20,0,0,0,2,0,0,2,127,166.6,28.2,101,29.5,2.9,Jon Gorenc,Stankovic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Ryan,Schofield
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,50,45,873,9,3,2,1,1,23,0,0,0,0,0,0,5,123,141.8,109.6,308,55.9,0.2,Karlan,Grant
,,,,,,,,,,,,,,,,,,,,,,,,38,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,38,1,40,2,90,0.5,0,0,0,0,1,0,0,0,0,0,2,0,13,14.8,0,0,1.5,0,Joel,Coleman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,40,1,45,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,1.6,0,0.5,0,Demeaco,Duhaney
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,2,73,0.4,0,0,0,0,1,0,0,0,0,0,0,0,5,0.6,1,2,0.4,0,Matthew,Daly
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,2,68,0.4,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,1.2,0,0,0,Aaron,Rowe
13,1,49,109,2666,22.2,0,0,1,8,47,0,0,0,1,0,113,10,585,757.4,0,0,75.8,6,13,1,51,123,2965,24.1,0,0,4,8,47,1,2,0,3,0,93,17,592,687.2,11.1,0,69.9,4.1,13,1,50,120,3420,24,0,0,1,10,48,0,0,0,3,0,90,6,618,756.8,10,4,76.9,4.7,Kasper,Schmeichel
88,1,41,86,1980,21,0,0,3,5,36,0,2,0,0,0,73,7,431,554.2,0.3,4,55.8,21.9,13,1,42,4,180,1,0,0,0,0,6,0,0,0,0,0,8,0,36,67.8,0,0,6.8,0.1,13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Eldin,Jakupovic
13,2,46,63,2430,13.7,1,1,0,5,45,0,0,0,3,0,0,0,360,480,48.4,284,81.4,10.3,13,2,44,61,2817,13.9,0,0,0,5,52,0,0,0,4,0,0,1,390,530,62,158,75.1,2.9,13,2,45,76,1924,16.9,3,0,2,6,28,0,0,0,1,2,0,7,365,471,40.1,293,80.5,1.6,Wes,Morgan
13,2,53,104,3103,19.6,2,4,1,8,57,0,0,0,10,0,0,10,679,802,536.4,152,149.4,5.7,13,2,47,57,1917,12.1,0,1,1,4,35,1,0,0,1,0,0,8,370,396.6,282.2,55,73.5,1.9,13,2,41,3,206,0.7,0,0,0,0,5,0,0,0,0,0,0,0,38,50.4,85.6,14,14.9,0.4,Christian,Fuchs
13,2,49,85,2988,17.3,0,3,1,9,50,0,0,0,12,0,0,4,529,531.2,199,50,77.9,2.1,13,2,43,55,2306,12.8,0,0,0,5,41,0,0,0,4,0,0,0,342,444.2,121.2,42,60.7,2.2,13,2,42,12,289,2.9,0,0,0,1,4,0,0,0,0,0,0,0,50,74.6,13.2,2,9,0.2,Danny,Simpson
13,2,40,27,917,6.8,0,0,0,4,15,0,0,0,4,0,0,0,156,158.2,22,54,23.6,1,13,2,42,1,90,0.2,0,0,0,0,2,0,0,0,0,0,0,0,7,24.8,1.3,18,4.4,0.1,13,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,Yohan,Benalouane
13,2,43,19,699,4.4,1,0,0,1,18,0,0,0,2,0,0,0,136,137,48.4,88,27.2,0.2,13,2,44,65,1848,14.8,0,2,1,6,30,0,0,0,1,1,0,4,381,382.8,332.1,63,78,3.1,13,2,50,118,3240,23.6,0,5,1,10,43,0,0,0,4,0,0,8,578,721,674.6,298,170,2.8,Benjamin,Chilwell
88,2,44,71,2307,16.1,2,3,0,4,53,0,0,0,5,0,0,5,483,707.6,157.2,439,130.6,0.8,13,2,55,117,3420,21.3,2,4,1,9,60,0,0,0,7,0,0,10,716,955.8,254.3,478,168.8,10.9,13,2,54,92,2596,17,3,1,2,6,41,0,0,0,6,1,0,10,533,715.8,165.3,462,134.3,8.3,Harry,Maguire
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,53,146,3123,27.5,2,8,5,10,45,0,0,0,7,0,0,22,693,889,517.6,430,183.7,10.6,Ricardo Domingos,Barbosa Pereira
35,2,44,79,2637,18,2,1,1,4,39,0,0,0,8,0,0,7,478,626.6,117.5,259,100.6,4.1,35,2,49,78,2269,15.9,2,2,1,6,38,1,0,0,7,0,0,5,455,536.2,104.2,211,85.1,1,13,2,48,77,1993,16,1,0,0,8,26,0,0,0,2,0,0,3,418,460,66.1,158,68.5,0.4,Jonny,Evans
13,3,50,95,2412,19,2,6,0,8,47,0,0,0,5,0,0,3,468,483.8,719.8,272,147.6,2.5,13,3,55,107,2533,19.5,2,8,2,8,42,0,0,0,5,1,0,12,458,580,718.3,300,160.2,2.2,13,3,51,63,1617,12.4,2,2,0,5,17,0,0,0,3,0,0,4,279,371.2,446.8,242,106.1,0.3,Marc,Albrighton
13,3,48,58,1049,12.1,1,4,0,4,20,0,0,0,2,0,0,0,210,220.4,268.8,233,72.2,0.5,13,3,53,80,1683,15.1,3,3,0,4,35,0,0,0,2,0,0,2,308,290.6,412.8,461,116.7,0.6,13,3,54,84,1978,15.6,4,1,0,6,29,0,0,0,2,0,0,3,244,320.2,310.2,599,122.5,0.9,Demarai,Gray
13,3,43,53,1673,12.3,1,1,1,4,35,0,0,0,3,0,0,3,262,254.4,204,109,57,0.2,13,3,43,13,486,3,0,0,0,3,7,0,0,0,0,1,0,0,53,81.2,10.3,0,9.2,0.2,13,3,43,15,639,3.5,0,0,0,1,9,0,0,0,2,0,0,0,103,139,46.7,21,20.8,0.2,Daniel,Amartey
13,3,46,59,1521,12.8,2,3,1,4,28,0,0,0,0,0,0,2,288,313.6,93.8,357,76.4,0.7,13,3,49,78,2896,15.9,0,4,0,9,45,0,0,0,6,2,0,4,449,640.4,230.7,299,117.2,0.4,13,3,49,89,3295,18.2,2,0,0,9,47,0,0,0,8,0,0,4,571,726,342.4,346,141.6,0.8,Wilfred,Ndidi
,,,,,,,,,,,,,,,,,,,,,,,,13,3,57,58,1411,10.2,3,0,0,3,23,0,0,0,0,0,0,6,293,341.6,131.6,150,62.3,0.1,13,3,47,9,224,1.9,0,0,0,0,4,0,0,0,0,0,0,0,31,26.8,27.8,25,8,0,Vicente,Iborra
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,26,991,5.9,0,0,0,4,15,0,0,0,2,0,0,0,121,114.6,52.7,145,31.4,0.2,13,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matty,James
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,13,375,3,0,1,0,0,9,0,0,0,1,0,0,0,60,68,20.2,16,10.4,0,13,3,43,20,593,4.7,0,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51,24.6,0.1,Hamza,Choudhury
,,,,,,,,,,,,,,,,,,,,,,,,13,3,59,23,760,3.9,0,2,0,1,18,0,0,0,3,0,0,0,128,133.2,120,65,31.8,0,13,3,47,3,87,0.6,0,0,0,0,1,0,0,0,0,0,0,0,16,14.2,6.3,0,2.1,0.1,Adrien Sebastian,Perruchet Silva
,,,,,,,,,,,,,,,,,,,,,,,,13,4,49,21,579,4.3,0,1,0,0,12,0,0,0,1,0,0,0,72,98.6,130.8,67,29.7,0.1,13,3,46,1,54,0.2,0,0,0,0,1,0,0,0,0,0,0,0,4,7.4,15.8,0,2.3,0,Fousseni,Diabaté
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,66,137,2831,20.8,7,7,1,8,44,0,0,1,3,1,0,12,619,801.4,1515,769,308.4,5.2,James,Maddison
13,4,99,161,2801,16.3,13,8,3,7,57,0,0,0,2,1,0,24,555,629.8,450.4,955,202.5,13.9,13,4,88,183,3248,20.8,20,2,3,8,57,0,0,1,3,0,0,28,674,822.8,439.9,1222,248.6,21.7,13,4,90,174,2726,19.3,18,5,4,11,36,0,0,1,3,1,0,31,598,822,419.9,1206,244.6,10.3,Jamie,Vardy
13,4,56,63,1565,11.3,3,1,0,7,26,0,0,0,1,0,0,3,220,181.2,262,471,90.4,1.6,13,4,53,76,1314,14.3,6,3,1,5,19,0,0,0,2,0,0,7,275,347.6,228.1,508,107.9,2.9,13,4,51,25,269,4.9,0,1,0,0,4,0,0,0,0,0,0,0,59,45.6,28.6,90,16.3,0.5,Shinji,Okazaki
43,4,60,52,537,8.7,4,3,1,1,9,0,0,0,0,0,0,6,180,224,193.7,463,87.4,2.3,13,4,65,54,818,8.3,3,4,0,1,17,0,0,0,2,0,0,5,171,214.2,185.6,350,74.5,0.8,13,4,57,58,924,10.2,1,5,1,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230,56.9,0.8,Kelechi,Iheanacho
,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Danny,Ward
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,50,28,733,5.6,1,0,0,1,13,0,0,0,3,0,0,2,112,147.8,307,228,68.3,0.1,Rachid,Ghezzal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Filip,Benkovic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,48,9,371,1.9,0,0,0,0,4,0,0,0,1,0,0,0,48,76.6,6.8,22,10.6,0,Çaglar,Söyüncü
13,3,44,6,269,1.4,0,0,0,1,5,0,0,0,1,0,0,0,26,16.8,24.9,0,4,0.3,13,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,43,58,2085,13.5,0,1,0,7,29,0,0,0,5,0,0,0,291,235.8,135.5,23,39.5,0.9,Nampalys,Mendy
