team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20
14.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Danny,Ings,14.0,4.0,54.0,18.0,262.0,3.3,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57.8,42.0,143.0,24.0,0.2,20.0,4.0,54.0,90.0,1650.0,16.7,7.0,3.0,1.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,310.0,433.8,346.9,808.0,158.4,3.2,20,4,76,198,2800,26.1,22,2,4,6,44,0,0,1,3,0,0,40,736,1010.0,8,2,458.3,69,6,1558.0,6,4,302.4,7,3,31.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,49,45,655,9.2,3,2,0,3,12,0,0,0,1,0,0,2,165,170.8,334,40,130.7,250,40,235.0,172,46,53.4,288,42,0.2
20.0,4.0,61.0,57.0,1262.0,9.3,3.0,2.0,0.0,2.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,159.0,201.6,231.6,584.0,100.1,3.0,Shane,Long,20.0,4.0,56.0,53.0,1570.0,9.5,2.0,2.0,0.0,4.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,167.0,235.6,301.9,512.0,104.6,0.5,20.0,4.0,47.0,66.0,1260.0,14.0,5.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,191.0,248.6,179.2,417.0,84.2,4.9,20,4,46,62,1386,13.5,2,3,1,5,20,0,0,0,0,0,0,4,159,190.8,318,38,264.8,159,23,536.0,68,31,99.4,155,32,2.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,601,79,0.0,591,80,0.0,577,79,0.0,603,79,0.0
20.0,1.0,50.0,134.0,3420.0,26.8,0.0,0.0,1.0,14.0,48.0,0.0,1.0,0.0,3.0,0.0,76.0,4.0,625.0,553.6,10.0,0.0,56.4,5.0,Fraser,Forster,20.0,1.0,46.0,73.0,1800.0,15.9,0.0,0.0,1.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,69.0,6.0,351.0,488.2,0.0,0.0,48.9,3.9,20.0,1.0,42.0,2.0,90.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,22.2,0.0,0.0,2.2,0.6,20,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,560,59,0.0,544,40,0.0,516,34,0.0,562,59,0.3
20.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Alex,McCarthy,20.0,1.0,44.0,52.0,1620.0,11.8,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,2.0,0.0,42.0,3.0,278.0,280.8,0.0,0.0,28.1,0.8,20.0,1.0,43.0,73.0,2250.0,17.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,1.0,0.0,78.0,6.0,414.0,585.2,0.0,0.0,58.6,2.0,20,1,45,104,2520,23.1,0,0,2,7,35,0,1,0,0,0,79,8,491,652.0,61,14,10.0,429,9,0.0,572,55,66.0,248,14,3.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,42,29,900,6.9,0,0,1,2,25,0,0,0,0,0,30,3,166,219.4,303,25,0.0,550,44,0.0,524,38,22.1,386,25,1.3
20.0,3.0,59.0,126.0,2898.0,21.4,7.0,1.0,1.0,12.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,483.0,545.6,880.3,1021.0,243.8,7.4,Nathan,Redmond,20.0,3.0,59.0,72.0,1938.0,12.2,1.0,3.0,0.0,7.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,296.0,347.0,630.9,493.0,147.2,1.8,20.0,3.0,55.0,137.0,3272.0,24.9,6.0,5.0,3.0,9.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,433.0,665.4,802.3,950.0,241.4,6.9,20,3,62,107,2763,17.3,4,4,2,7,51,0,0,0,2,0,0,8,412,517.2,126,45,539.1,47,36,752.0,42,19,181.2,46,25,1.0
20.0,3.0,50.0,92.0,1883.0,18.4,4.0,4.0,1.0,9.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,377.0,427.4,729.1,448.0,160.7,1.4,James,Ward-Prowse,20.0,3.0,49.0,84.0,1708.0,17.1,3.0,5.0,1.0,2.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,367.0,363.4,613.9,296.0,127.1,1.7,20.0,3.0,51.0,94.0,1940.0,18.4,7.0,0.0,3.0,3.0,41.0,1.0,0.0,0.0,4.0,0.0,0.0,15.0,390.0,592.0,695.8,387.0,167.4,3.7,20,3,57,117,3420,20.5,5,4,0,9,60,0,0,2,9,0,0,8,587,864.6,20,5,989.9,9,7,548.0,65,33,240.7,21,13,1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,52,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,656,271,0.0,653,272,0.0,650,272,0.0,657,272,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,52,98,1706,18.8,5,4,1,7,25,0,0,0,4,0,0,10,301,418.2,178,69,274.9,153,97,431.0,86,43,112.4,124,70,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,46,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,638,259,0.0,628,260,0.0,618,257,0.0,640,261,0.0
20.0,3.0,42.0,38.0,1300.0,9.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,232.0,222.0,305.0,216.0,74.1,1.6,Pierre-Emile,Højbjerg,20.0,3.0,43.0,39.0,1666.0,9.1,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,261.0,266.6,258.4,148.0,67.6,0.4,20.0,3.0,44.0,90.0,2760.0,20.5,4.0,3.0,1.0,4.0,59.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,477.0,616.0,445.6,421.0,148.8,3.2,20,3,48,75,2750,15.6,0,3,0,7,51,0,0,0,5,0,0,1,412,493.0,138,52,469.0,65,48,368.0,105,54,133.1,90,51,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,593,229,0.0,583,230,0.0,566,224,0.0,596,232,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,588,227,0.0,578,228,0.0,561,222,0.0,591,230,0.2
20.0,3.0,44.0,80.0,3071.0,18.2,1.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,566.0,585.6,280.5,240.0,110.7,0.8,Oriol,Romeu Vidal,20.0,3.0,42.0,68.0,2897.0,16.2,1.0,0.0,0.0,8.0,47.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,474.0,616.2,338.7,231.0,118.7,2.5,20.0,3.0,42.0,55.0,2131.0,13.1,1.0,0.0,0.0,6.0,37.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,282.0,455.2,158.4,124.0,74.0,2.2,20,3,43,51,1855,11.9,0,0,0,5,38,0,0,0,5,0,0,1,301,333.2,223,91,272.9,155,98,69.0,322,158,67.6,244,118,1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,44,32,944,7.3,0,1,0,2,12,0,0,0,1,0,0,2,194,168.2,335,129,108.6,267,76,48.0,351,126,32.2,352,126,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,53,78,1095,14.7,4,4,1,4,17,0,0,0,0,0,0,8,242,226.2,295,33,184.9,212,32,524.0,71,34,92.3,170,35,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,52,40,920,7.7,2,2,1,2,14,0,0,0,4,1,0,3,151,224.4,299,125,153.4,234,139,252.0,161,94,62.9,256,122,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,569,213,0.0,553,213,0.0,527,207,0.0,571,213,0.0
20.0,3.0,67.0,40.0,1104.0,6.0,1.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,160.0,197.0,328.6,265.0,78.6,0.1,Sofiane,Boufal,20.0,3.0,57.0,55.0,1206.0,9.6,2.0,2.0,0.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,215.0,289.4,351.6,397.0,103.7,0.2,20.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,55,34,753,6.2,0,3,0,1,17,0,0,0,2,0,0,0,99,149.4,349,146,203.7,196,123,267.0,152,86,62.0,263,125,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,42,9,275,2.1,0,1,0,1,8,0,0,0,0,1,0,0,46,58.4,416,157,26.0,391,145,6.0,429,158,8.9,430,159,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,591,77,0.0,581,78,0.0,564,76,0.0,594,77,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,533,46,0.0,515,25,0.0,484,17,0.0,535,46,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,24,389,5.3,0,2,0,3,4,0,0,0,0,0,0,1,84,70.2,406,169,53.2,342,174,43.0,359,171,16.5,405,175,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,492,207,0.0,597,237,17.0,401,186,2.0,477,199,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,2,90,0.5,0,0,0,0,1,0,0,0,0,0,0,0,10,8.4,469,176,16.7,409,153,3.0,440,164,2.8,469,173,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,630,254,0.0,619,255,0.0,608,251,0.0,632,256,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,623,250,0.0,613,251,0.0,599,245,0.0,625,252,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,603,234,0.0,593,235,0.0,579,229,0.0,605,236,0.0
6.0,2.0,50.0,90.0,1739.0,18.0,1.0,3.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,443.0,452.0,449.6,156.0,105.8,5.2,Ben,Davies,6.0,2.0,58.0,143.0,2323.0,24.7,2.0,7.0,4.0,12.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,615.0,610.0,698.8,201.0,151.0,21.9,6.0,2.0,56.0,66.0,1837.0,11.8,0.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,361.0,388.2,256.6,176.0,82.3,1.7,6,2,53,41,1430,7.7,0,0,0,4,19,0,0,0,6,0,0,2,223,279.8,256,99,172.4,220,55,94.0,291,91,54.4,285,92,0.3
6.0,2.0,58.0,126.0,2894.0,21.7,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,733.0,790.8,121.1,138.0,105.1,7.7,Jan,Vertonghen,6.0,2.0,61.0,138.0,3203.0,22.6,0.0,1.0,1.0,16.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,778.0,774.4,205.7,243.0,122.7,10.1,6.0,2.0,59.0,67.0,1911.0,11.4,1.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,390.0,445.4,116.7,165.0,72.7,4.0,6,2,52,62,1644,11.9,1,1,2,4,24,0,0,0,2,0,0,5,346,398.4,186,68,56.1,336,114,63.0,331,113,51.9,296,98,1.5
6.0,2.0,64.0,120.0,2601.0,18.8,1.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,611.0,618.4,102.2,363.0,108.6,9.6,Toby,Alderweireld,6.0,2.0,58.0,43.0,1177.0,7.4,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,247.0,249.2,67.8,50.0,36.8,5.0,6.0,2.0,60.0,107.0,2921.0,17.8,0.0,0.0,1.0,12.0,31.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,651.0,690.2,139.1,229.0,105.7,3.7,6,2,53,97,2957,18.3,2,2,2,7,39,1,0,0,7,0,0,6,576,773.6,33,7,196.0,201,48,182.0,213,46,115.2,117,26,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,53,64,2431,12.1,0,2,1,4,37,0,0,0,6,0,0,4,443,550.0,104,41,31.0,374,134,82.0,302,95,66.5,245,75,1.0
6.0,2.0,47.0,51.0,568.0,10.9,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,183.8,185.6,35.0,40.6,0.4,Kieran,Trippier,6.0,2.0,52.0,113.0,1912.0,21.7,0.0,7.0,5.0,9.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,539.0,459.0,617.5,78.0,115.6,4.8,6.0,2.0,60.0,118.0,2275.0,19.7,1.0,5.0,3.0,10.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,573.0,601.6,827.0,121.0,155.0,15.2,6,2,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,661,224,0.0,662,224,0.0,660,224,0.0,662,224,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,48,3,66,0.6,0,0,0,0,3,0,0,0,1,0,0,0,9,18.6,453,171,12.5,420,159,0.0,634,218,3.1,466,171,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,51,124,2699,24.3,1,7,1,9,33,1,0,0,2,1,0,15,623,655.2,60,23,508.1,53,10,252.0,160,24,141.6,79,11,7.7
6.0,4.0,119.0,224.0,2523.0,18.8,29.0,7.0,9.0,14.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,920.0,1279.0,548.4,1530.0,336.0,23.3,Harry,Kane,6.0,4.0,131.0,217.0,3074.0,16.6,29.0,2.0,8.0,15.0,34.0,0.0,0.0,1.0,5.0,0.0,0.0,31.0,781.0,1214.4,502.1,2355.0,407.4,37.7,6.0,4.0,126.0,160.0,2423.0,12.7,17.0,6.0,4.0,9.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,561.0,824.6,430.0,1359.0,261.3,12.4,6,4,110,158,2588,14.4,18,2,4,6,36,0,0,0,4,0,0,26,587,843.8,24,6,391.0,103,14,1071.0,23,14,230.6,26,9,13.1
6.0,4.0,75.0,55.0,845.0,7.3,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,158.0,241.3,501.0,89.4,0.8,Vincent,Janssen,6.0,4.0,74.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,6.0,4.0,45.0,3.0,36.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.2,1.6,57.0,6.5,0.1,6,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,602,80,0.0,592,81,0.0,578,80,0.0,604,80,0.1
6.0,1.0,55.0,143.0,3004.0,26.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,665.0,664.6,20.0,2.0,68.7,7.9,Hugo,Lloris,6.0,1.0,55.0,144.0,3240.0,26.2,0.0,0.0,0.0,15.0,35.0,0.0,0.0,0.0,1.0,0.0,87.0,6.0,694.0,726.4,0.1,0.0,72.3,9.3,6.0,1.0,54.0,145.0,2970.0,26.9,0.0,0.0,2.0,12.0,33.0,0.0,2.0,0.0,0.0,0.0,100.0,10.0,691.0,858.2,0.0,0.0,86.0,6.2,6,1,53,98,1808,18.5,0,0,1,6,21,0,1,0,0,0,80,13,422,564.6,91,16,0.0,655,70,0.0,653,68,56.5,279,16,4.1
20.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paulo,Gazzaniga,6.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,6.0,1.0,45.0,13.0,270.0,2.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,64.0,82.8,0.0,0.0,8.2,0.0,6,1,41,58,1612,14.1,0,0,1,2,26,0,1,0,1,0,59,6,300,449.8,156,21,10.0,427,7,0.0,504,24,46.1,315,21,1.5
6.0,3.0,72.0,174.0,2063.0,24.2,14.0,9.0,4.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,512.0,753.4,642.3,1161.0,255.6,11.0,Heung-Min,Son,6.0,3.0,83.0,178.0,2292.0,21.4,12.0,8.0,7.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,544.0,725.8,588.2,1177.0,249.1,14.0,6.0,3.0,86.0,159.0,2033.0,18.5,12.0,8.0,5.0,10.0,23.0,0.0,0.0,0.0,2.0,1.0,0.0,17.0,489.0,690.6,508.0,1002.0,219.9,10.6,6,3,97,169,2478,17.4,11,13,5,7,32,0,0,1,0,2,0,18,544,800.6,32,11,606.1,32,26,1144.0,18,6,254.6,18,10,8.5
6.0,3.0,89.0,218.0,3159.0,24.5,8.0,20.0,5.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,798.0,974.6,1679.2,1244.0,389.7,17.9,Christian,Eriksen,6.0,3.0,97.0,199.0,3218.0,20.5,11.0,10.0,3.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,826.0,1072.6,1487.0,1021.0,358.2,19.4,6.0,3.0,92.0,161.0,2770.0,17.5,8.0,12.0,3.0,8.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,675.0,876.0,1148.7,801.0,283.0,7.7,6,3,86,48,1090,5.6,2,2,0,1,18,0,0,0,5,0,0,6,205,262.4,271,110,348.9,117,75,225.0,179,98,83.3,195,100,2.3
6.0,3.0,91.0,225.0,3036.0,24.7,18.0,11.0,4.0,17.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,679.0,969.6,778.7,1270.0,301.7,32.3,Bamidele,Alli,6.0,3.0,90.0,175.0,2957.0,19.4,9.0,13.0,3.0,16.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,565.0,775.2,878.5,934.0,258.8,13.8,6.0,3.0,88.0,94.0,1822.0,10.7,5.0,4.0,1.0,8.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,356.0,467.2,436.6,681.0,158.5,2.5,6,3,83,117,1845,14.1,8,6,2,4,25,0,0,0,2,0,0,12,349,531.2,118,39,328.6,126,79,627.0,56,29,148.9,70,41,2.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,70,100,2235,14.3,4,5,1,6,29,0,0,0,3,0,0,3,330,494.6,137,51,477.1,64,47,751.0,43,20,172.1,52,29,4.1
6.0,3.0,66.0,28.0,595.0,4.2,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,93.0,121.8,275.2,225.0,62.2,3.3,Erik,Lamela,6.0,3.0,63.0,55.0,826.0,8.7,2.0,4.0,1.0,4.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,186.0,204.8,283.1,364.0,84.7,0.1,6.0,3.0,59.0,67.0,965.0,11.4,4.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,231.0,263.8,339.9,441.0,104.1,0.3,6,3,57,65,1203,11.4,2,5,1,5,12,0,0,0,3,0,0,2,220,226.2,296,123,284.2,149,94,337.0,120,63,84.5,189,97,1.1
6.0,3.0,45.0,30.0,494.0,6.7,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0,128.0,122.1,77.0,32.8,0.0,Harry,Winks,6.0,3.0,48.0,31.0,768.0,6.5,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,144.4,172.2,14.0,33.1,0.1,6.0,3.0,55.0,53.0,1589.0,9.6,1.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,275.0,268.2,168.6,71.0,50.7,0.1,6,3,52,52,2223,10.0,0,0,0,6,31,0,0,0,9,0,0,0,369,361.8,203,82,323.4,128,80,74.0,315,154,76.1,211,108,0.3
6.0,3.0,48.0,103.0,3012.0,21.5,4.0,2.0,2.0,12.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,578.0,609.6,486.0,480.0,157.7,2.9,Victor,Wanyama,6.0,3.0,48.0,32.0,837.0,6.7,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,174.0,206.0,96.8,77.0,37.8,0.3,6.0,3.0,49.0,24.0,511.0,4.9,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,105.0,113.2,45.0,80.0,23.9,0.1,6,3,47,1,24,0.2,0,0,0,0,2,0,0,0,1,0,0,0,5,1.2,501,214,0.9,471,211,0.0,622,258,0.2,505,217,0.1
6.0,3.0,66.0,43.0,909.0,6.5,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,162.0,133.0,274.2,212.0,61.0,0.1,Moussa,Sissoko,6.0,3.0,53.0,58.0,1385.0,10.9,1.0,1.0,0.0,7.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,246.0,245.8,384.7,281.0,91.1,0.4,6.0,3.0,49.0,76.0,2329.0,15.5,0.0,3.0,0.0,11.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,395.0,329.0,380.7,193.0,90.2,0.3,6,3,48,69,2451,14.4,2,1,0,7,31,0,0,0,8,0,0,0,386,346.0,216,89,275.7,152,96,189.0,207,112,81.0,200,103,1.3
