team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,Jordan,Ayew,80.0,4.0,54.0,108.0,2850.0,20.0,7.0,2.0,0.0,7.0,49.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,382.0,562.2,350.4,944.0,185.8,9.5,31,4,57,46,1176,8.1,1,3,0,5,13,0,0,0,3,0,0,2,114,140.2,207.3,421.0,76.7,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8.0,4.0,84.0,48.0,254.0,5.7,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,169.0,193.2,40.9,277.0,50.7,1.2,Michy,Batshuayi,8.0,4.0,81.0,25.0,351.0,3.1,2.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,99.4,39.0,123.0,25.7,0.5,31,4,62,48,748,7.7,5,1,1,3,11,0,0,0,0,0,0,5,159,198.6,41.4,406.0,64.2,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,135.0,9.0,608.0,933.0,40.0,0.0,97.4,11.0,Jordan,Pickford,11.0,1.0,49.0,145.0,3420.0,29.6,0.0,0.0,3.0,10.0,58.0,0.0,1.0,0.0,0.0,0.0,121.0,16.0,724.0,873.6,30.1,4.0,90.7,8.3,11,1,49,161,3420,32.9,0,0,2,14,46,0,3,0,1,0,94,13,706,776.4,10.0,0.0,78.5,13.3
11.0,1.0,47.0,68.0,1683.0,14.5,0.0,0.0,1.0,4.0,24.0,1.0,2.0,0.0,2.0,0.0,43.0,3.0,309.0,350.4,0.1,0.0,35.1,1.7,Maarten,Stekelenburg,11.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.4
11.0,2.0,58.0,135.0,2819.0,23.3,2.0,5.0,1.0,11.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,15.0,647.0,570.8,695.0,151.0,141.9,11.0,Leighton,Baines,11.0,2.0,57.0,82.0,1909.0,14.4,2.0,3.0,3.0,5.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,381.0,407.4,373.5,102.0,88.2,4.0,11,2,50,7,374,1.4,0,0,0,0,6,0,0,0,0,0,0,0,48,48.4,91.4,15.0,15.4,0.5
11.0,2.0,56.0,133.0,2316.0,23.8,4.0,4.0,4.0,10.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,548.0,596.0,308.9,297.0,120.3,4.0,Seamus,Coleman,11.0,2.0,64.0,39.0,1035.0,6.1,0.0,1.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,227.6,113.7,69.0,41.2,0.5,11,2,52,125,2558,24.0,2,2,3,13,30,1,0,0,1,0,0,12,548,515.2,387.3,274.0,117.6,1.6
11.0,2.0,49.0,104.0,2251.0,21.2,3.0,3.0,4.0,6.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,533.0,751.4,71.7,278.0,110.1,7.5,Phil,Jagielka,11.0,2.0,47.0,60.0,2063.0,12.8,0.0,0.0,1.0,6.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,415.0,529.2,24.1,108.0,66.2,2.7,11,2,43,22,329,5.1,1,0,1,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43.0,14.6,0.6
11.0,2.0,52.0,127.0,3160.0,24.4,1.0,3.0,2.0,13.0,40.0,0.0,0.0,0.0,7.0,1.0,0.0,9.0,739.0,927.6,119.1,289.0,133.9,8.7,Ashley,Williams,11.0,2.0,52.0,56.0,1830.0,10.8,1.0,0.0,1.0,5.0,31.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,332.0,518.0,39.0,132.0,68.9,2.1,11,2,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,41.0,54.0,1372.0,13.2,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,303.0,286.8,152.2,83.0,52.3,7.1,Mason,Holgate,11.0,2.0,40.0,37.0,1183.0,9.3,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,214.0,285.8,93.9,105.0,48.5,1.0,11,2,43,5,407,1.2,0,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5.0,2.0,9.9,0.1
11.0,2.0,40.0,1.0,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,Jonjoe,Kenny,11.0,2.0,39.0,50.0,1589.0,12.8,0.0,2.0,1.0,5.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,309.0,362.4,184.5,47.0,59.5,2.1,11,2,41,19,789,4.6,0,1,0,1,15,0,0,0,1,0,0,0,134,166.2,102.7,12.0,28.0,0.2
90.0,2.0,50.0,113.0,3150.0,22.6,2.0,1.0,3.0,10.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,619.0,930.8,96.7,557.0,158.6,3.3,Michael,Keane,11.0,2.0,53.0,81.0,2559.0,15.3,0.0,1.0,0.0,7.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,513.0,703.4,58.4,124.0,88.7,5.1,11,2,48,129,2970,26.9,1,2,3,13,39,0,0,0,2,0,0,15,642,740.2,101.2,326.0,117.2,4.3
20.0,2.0,43.0,31.0,592.0,7.2,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,94.2,114.7,20.0,22.7,0.4,Cuco,Martina,11.0,2.0,41.0,55.0,1830.0,13.4,0.0,2.0,0.0,5.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,367.0,468.8,238.8,39.0,74.9,1.1,11,2,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,72.0,122.0,1916.0,16.9,10.0,3.0,2.0,8.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,380.0,541.8,280.5,1023.0,184.1,4.2,Theo,Walcott,11.0,3.0,66.0,62.0,1214.0,9.4,3.0,3.0,1.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,226.0,316.6,234.9,406.0,95.9,2.1,11,3,59,101,2108,17.1,5,3,1,6,33,0,0,0,1,0,0,4,292,420.0,342.9,699.0,145.7,2.5
11.0,3.0,56.0,45.0,1048.0,8.0,1.0,4.0,0.0,3.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,172.0,238.0,326.7,252.0,81.8,1.7,Yannick,Bolasie,11.0,3.0,64.0,35.0,848.0,5.5,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,98.6,109.0,204.0,40.8,0.2,11,3,58,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
11.0,3.0,47.0,23.0,613.0,4.9,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,119.8,80.4,84.0,28.6,0.2,James,McCarthy,11.0,3.0,49.0,6.0,204.0,1.2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,33.8,19.3,4.0,5.8,0.0,11,3,44,1,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.1,0.0,0.5,0.0
11.0,3.0,45.0,37.0,1073.0,8.2,1.0,0.0,1.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,214.0,216.2,112.3,90.0,42.0,0.4,Morgan,Schneiderlin,11.0,3.0,47.0,52.0,2124.0,11.1,0.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,344.0,361.2,159.2,52.0,57.2,0.5,11,3,42,28,832,6.7,0,1,0,5,9,0,0,0,2,0,0,0,152,151.6,124.7,17.0,29.4,1.8
11.0,3.0,50.0,80.0,2681.0,16.0,1.0,2.0,1.0,9.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,540.0,555.8,434.1,237.0,122.9,0.4,Idrissa,Gueye,11.0,3.0,48.0,87.0,2749.0,18.1,2.0,2.0,1.0,9.0,45.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,552.0,577.0,303.6,166.0,104.6,0.9,11,3,47,78,2821,16.6,0,2,0,13,31,0,0,0,6,0,0,0,472,629.2,311.3,168.0,111.1,0.3
11.0,3.0,44.0,63.0,1544.0,14.3,2.0,3.0,0.0,8.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,248.0,259.0,246.1,208.0,70.9,2.3,Tom,Davies,11.0,3.0,51.0,66.0,1892.0,12.9,2.0,2.0,0.0,6.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,223.0,242.8,207.2,218.0,65.8,0.4,11,3,50,26,975,5.2,0,0,0,2,19,0,0,0,3,0,0,0,127,122.6,96.2,103.0,32.1,0.1
11.0,3.0,50.0,16.0,289.0,3.2,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.8,15.5,193.0,26.1,0.0,Ademola,Lookman,11.0,3.0,51.0,10.0,153.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,20.5,43.0,7.5,0.1,11,3,49,34,600,6.9,0,3,0,1,8,0,0,0,0,0,0,0,110,131.4,172.1,211.0,51.6,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
80.0,3.0,74.0,181.0,3327.0,24.5,9.0,13.0,4.0,7.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,684.0,905.4,1302.7,1074.0,328.3,10.8,Gylfi,Sigurdsson,11.0,3.0,80.0,96.0,2257.0,12.0,4.0,4.0,1.0,6.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,396.0,485.6,614.9,437.0,154.0,1.9,11,3,74,182,3122,24.6,13,6,3,15,41,0,0,3,3,0,0,20,662,959.8,1098.5,1084.0,314.2,8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11.0,4.0,45.0,17.0,347.0,3.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,53.2,10.0,82.0,14.1,0.1,Dominic,Calvert-Lewin,11.0,4.0,49.0,88.0,1871.0,18.0,4.0,8.0,1.0,6.0,28.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,255.0,354.0,322.6,630.0,130.2,3.5,11,4,54,92,1769,17.0,6,5,0,8,26,0,0,0,3,0,0,3,267,321.8,185.7,618.0,111.5,1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,64,56,1044,8.8,3,3,0,1,17,0,0,0,3,0,0,3,166,212.6,172.2,546.0,92.8,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,64,153,2662,23.9,13,3,2,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209.0,224.5,13.3
11.0,3.0,59.0,119.0,2074.0,20.2,4.0,8.0,2.0,11.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,420.0,439.6,682.1,739.0,185.4,2.2,Kevin,Mirallas,11.0,3.0,60.0,5.0,135.0,0.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,16.4,20.2,42.0,7.9,0.8,11,3,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,54,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,158,2964,29.3,4,5,4,13,38,1,0,0,5,1,0,22,736,883.0,1142.0,300.0,232.7,10.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,36,891,6.7,1,0,0,3,13,0,0,0,3,0,0,2,176,198.2,37.5,61.0,29.6,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,59,88,2108,14.9,1,4,0,13,19,0,0,0,5,0,0,5,319,366.0,589.6,377.0,133.3,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,54,64,1977,11.9,1,2,1,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207.0,63.1,0.2
8.0,2.0,53.0,15.0,250.0,2.8,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,60.6,13.5,4.0,7.8,0.3,Kurt,Zouma,110.0,2.0,54.0,87.0,2887.0,16.1,1.0,0.0,0.0,7.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,554.0,814.2,91.8,235.0,114.4,2.0,11,2,50,112,2613,22.4,2,2,2,10,39,0,0,0,3,1,0,12,543,565.2,83.7,235.0,88.8,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
25.0,2.0,43.0,83.0,2250.0,19.3,2.0,1.0,0.0,7.0,37.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,499.0,692.2,107.0,80.0,88.0,3.4,Calum,Chambers,3.0,2.0,47.0,23.0,864.0,4.9,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.0,227.8,40.0,134.0,40.2,0.4,54,2,42,60,2586,14.3,2,0,0,5,52,0,0,0,9,0,0,0,431,609.0,231.9,401.0,124.5,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,42,15,630,3.6,0,0,0,0,20,0,1,0,1,0,20,0,114,195.0,0.0,0.0,19.4,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,50,2046,11.9,0,0,2,5,49,0,0,0,1,0,0,4,349,331.6,46.3,3.0,38.3,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,44,44,2593,10.0,0,1,0,3,62,1,0,0,4,0,0,2,427,575.2,164.2,93.0,83.5,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,46,71,2188,15.4,1,1,0,5,51,0,0,0,0,0,0,3,389,358.0,586.7,199.0,114.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,42,17,837,4.0,0,0,0,0,27,0,0,0,4,1,0,0,123,99.6,71.9,15.0,18.7,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,60,94,2291,15.7,2,7,0,3,60,0,0,0,0,0,0,3,295,410.4,468.3,438.0,132.0,1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,50,11,409,2.2,0,0,0,0,12,0,0,0,4,0,0,0,48,48.8,33.0,7.0,9.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,42,24,466,5.7,1,0,0,0,13,0,0,0,0,0,0,0,91,90.0,117.5,74.0,28.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,43,7,101,1.6,0,0,0,0,3,0,0,0,0,0,0,0,24,17.6,8.3,8.0,3.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,45,28,688,6.2,3,0,0,1,17,0,0,1,2,0,0,2,82,150.0,149.5,244.0,53.1,5.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,38,2250,9.0,0,1,0,3,53,0,0,0,5,0,0,1,409,577.8,131.7,99.0,81.2,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,49,72,2239,14.7,1,3,1,3,54,0,0,0,6,0,0,6,422,460.2,849.4,164.0,147.5,1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,42,1941,10.0,0,1,1,3,42,0,0,0,7,0,0,2,278,423.2,293.1,107.0,82.2,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,42,8,180,1.9,0,0,0,0,5,0,0,0,0,0,15,2,47,115.2,0.0,0.0,11.5,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,55,75,1638,13.6,6,0,1,2,43,0,0,0,2,0,0,2,260,361.8,310.6,474.0,114.0,2.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,63,134,3280,21.3,11,4,3,5,78,0,0,0,7,0,0,12,350,638.8,499.5,1593.0,273.4,10.8
80.0,2.0,46.0,94.0,2430.0,20.4,4.0,0.0,3.0,7.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,541.0,678.0,62.0,302.0,104.2,1.9,Alfie,Mawson,80.0,2.0,51.0,112.0,3420.0,22.0,2.0,1.0,1.0,9.0,56.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,662.0,848.4,86.4,254.0,119.4,4.1,54,2,47,19,1130,4.0,0,0,0,1,26,0,0,0,2,0,0,2,174,259.2,23.2,31.0,31.3,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,44,86,2610,19.5,0,0,1,5,56,0,0,0,1,0,111,8,519,851.4,20.3,0.0,87.1,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,48,52,2344,10.8,0,1,0,5,54,1,0,0,5,0,0,4,397,469.2,385.4,226.0,108.1,0.2
1.0,2.0,41.0,9.0,97.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.8,2.9,8.0,2.4,0.2,Timothy,Fosu-Mensah,31.0,2.0,44.0,39.0,1592.0,8.9,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,279.0,326.6,103.7,43.0,47.4,1.0,54,2,45,14,791,3.1,0,0,0,1,18,1,0,0,3,0,0,1,119,136.4,100.3,28.0,26.4,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,37,1512,8.4,0,0,0,3,33,0,0,0,1,1,0,0,235,315.8,137.0,163.0,61.4,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,53,47,980,8.9,1,4,1,1,21,0,0,0,1,0,0,4,171,206.2,306.8,346.0,85.6,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,43,4,86,0.9,0,0,0,0,4,0,0,0,0,0,0,0,16,11.6,2.1,0.0,1.4,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,56,75,1250,13.4,5,4,2,3,26,0,0,0,3,0,0,8,246,322.0,336.8,355.0,101.5,1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,45,8,361,1.8,0,1,0,0,10,0,0,0,0,0,0,0,70,93.0,31.4,0.0,12.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,47,1,45,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,6.2,13.0,4.0,2.3,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,40,2,18,0.5,0,0,0,0,1,0,0,0,0,0,0,0,7,3.8,1.7,17.0,2.2,0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
31.0,3.0,51.0,92.0,3093.0,18.0,0.0,6.0,0.0,7.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,500.0,500.2,941.8,448.0,188.7,0.7,Jason,Puncheon,31.0,3.0,44.0,11.0,574.0,2.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,46.4,93.9,112.0,25.1,0.3,38,3,41,15,392,3.7,0,0,0,1,9,0,0,0,1,0,0,0,50,43.6,79.9,39.0,16.3,1.0
13.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben,Hamer,13.0,1.0,43.0,9.0,274.0,2.1,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,54.0,51.8,0.0,0.0,5.1,0.1,38,1,39,9,552,2.3,0,0,0,0,21,0,0,0,0,0,24,0,98,158.0,0.0,0.0,15.7,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,44,99,2777,22.5,0,1,2,5,54,0,1,0,1,0,88,9,541,764.2,40.3,4.0,80.7,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,42,76,3260,18.1,1,1,1,5,72,0,0,0,4,1,0,7,517,679.4,35.8,169.0,88.7,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,49,2052,11.1,0,4,0,1,55,0,0,0,2,0,0,6,313,325.8,379.9,183.0,88.8,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,9,1141,2.0,0,0,0,1,37,0,0,0,2,1,0,0,141,161.4,116.2,36.0,31.5,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,67,2147,15.2,3,1,0,3,38,0,0,0,6,0,0,4,402,544.2,103.7,169.0,81.9,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,43,50,1837,11.6,0,0,0,4,36,0,0,0,1,0,0,1,307,286.8,395.7,80.0,76.2,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,43,60,2716,14.0,1,1,1,4,65,1,0,0,4,0,0,4,429,581.0,138.5,160.0,88.1,0.2
