team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,first_name,second_name
56,1,42,102,2610,24.3,0,0,3,4,50,0,0,0,0,0,135,9,608,933,40,0,97.4,11,11,1,49,145,3420,29.6,0,0,3,10,58,0,1,0,0,0,121,16,724,873.6,30.1,4,90.7,8.3,11,1,49,161,3420,32.9,0,0,2,14,46,0,3,0,1,0,94,13,706,776.4,10,0,78.5,13.3,11,1,52,117,3420,22.5,0,0,1,9,56,0,0,0,2,0,94,5,626,755.6,38,10,13,416,5,0,651,67,76.7,208,10,6.3,11,1,48,114,2742,23.8,0,0,2,10,39,0,0,0,1,0,89,8,570,698.4,47,15,10.1,419,5,0,675,68,70.9,230,14,5.3,Jordan,Pickford
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,54,64,1977,11.9,1,2,1,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207,63.1,0.2,11,3,52,39,1457,7.5,0,1,0,5,20,0,0,0,6,0,0,3,184,156.6,342,144,179.4,218,132,33,368,175,36.4,341,147,0.3,11,3,53,48,1559,9.1,0,1,0,5,22,0,0,0,3,0,0,0,224,189,297,128,244.5,168,107,103,281,139,53,281,130,0.2,André Filipe,Tavares Gomes
3,3,53,89,1456,16.8,3,5,1,9,20,0,0,0,1,0,0,8,352,326.4,467.8,592,138.7,1.1,3,3,51,89,1827,17.5,3,5,0,9,26,0,0,0,1,0,0,2,426,430,592.9,635,165.6,1,3,3,54,99,1961,18.3,3,8,0,4,32,0,0,0,0,0,0,3,382,469,596.7,646,171.1,1.5,11,3,56,52,1591,9.3,1,0,0,4,30,0,0,0,0,0,0,2,227,246.4,278,113,383.7,105,70,329,122,65,95.9,164,84,0.9,11,3,59,65,1530,11,1,3,1,5,21,0,0,0,0,0,0,1,256,262.6,256,110,263.1,157,102,233,169,93,76,216,107,0.2,Alex,Iwobi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,43,5,78,1.2,0,0,0,0,1,0,0,0,0,0,0,0,19,11,474,178,8.1,431,163,8,418,159,2.8,462,170,0.1,Jonjoe,Kenny
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,48,4,135,0.8,0,0,0,1,0,0,0,0,0,0,0,0,14,20,451,187,6.3,436,198,0,631,263,2.6,473,196,0,11,3,50,1,11,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,3.8,486,205,0.9,465,210,0,694,288,0.5,496,208,0,Jean-Philippe,Gbamin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,54,36,891,6.7,1,0,0,3,13,0,0,0,3,0,0,2,176,198.2,37.5,61,29.6,0.5,11,2,53,78,2281,14.7,2,1,1,5,37,1,0,0,3,0,0,8,419,535.4,115,45,87.2,289,88,422,90,7,104.4,140,34,1.9,11,2,55,79,1936,14.4,2,0,1,6,22,0,0,0,2,0,0,7,399,496.2,134,51,23.5,383,140,200,189,43,72.3,228,71,1.7,Yerry,Mina
11,3,44,63,1544,14.3,2,3,0,8,17,0,0,0,4,0,0,0,248,259,246.1,208,70.9,2.3,11,3,51,66,1892,12.9,2,2,0,6,24,0,0,0,7,0,0,3,223,242.8,207.2,218,65.8,0.4,11,3,50,26,975,5.2,0,0,0,2,19,0,0,0,3,0,0,0,127,122.6,96.2,103,32.1,0.1,11,3,53,59,2020,11.1,1,1,1,5,34,0,0,0,8,0,0,3,233,270.4,262,106,122.6,257,145,262,155,89,65.5,249,120,0.1,11,3,52,47,1417,9,0,1,0,5,23,0,0,0,3,0,0,1,209,205.6,285,121,112,253,149,30,375,179,34.7,340,152,0.1,Tom,Davies
11,4,45,17,347,3.8,1,0,0,0,7,0,0,0,1,0,0,1,46,53.2,10,82,14.1,0.1,11,4,49,88,1871,18,4,8,1,6,28,0,0,0,4,0,0,3,255,354,322.6,630,130.2,3.5,11,4,54,92,1769,17,6,5,0,8,26,0,0,0,3,0,0,3,267,321.8,185.7,618,111.5,1.9,11,4,61,126,2621,20.7,13,1,2,8,43,0,0,0,9,0,0,15,385,562.8,92,12,241.4,172,26,1272,12,9,206.3,34,13,7.9,11,4,75,165,2871,22,16,6,3,11,39,0,0,0,3,0,0,21,528,745.8,36,5,308,131,17,1439,6,4,249,16,5,29.5,Dominic,Calvert-Lewin
11,2,41,54,1372,13.2,0,1,0,5,18,0,0,0,2,0,0,5,303,286.8,152.2,83,52.3,7.1,11,2,40,37,1183,9.3,0,0,0,4,14,0,0,0,3,0,0,0,214,285.8,93.9,105,48.5,1,11,2,43,5,407,1.2,0,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5,2,9.9,0.1,11,2,42,71,2052,16.9,0,4,0,5,34,0,0,0,5,0,0,6,412,465.4,145,53,63.9,324,107,152,236,59,68.3,240,72,1.6,11,2,48,80,2286,16.7,1,0,1,9,32,0,0,0,9,0,0,4,426,432.2,175,69,126,243,62,80,312,104,64.1,255,84,1,Mason,Holgate
,,,,,,,,,,,,,,,,,,,,,,,,57,3,58,125,2817,21.6,5,8,2,8,54,0,0,0,4,0,0,4,304,497,384.7,1217,209.3,6.5,11,3,64,153,2662,23.9,13,3,2,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209,224.5,13.3,11,3,82,165,3070,20.1,13,5,2,9,51,0,0,0,8,0,0,13,519,814.6,30,9,478.1,63,46,1233,15,5,252.3,19,11,9.2,11,4,77,123,2862,16,7,6,1,11,38,0,0,0,4,1,0,18,415,576.4,86,11,359.7,102,11,1147,12,8,208.3,31,8,7.1,Richarlison,de Andrade
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,43,2,47,0.5,0,0,0,0,0,0,0,0,0,0,3,0,10,25,447,35,0,575,55,0,556,51,2.5,467,36,0.1,João,Virgínia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,45,17,436,3.8,0,1,0,0,6,0,0,0,0,0,0,1,63,76,401,51,98.4,281,44,44,356,59,21.8,388,55,0.1,11,3,43,3,87,0.7,0,0,0,0,0,0,0,0,0,0,0,0,11,14.4,467,197,12.7,408,195,4,431,201,3.1,460,198,0.4,Anthony,Gordon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,63,53,830,8.4,2,2,0,1,15,0,0,0,1,0,0,5,138,153.6,345,42,136.5,246,37,429,88,38,71.1,228,38,1.4,11,4,57,2,13,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,708,89,1.3,457,66,11,408,64,0.9,492,67,0.2,Moise,Kean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,11,299,2.8,0,0,0,1,6,0,0,0,0,0,0,2,69,66,409,156,2.2,451,170,0,502,202,6.9,441,162,0.4,11,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,196,0,501,195,0,477,185,0,534,196,1,Jarrad,Branthwaite
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,52,47,2050,9,0,0,0,7,30,0,0,0,6,0,0,0,290,366.6,202,80,233.3,179,114,42,362,173,64.4,253,118,0.6,Allan,Marques Loureiro
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,77,101,1763,13.1,6,5,1,5,27,0,0,0,4,0,0,11,432,499.2,132,48,585.6,44,32,399,95,55,148.7,72,44,7.8,James,Rodríguez
57,3,46,38,1352,8.3,1,0,0,4,32,0,0,0,4,0,0,0,226,179.4,178.2,254,61.1,0,57,3,52,136,3324,26.2,7,4,1,9,63,0,0,0,10,0,0,16,679,859,595.8,537,199.7,11,57,3,58,124,3061,21.4,5,7,2,5,56,1,0,0,7,0,0,14,550,735.6,544.1,709,198.9,2.8,57,3,54,113,3156,20.9,4,4,1,10,61,1,0,0,9,0,0,9,459,529.6,119,40,539,48,37,667,48,24,173.4,51,28,1.7,11,3,51,80,2443,15.7,2,3,2,9,36,0,0,0,6,0,0,2,421,433.8,173,66,319.4,125,85,267,153,90,102.1,141,80,0.6,Abdoulaye,Doucouré
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,2,80,0.5,0,0,0,0,1,0,0,0,1,0,0,0,9,15,466,174,5.7,437,166,1,452,169,2.2,473,174,0.2,Niels,Nkounkou
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,44,38,2644,8.6,0,0,0,3,62,1,0,0,3,1,0,0,447,602.8,75,28,57,334,113,119,263,73,78.3,205,55,0.2,11,2,51,100,2683,19.6,0,2,2,11,35,1,0,0,4,0,0,7,537,610.4,66,23,84.3,300,88,152,237,66,84.8,191,50,1.9,Ben,Godfrey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,45,25,630,5.6,0,0,0,2,9,0,0,0,1,0,21,3,119,166.4,324,25,0,610,65,0,596,61,16.7,398,25,0.1,Robin,Olsen
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,83,0,602,84,0,588,83,0,614,83,0,11,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,71,0,618,74,0,604,74,0,633,75,0.1,Ellis,Simms
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,264,0,642,263,0,633,262,0,657,265,0,Tyler,Onyango
91,3,62,178,2714,28.7,16,3,3,9,54,0,0,1,1,0,0,17,553,835.2,474.6,1007,231.6,19.3,91,4,70,110,2450,15.7,8,4,0,7,38,0,0,0,3,0,0,10,381,577,556.7,902,203.7,1.9,91,4,64,141,2963,22,12,3,4,10,57,0,0,1,3,0,0,20,457,655.4,535.7,1058,223.8,5.1,91,4,61,99,2010,16.2,6,5,2,4,37,0,0,0,0,0,0,11,313,435.8,167,22,412.7,98,12,506,73,35,135.1,86,25,3.3,11,4,50,11,138,2.2,0,0,0,0,2,0,0,0,0,0,0,0,18,13.4,469,59,5.6,438,63,31,374,58,5,449,58,0.1,Joshua,King
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,203,0,521,203,0,498,193,0,551,203,0,Kyle,John
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,497,209,0,612,239,0,598,234,0.2,508,214,0,Nathan,Broadhead
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,206,0,525,206,0,502,196,0,555,206,0,Ryan,Astley
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,62,0,534,36,0,511,32,0,564,62,0,Harry,Tyrer
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,216,0,541,216,0,518,206,0,571,216,0,Reece,Welch
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,271,0,654,271,0,644,269,0,667,271,0,Isaac,Price
8,3,50,6,35,1.2,0,0,0,0,0,0,0,0,0,0,0,0,16,3.8,3.9,25,3.4,0.1,31,3,44,77,1871,17.5,2,5,0,6,30,0,0,0,1,0,0,2,337,379.2,377,487,124.5,3.5,8,3,52,79,980,15.2,6,2,2,5,9,0,0,0,0,0,0,6,292,391.6,254.9,346,99.4,0.8,8,3,59,12,203,2,0,1,0,1,3,0,0,0,0,0,0,0,37,30.8,440,182,30.2,377,185,33,369,176,9.2,427,183,0.1,54,3,59,66,1962,11.2,1,0,0,11,22,0,0,0,3,0,0,0,178,201.6,286,122,274.2,148,98,439,84,48,91.4,167,91,0.2,Ruben,Loftus-Cheek
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,43,0,488,14,0,462,9,0,522,43,2,Fabricio,Agosto Ramírez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,275,0,662,275,0,653,273,0,674,275,0,Kevin,McDonald
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,41,1,122,0.2,0,0,0,0,1,0,0,0,2,0,0,0,12,12.6,472,176,1.6,451,174,1,453,170,1.6,484,177,0,Maxime,Le Marchand
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,276,0,663,276,0,654,274,0,675,276,0,Stefan,Johansen
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,52,27,758,5.2,1,1,0,1,15,0,0,0,2,0,0,2,160,170.6,314,135,278.3,145,96,124,261,131,57.3,266,124,0.1,Tom,Cairney
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,10,630,2.4,0,0,0,0,13,0,0,0,0,0,0,0,103,133.6,347,135,8.1,430,162,2,441,166,14.5,402,147,0.1,Tim,Ream
,,,,,,,,,,,,,,,,,,,,,,,,36,3,55,88,2415,16,3,1,0,11,29,0,0,0,4,1,0,6,383,404,557.2,530,149.1,0.6,36,3,52,74,1828,14.2,2,6,0,3,41,0,0,0,4,1,0,2,293,389.6,580.8,345,131.4,0.5,36,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,273,0,658,274,0,656,274,0,659,274,0,54,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,288,0,696,288,0,693,287,0,703,288,0,Anthony,Knockaert
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,41,0,262,0,0,0,0,0,10,0,0,0,2,0,0,0,32,40.8,424,159,11.3,415,157,18,393,150,6.9,433,159,0.1,Michael,Hector
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,222,0,552,223,0,533,217,0,579,222,0,Cyrus,Christie
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,47,6,116,1.3,0,0,0,0,3,0,0,0,0,0,0,0,13,1.4,499,210,14.6,404,192,47,356,172,5.9,446,195,0,Neeskens,Kebano
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,53,88,2367,16.6,5,3,1,9,32,0,0,0,7,0,0,6,343,384.8,193,22,254.1,162,22,503,69,28,114.1,114,27,0.6,Bobby,Decordova-Reid
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,45,27,663,6,1,1,1,0,17,0,0,0,2,0,0,2,132,143.2,340,133,100.4,270,74,85,303,99,32.8,347,122,0.3,Joe,Bryan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,75,0,567,53,0,548,49,0,592,75,0,Marcus,Bettinelli
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,55,63,1389,11.5,3,3,0,1,24,0,0,1,3,0,0,7,178,245.6,267,29,323.8,118,14,697,49,22,124.9,94,22,3.2,Aleksandar,Mitrovi?
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,225,0,568,226,0,549,220,0,593,225,0,Alfie,Mawson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,43,2,180,0.5,0,0,0,0,5,0,0,0,0,0,4,0,23,32.6,436,33,0,570,54,0,551,50,3.2,459,33,0.2,Marek,Rodák
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,53,85,2465,16,3,0,1,7,43,0,0,1,2,0,0,4,261,347,217,90,647.2,38,29,530,61,35,152.5,68,40,0.1,Ivan Ricardo,Neves Abreu Cavaleiro
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,46,13,369,2.8,0,0,0,0,12,0,0,0,1,0,0,0,46,33.6,435,186,28.7,376,188,47,355,171,10.7,418,181,0,Josh,Onomah
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,274,0,660,274,0,651,272,0,672,274,0,Jean Michaël,Seri
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,48,8,307,1.7,0,0,0,0,9,0,0,0,1,1,0,0,14,22.6,450,192,76.8,312,171,39,366,176,13.2,408,179,0,Aboubakar,Kamara
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,76,2581,17.3,0,3,0,6,40,0,0,0,6,0,0,4,391,507.6,125,46,409.4,85,58,312,124,71,123.1,96,57,1.2,André-Frank,Zambo Anguissa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,228,0,573,229,0,554,223,0,597,228,0,Zeze Steven,Sessegnon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,44,69,2243,15.7,0,3,0,9,35,0,0,0,5,0,0,0,391,421.2,176,67,330.4,114,77,82,307,152,83.5,196,103,0.5,Harrison,Reed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,44,57,2159,13,0,0,0,5,28,0,0,0,4,1,0,1,393,451.4,162,63,475.8,65,13,178,203,53,110.8,118,22,0.2,Antonee,Robinson
,,,,,,,,,,,,,,,,,,,,,,,,20,3,48,58,1715,12.1,1,1,0,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145,67.8,0.2,20,3,47,50,1612,10.6,1,2,0,4,37,0,0,0,5,0,0,2,270,313,214.7,188,71.6,0.2,20,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,259,0,628,260,0,618,257,0,640,261,0,54,3,45,55,1696,12.2,1,1,0,3,27,0,0,0,5,0,0,3,267,294,234,97,169.5,208,127,134,253,127,59.9,262,122,0.3,Mario,Lemina
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,45,124,3240,27.6,0,0,1,9,48,0,0,0,2,0,116,9,637,876.2,11,5,0,607,63,0,593,59,87.4,180,5,4.7,Alphonse,Areola
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,43,50,1477,11.6,0,1,1,5,27,0,0,0,3,0,0,3,288,330.8,223,87,312.4,126,25,98,286,92,74.2,222,69,0.1,Kenny,Tete
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,42,1,270,0.2,0,0,0,0,10,0,0,0,1,0,0,0,34,35.4,433,163,20.8,386,143,8,417,158,6.4,439,162,0.1,Denis,Odoi
