team_code_21_22,element_type_21_22,now_cost_21_22,total_points_21_22,minutes_21_22,value_season_21_22,goals_scored_21_22,assists_21_22,dreamteam_count_21_22,clean_sheets_21_22,goals_conceded_21_22,own_goals_21_22,penalties_saved_21_22,penalties_missed_21_22,yellow_cards_21_22,red_cards_21_22,saves_21_22,bonus_21_22,bps_21_22,influence_21_22,influence_rank_21_22,influence_rank_type_21_22,creativity_21_22,creativity_rank_21_22,creativity_rank_type_21_22,threat_21_22,threat_rank_21_22,threat_rank_type_21_22,ict_index_21_22,ict_index_rank_21_22,ict_index_rank_type_21_22,selected_by_percent_21_22
45,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,715,297,0.0,715,298,0.0,708,298,0.0,715,297,0.0
45,2,39,14,381,3.6,1,0,1,0,9,0,0,0,1,0,0,3,74,126.4,368,144,5.7,445,165,35.0,380,141,16.8,404,150,2.0
45,1,40,31,810,7.8,0,0,0,1,22,0,1,0,0,0,35,3,177,305.4,235,23,0.0,521,32,0.0,488,17,30.6,356,23,1.8
45,3,52,70,2228,13.5,1,2,0,4,56,0,0,0,0,0,0,0,191,286.8,250,102,488.5,66,50,437.0,95,51,121.4,101,61,0.1
45,2,44,53,2494,12.0,0,0,0,6,57,0,0,0,3,1,0,0,412,549.8,108,40,46.7,356,126,139.0,253,71,73.8,232,70,0.1
45,2,44,39,1165,8.9,0,1,0,4,27,0,0,0,2,0,0,2,241,255.2,264,99,131.1,254,70,51.0,352,124,43.8,319,110,0.1
45,3,48,70,2261,14.6,1,2,0,5,55,0,0,0,5,0,0,1,341,357.0,202,77,377.2,105,73,239.0,180,100,97.1,163,92,0.1
45,2,39,0,45,0.0,0,0,0,0,3,0,0,0,0,0,0,0,6,9.6,481,178,3.3,452,168,0.0,475,179,1.3,495,179,0.2
45,4,54,60,1566,11.1,2,2,1,4,33,0,0,0,1,0,0,3,205,189.0,318,40,166.7,223,33,323.0,138,44,68.0,251,42,0.2
45,3,48,16,326,3.3,0,0,0,0,9,0,0,0,0,0,0,0,58,38.6,441,190,97.0,293,160,107.0,292,150,24.1,388,174,0.0
45,2,43,18,923,4.2,0,0,0,2,25,0,0,0,2,0,0,0,137,166.2,340,135,23.9,398,143,65.0,335,113,25.6,382,136,0.0
45,3,45,52,1643,11.6,1,2,0,4,40,0,0,0,6,0,0,3,206,273.0,258,107,208.2,190,117,111.0,286,149,58.9,268,122,0.1
45,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,567,213,0.0,555,213,0.0,523,207,0.0,571,213,0.0
45,3,44,16,208,3.6,0,1,0,0,5,0,0,0,0,0,0,0,39,42.0,437,188,62.1,335,174,48.0,358,177,15.2,414,182,0.0
45,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,659,76,0.0,655,78,0.0,644,76,0.0,660,77,0.0
45,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,549,60,0.0,536,40,0.0,503,25,0.0,553,60,0.1
45,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,689,283,0.0,686,284,0.0,674,284,0.0,689,283,0.1
45,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,679,81,0.0,676,84,0.0,664,81,0.0,679,81,0.3
45,3,45,3,140,0.7,0,0,0,0,6,0,0,0,1,0,0,0,11,14.4,473,202,21.7,402,199,27.0,387,189,6.3,449,201,0.0
20,3,58,12,376,2.1,0,0,0,0,8,0,0,0,0,0,0,0,28,13.6,474,203,19.2,407,200,70.0,327,167,9.7,430,193,0.1
20,1,44,57,1710,13.0,0,0,1,3,35,0,0,0,1,0,68,6,330,559.8,99,18,0.0,593,62,0.0,566,49,56.2,282,18,1.2
20,1,43,55,1530,12.8,0,0,0,5,27,0,0,0,1,0,44,3,286,320.2,224,22,10.0,437,10,0.0,558,43,33.1,346,22,1.2
20,3,45,88,2890,19.6,2,2,1,7,52,0,0,0,9,0,0,6,487,527.4,112,40,521.5,52,37,247.0,176,98,129.8,87,53,0.5
20,3,59,79,1827,13.4,1,6,0,4,33,0,0,0,0,0,0,6,313,330.4,217,87,506.7,61,45,289.0,154,85,112.6,120,70,0.1
20,2,44,12,810,2.7,0,0,0,1,19,0,0,0,3,0,0,0,135,176.0,331,130,47.7,355,125,6.0,432,162,23.1,392,141,0.1
20,3,58,57,1465,9.8,2,1,0,3,30,0,0,0,1,0,0,3,239,249.4,270,112,363.7,108,75,369.0,120,68,98.2,160,90,0.2
20,3,64,159,3215,24.8,10,5,3,7,65,0,0,0,3,1,0,21,769,933.6,9,4,1159.6,3,2,394.0,112,62,248.9,16,12,5.3
20,2,48,82,2630,17.1,1,3,1,6,49,0,0,0,5,0,0,7,481,465.2,135,53,364.1,107,19,423.0,104,11,124.9,98,18,1.1
20,2,44,94,2629,21.4,4,0,2,7,52,1,0,0,10,0,0,15,499,699.6,46,14,88.1,299,92,321.0,139,19,111.2,121,25,1.4
20,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,629,70,0.0,625,73,0.0,610,69,0.0,631,72,0.0
20,4,65,103,2034,15.8,7,4,0,5,40,0,0,0,0,0,0,11,333,425.8,154,15,337.0,117,18,800.0,32,11,156.4,56,12,2.6
20,3,47,29,802,6.2,0,2,0,1,18,0,0,0,2,0,0,0,81,79.4,404,173,102.2,287,157,138.0,256,132,31.7,354,158,0.0
20,3,45,5,132,1.1,0,0,0,0,5,0,0,0,0,0,0,0,25,7.2,485,209,15.7,413,202,8.0,427,207,3.1,471,208,0.0
20,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,638,72,0.0,634,75,0.0,621,72,0.0,640,74,2.1
20,3,45,44,1016,9.8,0,3,1,1,21,0,0,0,1,0,0,3,187,177.6,329,135,209.6,188,115,79.0,321,164,46.6,311,138,0.1
20,3,52,13,452,2.5,0,0,0,1,10,0,0,0,3,0,0,0,21,45.2,431,183,87.0,300,163,126.0,266,139,25.8,381,171,0.0
20,2,45,58,2971,12.9,0,0,0,6,58,1,0,0,8,1,0,4,478,720.0,38,10,132.3,250,67,330.0,132,16,117.9,109,20,0.2
20,2,48,38,1621,7.9,0,1,0,3,33,0,0,0,3,0,0,1,189,195.2,312,121,152.7,236,62,178.0,226,57,52.4,298,101,0.1
20,2,42,80,2200,19.0,1,2,0,7,42,0,0,0,2,0,0,7,440,437.2,148,60,327.4,124,23,221.0,191,41,98.8,156,36,6.6
20,3,54,90,2039,16.7,4,3,0,8,35,0,0,0,4,0,0,6,243,379.8,187,69,331.1,121,81,719.0,45,26,142.8,69,44,0.2
20,4,53,92,1969,17.4,6,2,1,5,37,0,0,0,2,0,0,11,234,280.2,253,30,159.2,232,36,720.0,44,18,115.6,115,25,7.9
20,4,54,19,300,3.5,1,0,0,0,5,0,0,0,1,0,0,0,48,57.8,418,51,29.2,391,52,169.0,233,51,25.5,383,52,0.2
20,4,57,57,1409,10.0,2,3,1,4,31,0,0,0,1,0,0,3,150,179.2,324,41,173.9,216,32,567.0,62,28,91.3,183,35,1.4
20,2,39,9,369,2.3,0,0,0,1,7,0,0,0,0,0,0,0,62,70.8,410,156,20.4,404,147,2.0,443,168,9.3,433,158,0.8
20,2,44,19,906,4.3,0,0,0,1,20,0,0,0,2,0,0,1,155,194.2,314,123,35.3,375,136,58.0,345,119,28.7,366,129,0.0
20,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,523,49,0.0,506,25,0.0,472,10,0.0,527,49,0.9
20,1,42,2,180,0.5,0,0,0,0,5,0,0,0,1,0,6,0,23,53.2,421,31,0.0,581,53,0.0,550,39,5.4,454,31,0.0
20,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,556,205,0.0,543,204,0.0,510,197,0.0,560,205,0.0
20,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,579,223,0.0,567,223,0.0,535,217,0.0,583,223,0.0
20,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,660,260,0.0,656,261,0.0,645,261,0.0,661,260,0.0
20,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688,282,0.0,685,283,0.0,673,283,0.0,688,282,0.0
6,1,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,616,77,0.0,609,65,0.0,590,54,0.0,619,77,0.0
6,1,55,158,3420,28.7,0,0,3,16,40,0,0,0,2,0,97,11,703,743.6,29,11,23.0,399,5,0.0,720,79,76.6,220,9,8.5
6,2,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,707,247,0.0,708,247,0.0,700,247,0.0,707,247,0.0
6,3,60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,731,306,0.0,729,306,0.0,728,306,0.0,731,306,0.0
6,4,125,192,3231,15.4,17,11,7,14,40,0,0,0,5,0,0,23,684,969.4,6,1,637.9,31,2,1701.0,2,1,330.4,3,1,23.4
6,2,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,702,246,0.0,702,246,0.0,691,245,0.0,702,246,0.2
6,3,112,258,3009,23.0,23,10,8,18,30,0,0,0,2,0,0,27,819,1128.6,2,2,1037.8,5,4,1211.0,10,5,338.2,2,2,35.6
6,2,45,67,871,14.9,2,5,2,3,11,0,0,0,0,0,0,8,255,279.6,254,96,224.4,184,45,291.0,152,24,79.6,211,61,0.8
6,2,47,132,3071,28.1,0,1,0,16,30,1,0,0,1,0,0,7,680,710.6,42,11,116.3,270,79,195.0,215,51,102.2,145,33,6.5
6,3,59,87,1763,14.7,2,6,1,8,21,0,0,0,4,0,0,4,324,370.6,193,71,466.2,70,53,431.0,103,56,126.7,93,55,1.3
6,2,45,105,2537,23.3,1,2,1,12,30,0,0,0,6,0,0,3,490,482.2,126,48,199.6,194,47,243.0,179,33,92.8,177,45,3.1
6,3,48,109,3196,22.7,2,3,2,16,34,0,0,0,3,0,0,6,616,690.0,50,21,413.6,89,63,315.0,140,77,141.9,70,45,2.6
6,3,44,33,904,7.5,0,2,0,1,15,0,0,0,2,0,0,1,175,167.8,338,138,198.4,196,120,20.0,399,196,38.7,329,146,1.0
6,2,42,93,1626,22.1,2,1,3,10,16,0,0,0,4,0,0,8,417,408.2,164,68,93.1,296,91,186.0,220,53,68.8,249,80,2.0
6,2,44,56,1046,12.7,0,3,0,6,11,0,0,0,2,0,0,3,231,159.2,345,137,178.1,211,54,129.0,264,75,46.6,310,106,2.1
6,3,59,55,548,9.3,3,2,1,3,6,0,0,0,1,0,0,3,138,163.6,342,139,101.2,288,158,273.0,165,92,53.7,294,131,0.4
6,2,50,104,1914,20.8,2,4,2,9,25,0,0,0,4,0,0,9,438,468.8,133,51,459.9,71,11,362.0,121,13,129.3,89,15,7.2
6,2,42,29,735,6.9,0,0,0,5,11,0,0,0,2,1,0,0,133,118.0,372,145,48.1,354,124,108.0,291,90,27.5,376,132,0.8
6,3,59,11,231,1.9,0,0,0,0,5,0,0,0,0,0,0,0,41,33.4,444,192,77.6,310,168,59.0,344,173,16.8,405,179,0.1
6,3,44,34,1346,7.7,0,0,0,8,13,0,0,0,6,0,0,0,180,183.8,322,132,151.5,239,138,39.0,375,182,37.4,335,147,0.6
6,2,42,3,87,0.7,0,0,0,0,3,0,0,0,0,0,0,0,17,19.6,464,174,0.7,473,176,0.0,555,230,2.0,486,178,0.1
6,3,57,22,481,3.9,1,1,0,0,11,0,0,0,1,0,0,0,85,99.8,388,162,83.1,307,167,122.0,271,142,30.4,358,161,0.2
6,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,593,73,0.0,582,54,0.0,552,40,0.0,597,73,0.2
6,3,57,9,86,1.6,0,0,0,0,1,0,0,0,0,0,0,0,32,22.8,456,195,37.3,373,186,25.0,389,190,8.5,443,199,0.1
6,2,48,63,1844,13.1,1,0,2,5,25,0,0,0,8,0,0,10,385,498.8,119,44,98.9,289,87,102.0,295,92,69.9,245,78,0.7
6,4,45,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,510,64,0.0,675,83,0.0,663,80,0.1,516,68,2.3
6,2,46,102,2282,22.2,1,1,1,10,26,0,0,0,5,0,0,8,489,454.6,140,56,446.1,77,12,298.0,149,23,120.0,105,19,2.5
6,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,645,252,0.0,641,253,0.0,629,252,0.0,647,252,0.0
6,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,524,187,0.0,507,186,0.0,473,178,0.0,528,187,0.1
6,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,543,58,0.0,530,38,0.0,497,23,0.0,547,58,0.0
6,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,608,231,0.0,601,233,0.0,580,230,0.0,611,232,0.0
6,3,63,99,1259,15.7,5,9,1,9,11,0,0,0,3,0,0,8,343,346.6,209,81,343.6,115,78,382.0,117,65,106.9,133,77,10.9
6,3,49,52,1360,10.6,0,4,0,9,12,0,0,0,5,0,0,4,266,274.2,255,105,205.0,191,118,118.0,279,145,59.7,264,121,0.1
6,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686,280,0.0,683,281,0.0,671,281,0.0,686,280,0.0
6,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,643,250,0.0,638,251,0.0,626,250,0.0,644,250,0.0
6,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,544,198,0.0,531,197,0.0,498,190,0.0,548,198,0.0
6,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,666,263,0.0,662,264,0.0,651,264,0.0,667,263,0.0
57,3,43,85,3220,19.8,2,1,0,4,73,0,0,0,5,0,0,1,408,558.4,101,36,513.2,54,39,308.0,144,79,138.1,75,49,2.3
57,1,42,81,2340,19.3,0,1,3,4,49,0,1,0,0,0,70,9,433,559.2,100,19,10.0,436,9,0.0,549,38,57.0,277,17,19.7
57,2,42,7,688,1.7,0,0,0,0,16,0,0,0,4,0,0,0,75,104.8,383,150,80.5,309,96,39.0,373,138,22.4,394,143,0.2
57,3,47,11,164,2.3,1,0,0,1,5,0,0,0,0,0,0,0,44,13.4,475,204,17.3,411,201,7.0,431,209,3.7,464,206,0.0
57,2,42,50,2394,11.9,0,1,0,3,55,0,0,0,3,0,0,1,393,504.6,117,43,46.4,358,128,42.0,365,133,59.3,266,89,0.2
57,4,54,2,23,0.4,0,0,0,0,1,0,0,0,0,0,0,0,5,2.2,502,62,10.6,433,57,14.0,416,60,2.7,477,59,0.3
57,3,48,48,1611,10.0,0,2,0,2,38,0,0,0,2,0,0,0,209,211.8,300,126,301.6,135,87,133.0,261,136,64.6,259,119,0.1
57,2,43,53,2143,12.3,0,5,0,2,49,0,0,0,2,0,0,1,385,404.0,171,74,393.9,96,17,36.0,378,140,83.7,200,56,0.1
57,4,54,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,719,90,0.0,718,91,0.0,715,90,0.0,719,90,0.1
57,2,43,21,1190,4.9,0,0,0,1,30,0,0,0,0,0,0,0,163,217.0,296,111,27.1,395,141,42.0,366,134,28.7,365,128,0.1
57,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,710,295,0.0,710,296,0.0,703,296,0.0,710,295,0.0
57,2,43,18,1388,4.2,0,0,0,0,30,0,0,0,3,0,0,0,171,252.6,266,100,14.1,417,154,17.0,410,153,28.4,368,130,0.1
57,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,622,68,0.0,618,71,0.0,603,67,0.0,624,70,0.6
57,1,40,25,1080,6.2,0,0,0,0,28,0,0,0,0,0,47,0,196,300.6,240,24,0.0,527,36,0.0,494,21,30.2,359,24,1.3
57,2,43,25,1075,5.8,0,1,0,1,26,0,0,0,0,0,0,2,179,198.6,309,118,106.6,280,83,31.0,383,142,33.7,343,122,0.1
57,3,52,26,844,5.0,0,0,0,2,16,0,0,0,1,0,0,0,81,84.8,401,170,159.9,230,136,51.0,354,176,29.5,362,163,0.0
57,3,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,727,303,0.0,725,303,0.0,724,303,0.0,727,303,0.0
57,4,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,713,87,0.0,713,89,0.0,706,87,0.0,713,87,0.1
57,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,625,238,0.0,621,240,0.0,606,239,0.0,627,239,0.0
57,4,48,3,28,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,482,56,0.5,482,65,20.0,401,56,3.0,474,58,0.2
57,2,43,5,427,1.2,0,0,0,0,9,1,0,0,0,0,0,0,57,95.0,391,153,0.5,480,178,19.0,405,151,11.5,425,156,0.0
57,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,634,243,0.0,630,245,0.0,616,244,0.0,636,244,0.0
57,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,545,199,0.0,532,198,0.0,499,191,0.0,549,199,0.2
57,3,57,81,1862,14.2,5,2,1,2,40,0,0,1,2,0,0,9,217,342.4,211,82,298.1,138,90,540.0,67,37,118.0,108,65,2.7
57,2,42,28,896,6.7,0,0,0,2,19,0,0,0,0,0,0,2,154,171.8,335,132,74.0,316,99,16.0,413,154,25.9,380,135,0.0
57,2,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,648,243,0.0,645,243,0.0,633,242,0.0,650,243,0.0
57,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,651,254,0.0,648,255,0.0,636,254,0.0,653,254,0.0
57,3,52,31,1415,6.0,0,0,0,3,38,0,0,0,6,0,0,0,173,232.6,287,120,228.2,179,112,122.0,270,141,58.4,271,123,0.0
57,4,54,60,1634,11.1,3,1,0,2,35,0,0,0,1,0,0,4,207,318.2,226,23,279.6,150,21,587.0,55,23,118.8,106,24,0.5
57,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,600,225,0.0,592,228,0.0,565,222,0.0,604,226,0.1
57,4,58,134,2579,23.1,10,7,4,3,60,0,0,0,7,1,0,21,425,667.6,56,4,453.4,75,9,932.0,20,9,205.2,27,7,20.0
57,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,573,217,0.0,561,217,0.0,529,211,0.0,577,217,0.3
57,3,43,10,396,2.3,0,0,0,0,8,0,0,0,3,0,0,0,58,47.0,428,182,33.2,379,191,10.0,420,201,9.0,438,196,0.2
57,4,56,87,2244,15.5,5,4,2,3,47,0,0,0,5,0,0,5,268,391.8,177,17,444.1,79,10,692.0,48,20,152.4,60,14,2.9
57,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,650,73,0.0,647,76,0.0,635,74,0.0,652,75,0.1
57,4,49,62,1138,12.7,5,2,1,1,34,1,0,0,3,0,0,8,247,303.6,237,26,289.4,140,20,397.0,110,39,98.5,159,30,1.6
57,3,55,54,1917,9.8,1,2,0,2,34,1,0,0,3,1,0,2,218,304.8,236,97,164.2,227,134,353.0,124,70,82.1,203,103,0.1
57,3,50,10,334,2.0,0,0,0,0,9,0,0,0,0,0,0,0,22,18.2,468,200,53.1,345,176,23.0,394,193,9.0,439,197,0.0
57,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,535,53,0.0,518,29,0.0,485,14,0.0,539,53,0.5
57,2,44,5,167,1.1,0,0,0,0,2,0,0,0,0,0,0,0,27,23.4,454,171,10.7,432,161,0.0,567,231,3.5,467,171,0.0
57,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,553,204,0.0,540,203,0.0,507,196,0.0,557,204,0.0
57,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,591,72,0.0,579,52,0.0,547,37,0.0,595,72,0.0
57,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,675,270,0.0,671,271,0.0,659,271,0.0,675,270,0.1
57,2,45,38,1622,8.4,1,0,0,3,37,0,0,0,3,1,0,3,299,352.0,204,85,152.5,237,63,45.0,360,128,54.7,287,98,0.1
57,2,45,36,1674,8.0,0,0,0,4,36,0,0,0,4,0,0,0,272,292.2,245,94,24.7,396,142,121.0,273,79,43.9,318,109,0.0
57,3,45,24,795,5.3,0,0,0,2,17,0,0,0,0,0,0,1,127,117.2,374,157,90.4,298,162,27.0,386,188,23.5,391,175,0.0
57,3,49,7,221,1.4,0,0,0,1,6,0,0,0,0,0,0,0,23,21.8,457,196,31.9,383,194,24.0,392,192,7.8,445,200,0.0
57,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,693,82,0.0,690,85,0.0,678,82,0.0,693,82,0.2
57,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,696,83,0.0,693,86,0.0,681,83,0.0,696,83,0.0
57,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,695,288,0.0,692,289,0.0,680,289,0.0,695,288,0.0
57,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,698,84,0.0,695,87,0.0,683,84,0.0,698,84,0.1
21,2,54,66,2078,12.2,1,0,0,5,29,1,0,0,1,0,0,5,388,496.2,121,46,32.8,380,137,131.0,263,74,66.2,256,83,1.2
21,3,43,19,325,4.4,1,0,0,1,5,0,0,1,0,0,0,1,76,82.4,403,172,14.2,416,203,34.0,381,186,13.1,421,188,0.7
21,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,596,74,0.0,586,56,0.0,557,42,0.0,600,74,0.1
21,1,50,136,3330,27.2,0,0,3,8,50,0,3,0,2,0,114,9,661,887.0,11,5,0.0,706,79,0.0,697,73,88.6,192,7,2.8
21,2,49,40,921,8.2,1,0,1,3,11,0,0,0,1,0,0,6,182,167.0,339,134,5.3,446,166,67.0,330,109,24.0,389,139,0.2
21,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,520,186,0.0,501,185,0.0,467,177,0.0,524,186,0.8
21,2,54,115,2726,21.3,2,4,1,7,38,0,0,0,3,0,0,17,578,575.0,85,33,542.4,48,10,151.0,241,64,127.0,92,17,7.9
21,3,50,25,303,5.0,1,0,0,1,4,0,0,0,1,0,0,0,73,75.2,407,174,62.9,333,173,150.0,243,126,28.5,367,164,0.1
21,4,73,140,2975,19.2,10,10,4,7,43,0,0,1,6,1,0,14,441,611.6,69,6,613.5,35,3,1263.0,9,5,247.6,18,4,24.3
21,2,49,90,2752,18.4,2,3,0,6,43,0,0,0,4,1,0,1,466,684.2,52,16,61.6,336,113,387.0,116,12,113.5,117,24,0.8
21,2,44,7,303,1.6,0,0,0,0,6,0,0,0,1,0,0,0,38,29.6,447,167,31.6,384,138,4.0,437,166,6.6,448,163,0.1
21,3,56,92,1777,16.4,5,3,1,4,29,0,0,0,2,0,0,8,440,420.2,158,58,367.2,106,74,201.0,208,112,99.1,155,89,0.4
21,2,44,29,645,6.6,1,1,1,1,12,0,0,0,1,0,0,3,145,178.2,328,129,57.2,342,118,39.0,374,139,27.5,377,133,0.1
21,2,47,70,2207,14.9,0,4,1,6,36,1,0,0,3,1,0,3,384,415.8,160,66,331.5,120,22,161.0,237,62,90.6,185,50,3.1
21,3,59,138,2162,23.4,8,6,4,9,27,0,0,0,0,0,0,15,441,561.0,95,35,476.4,68,51,737.0,39,23,177.6,44,30,10.7
21,3,69,206,2987,29.9,12,17,6,8,46,0,0,0,6,0,0,24,586,819.4,16,6,624.6,33,24,1201.0,11,6,264.7,11,8,15.0
21,3,50,95,3178,19.0,1,4,1,8,49,0,0,0,8,0,0,7,595,740.2,30,11,391.0,97,69,277.0,161,89,141.3,72,47,4.3
21,3,57,114,3061,20.0,5,1,2,6,46,0,0,0,3,0,0,14,485,653.4,60,23,299.8,137,89,686.0,49,28,164.3,52,35,3.4
21,3,59,117,2795,19.8,6,4,1,8,38,0,0,0,4,0,0,5,480,569.0,88,32,704.4,20,16,528.0,70,40,180.2,40,26,1.3
21,2,42,30,961,7.1,0,1,1,2,19,0,0,0,0,0,0,2,203,225.6,290,109,21.3,403,146,44.0,362,130,29.1,363,126,0.3
21,2,39,48,1397,12.3,1,0,0,3,18,0,0,0,1,0,0,1,235,307.2,234,91,176.1,213,55,39.0,372,137,52.3,299,102,3.6
21,1,47,2,90,0.4,0,0,0,0,1,0,0,0,0,0,2,0,11,20.4,461,38,0.0,697,76,0.0,685,68,2.0,487,38,0.7
21,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,576,220,0.0,564,220,0.0,532,214,0.0,580,220,0.1
21,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,640,247,0.0,636,249,0.0,624,248,0.0,642,248,0.0
21,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,534,194,0.0,517,193,0.0,484,186,0.0,538,194,0.3
21,3,56,30,549,5.4,1,0,0,1,10,0,0,0,0,0,0,0,98,85.4,399,169,122.8,266,149,115.0,282,148,32.3,351,156,0.0
21,3,44,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,602,226,0.0,596,229,0.0,574,225,0.0,605,227,0.1
21,2,40,1,6,0.2,0,0,0,0,1,0,0,0,0,0,0,0,4,2.0,503,182,1.0,467,174,0.0,514,200,0.3,510,181,0.1
21,3,45,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,687,281,0.0,684,282,0.0,672,282,0.0,687,281,0.0
21,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,546,200,0.0,533,199,0.0,500,192,0.0,550,200,0.0
21,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,604,227,0.0,598,230,0.0,576,226,0.0,607,228,0.0
21,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,568,214,0.0,556,214,0.0,524,208,0.0,572,214,0.0
21,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,657,259,0.0,653,260,0.0,641,259,0.0,658,259,0.0
39,3,49,96,2970,19.6,2,1,1,11,40,0,0,0,4,0,0,8,511,512.6,116,42,645.2,28,20,144.0,249,130,130.1,85,52,0.7
39,1,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,706,83,0.0,707,80,0.0,698,74,0.0,706,83,0.0
39,2,49,17,900,3.5,0,0,0,1,20,0,0,0,1,0,0,0,165,157.2,347,139,18.0,409,150,27.0,388,144,20.3,399,147,0.1
39,2,47,138,3361,29.4,4,0,1,11,43,0,0,0,4,0,0,10,688,737.2,31,7,45.4,360,130,202.0,205,47,98.8,157,37,13.4
39,4,75,101,2630,13.5,6,5,1,11,32,0,0,0,5,2,0,11,266,441.4,144,14,481.4,67,7,742.0,38,15,165.3,51,11,4.2
39,2,48,109,2706,22.7,2,0,1,11,30,0,0,0,6,0,0,6,540,694.6,48,15,112.2,276,81,214.0,198,43,102.3,144,32,2.1
39,2,42,67,1448,16.0,0,3,1,6,14,0,0,0,3,0,0,5,295,247.2,273,102,187.3,206,51,135.0,258,73,56.3,281,95,1.3
