team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name
1,2,58,52,1217,9,1,1,0,4,16,0,0,0,0,0,0,1,282,342.6,36.1,95,47.4,1.1,1,2,57,123,2535,21.6,4,0,2,11,24,0,0,0,4,0,0,9,590,743.8,35.3,230,101.2,11.5,Chris,Smalling
1,2,45,55,1584,12.2,0,0,0,5,14,0,0,0,2,0,0,4,362,437.8,35.2,89,56.3,0.7,1,2,55,116,1973,21.1,0,0,2,15,11,1,0,0,2,0,0,19,554,486.4,36.6,12,53.6,5.2,Phil,Jones
1,2,52,45,688,8.7,0,3,2,4,6,0,0,0,1,0,0,4,202,139.2,160.5,64,36.5,6.4,1,2,48,48,787,10,0,0,0,7,2,0,0,0,2,0,0,4,216,142.6,127,144,41.5,0.5,Luke,Shaw
1,2,52,77,1663,14.8,1,0,0,8,13,0,0,0,5,0,0,7,394,446.4,71,147,66.5,0.7,1,2,54,23,639,4.3,0,0,0,3,8,0,0,0,6,0,0,4,126,151.4,26,47,22.5,0.1,Marcos,Rojo
1,2,58,120,2483,20.7,1,3,2,12,20,0,0,0,5,0,0,9,612,547.2,614.8,243,140.6,12.4,1,2,69,146,2741,21.2,3,1,2,16,22,0,0,0,7,0,0,13,660,559.2,438.5,259,125.5,11.7,Antonio,Valencia
1,2,50,70,1333,14,0,0,1,9,8,0,0,0,3,0,0,6,319,206,74,13,29.4,1,1,2,49,27,443,5.5,0,0,0,3,3,0,0,0,0,0,0,3,119,95,25.3,6,12.6,0.2,Matteo,Darmian
1,2,52,98,1830,18.8,1,2,2,9,17,0,0,0,2,0,0,14,525,534,426.6,122,108.2,4.7,1,2,51,28,360,5.5,0,0,0,4,0,0,0,0,0,0,0,1,119,65.8,93,15,17.3,0.9,Daley,Blind
1,2,55,105,2058,19.1,0,0,1,13,15,0,0,0,4,0,0,14,542,481.2,31,98,61.2,8.3,1,2,60,55,1000,9.2,1,0,1,7,6,1,0,0,2,0,0,3,248,222,28.4,79,33,5.7,Eric,Bailly
1,2,40,14,303,3.5,0,0,0,2,4,0,0,0,0,0,0,0,69,32.6,27.7,18,7.8,0.3,1,2,39,1,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.1,Axel,Tuanzebe
,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,47,1284,9.6,0,0,0,5,14,0,0,0,1,0,0,1,297,272.8,37.7,8,32,1.3,Victor,Lindelöf
1,3,72,102,1614,14.2,6,3,1,10,16,1,0,0,3,0,0,14,457,457.6,747.5,598,179.9,2,1,3,68,100,1919,14.7,3,5,1,15,10,0,0,0,1,0,0,6,418,422.8,849.9,453,172.1,2,Juan,Mata
1,3,58,48,1604,8.3,1,0,0,10,14,0,0,0,8,1,0,0,259,299,281.9,333,90.9,0.3,1,3,47,47,611,10,4,0,1,4,1,0,0,0,1,0,0,3,171,246,88.2,264,59.8,0.6,Marouane,Fellaini
1,3,42,42,1601,10,0,0,0,5,14,0,0,0,2,0,0,0,297,288,209.3,48,54.5,1.7,1,3,42,4,108,1,0,0,0,1,0,0,0,0,0,0,0,0,19,23.2,13.7,41,7.8,1,Michael,Carrick
1,3,50,26,760,5.2,0,1,0,4,6,0,0,0,2,0,0,1,154,147.4,167,61,37.6,0.1,1,3,48,98,2444,20.4,2,6,1,9,26,0,0,0,7,0,0,11,479,601.2,502.3,213,131.6,2.4,Ashley,Young
1,3,62,97,2465,15.6,1,6,1,13,18,0,0,0,5,1,0,11,559,593.2,720.8,276,159.2,2.2,1,3,50,44,1257,8.8,0,2,0,5,14,0,0,0,5,0,0,0,229,294.4,229.4,101,62.7,1.3,Ander,Herrera
1,3,56,60,1360,10.7,1,3,1,7,12,0,0,0,3,0,0,3,227,229.4,522.3,439,118,0.8,1,3,60,128,1807,21.3,8,6,2,9,18,0,0,0,2,0,0,10,450,526.6,519.1,711,175.3,10.3,Jesse,Lingard
1,3,92,95,1553,10.3,4,6,3,9,13,0,0,0,2,0,0,9,302,382.8,399.1,579,136.2,2.5,1,3,78,125,1572,16,9,6,1,9,13,0,0,0,1,0,0,7,403,535.4,509.3,748,179.5,2.6,Anthony,Martial
1,3,82,115,2608,14,5,4,2,13,21,0,0,0,7,0,0,14,512,713,953.5,839,250,7.3,1,3,79,138,2145,17.5,6,13,4,11,20,0,0,0,5,1,0,15,528,710.8,663.5,780,215.6,14.7,Paul,Pogba
1,3,45,3,97,0.7,0,0,0,1,0,0,0,0,1,0,0,0,16,22.2,19.1,17,5.8,0,1,3,42,21,629,5,0,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11,14.2,0.8,Scott,McTominay
1,4,64,76,1712,11.9,5,3,0,7,15,0,0,0,3,0,0,2,287,316.2,411.4,734,145.5,10.6,1,4,73,104,1799,14.2,7,5,1,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838,171.7,7.6,Marcus,Rashford
11,4,101,221,3266,21.9,25,6,6,13,42,0,0,0,3,0,0,33,824,1171.6,701.4,1670,354.1,32.2,1,4,115,162,2866,14.1,16,7,3,14,26,0,0,1,4,0,0,18,593,831,572.4,1334,273.2,21.9,Romelu,Lukaku
1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andreas,Pereira
1,4,114,163,2438,14.3,17,7,6,11,22,0,0,1,7,0,0,28,540,807.8,775,1694,327.3,22.8,1,4,95,5,102,0.5,0,0,0,0,2,0,0,0,0,0,0,0,18,14.8,43.5,68,12.6,0.2,Zlatan,Ibrahimovic
8,3,51,3,90,0.6,0,0,0,0,3,0,0,0,0,0,0,0,8,1.8,11.8,46,6,0,4,3,48,51,1023,10.6,2,2,1,6,9,0,0,0,1,0,0,5,171,236.4,224.1,253,71.4,2,Robert Kenedy,Nunes do Nascimento
13,4,82,83,1281,10.1,7,4,1,5,23,0,0,0,1,0,0,9,271,338.2,268.4,516,111.3,0.6,4,4,66,25,369,3.8,1,1,0,1,4,0,0,0,1,0,0,1,76,83.2,100.8,115,29.6,0.3,Islam,Slimani
,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,57,1440,14.3,0,0,3,3,21,0,1,0,0,0,44,4,280,364.2,0,0,36.5,13.6,Robert,Elliot
,,,,,,,,,,,,,,,,,,,,,,,,4,1,43,33,900,7.7,0,0,1,2,15,1,0,0,0,0,35,2,172,258.8,0,0,25.9,0.2,Karl,Darlow
6,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2,45,88,2842,19.6,0,2,2,7,37,1,0,0,5,0,0,5,467,494.4,340.7,63,90,1.7,DeAndre,Yedlin
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,64,1745,14.9,2,1,1,4,30,0,0,0,3,0,0,6,317,433.6,50.8,190,67.5,1.5,Ciaran,Clark
,,,,,,,,,,,,,,,,,,,,,,,,4,2,49,116,2927,23.7,3,0,2,9,31,0,0,0,5,0,0,9,567,800,77.2,234,111.5,9.5,Jamaal,Lascelles
,,,,,,,,,,,,,,,,,,,,,,,,4,2,42,52,1602,12.4,0,0,0,5,18,0,0,0,1,0,0,0,280,333.6,97.8,58,49,1.1,Paul,Dummett
,,,,,,,,,,,,,,,,,,,,,,,,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Grant,Hanley
,,,,,,,,,,,,,,,,,,,,,,,,4,2,39,9,97,2.3,0,0,0,1,0,0,0,0,0,0,0,2,38,32.2,47.6,4,8.4,1.5,Jesús,Gámez Duarte
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,66,2103,15.3,0,2,1,5,32,0,0,0,3,0,0,6,406,557,92.3,139,78.9,0.9,Florian,Lejeune
,,,,,,,,,,,,,,,,,,,,,,,,4,3,54,116,2802,21.5,3,7,1,9,35,0,0,0,6,0,0,10,489,561.2,844.4,520,192.6,2.3,Matt,Ritchie
,,,,,,,,,,,,,,,,,,,,,,,,4,3,52,73,2264,14,1,4,1,6,30,0,0,0,2,2,0,4,360,442.6,639.9,243,132.3,0.6,Jonjo,Shelvey
,,,,,,,,,,,,,,,,,,,,,,,,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoan,Gouffran
88,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,46,70,2034,15.2,2,0,0,6,27,0,0,0,3,0,0,3,340,431.8,214.2,203,85.3,0.3,Mohamed,Diamé
,,,,,,,,,,,,,,,,,,,,,,,,4,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,Jack,Colback
,,,,,,,,,,,,,,,,,,,,,,,,4,3,48,78,1776,16.3,2,4,1,6,22,0,0,0,1,0,0,5,236,308.8,340.6,480,112.9,1.2,Christian,Atsu
,,,,,,,,,,,,,,,,,,,,,,,,4,4,61,94,1946,15.4,6,3,2,6,31,0,0,0,3,0,0,8,276,352,333.6,808,148.7,1.1,Dwight,Gayle
,,,,,,,,,,,,,,,,,,,,,,,,4,4,55,124,2486,22.5,8,6,4,8,28,1,0,0,3,0,0,15,420,571.8,539,809,191.7,6.5,Ayoze,Pérez
,,,,,,,,,,,,,,,,,,,,,,,,4,4,47,10,89,2.1,1,0,0,0,0,0,0,0,0,0,0,0,37,48.2,44.7,73,16.6,0.6,Aleksandar,Mitrovic
,,,,,,,,,,,,,,,,,,,,,,,,4,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,Daryl,Murphy
,,,,,,,,,,,,,,,,,,,,,,,,4,2,39,1,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.8,Massadio,Haidara
,,,,,,,,,,,,,,,,,,,,,,,,4,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Siem,de Jong
,,,,,,,,,,,,,,,,,,,,,,,,4,3,43,5,136,1.2,0,0,0,0,2,0,0,0,0,0,0,0,19,12,8.1,25,4.6,0.1,Rolando,Aarons
56,2,43,38,1430,8.8,1,0,0,2,28,0,0,0,2,0,0,0,210,242.2,98.7,66,40.8,0,4,2,42,49,1757,11.7,0,1,0,4,31,0,0,0,2,0,0,1,247,266,164.8,26,45.9,0.6,Javier,Manquillo
,,,,,,,,,,,,,,,,,,,,,,,,4,3,50,51,1137,10.2,1,2,0,2,25,0,0,0,0,0,0,2,171,161.8,159.7,227,54.7,0.1,Jacob,Murphy
110,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,4,55,69,1703,12.5,4,1,0,5,25,0,0,1,2,0,0,5,227,291.2,254.8,526,106.5,0.4,Jose Luis,Mato Sanmartín
,,,,,,,,,,,,,,,,,,,,,,,,4,2,39,20,670,5.1,0,0,1,1,11,0,0,0,0,0,0,3,133,158.2,67.1,6,23.2,10.1,Chancel,Mbemba
,,,,,,,,,,,,,,,,,,,,,,,,4,3,49,49,1337,10,1,1,0,3,18,0,0,0,4,0,0,4,271,374.8,236.7,156,76.9,0.1,Mikel,Merino
,,,,,,,,,,,,,,,,,,,,,,,,4,3,43,41,1365,9.5,1,0,0,3,25,0,0,0,7,0,0,0,171,273.6,164.7,144,58.2,0.2,Isaac,Hayden
,,,,,,,,,,,,,,,,,,,,,,,,4,3,44,8,83,1.8,1,0,0,0,2,0,0,0,0,0,0,1,27,49.8,0.8,7,5.8,0,Henri,Saivet
,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Freddie,Woodman
,,,,,,,,,,,,,,,,,,,,,,,,4,1,45,53,1080,11.8,0,0,1,4,11,0,1,0,0,0,26,5,215,234.6,0,0,23.3,1,Martin,Dubravka
20,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20,1,44,52,1620,11.8,0,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0,0,28.1,0.8,Alex,McCarthy
20,1,50,134,3420,26.8,0,0,1,14,48,0,1,0,3,0,76,4,625,553.6,10,0,56.4,5,20,1,46,73,1800,15.9,0,0,1,4,30,0,1,0,0,0,69,6,351,488.2,0,0,48.9,3.9,Fraser,Forster
20,2,56,123,2507,22,2,5,2,12,36,0,0,0,3,0,0,9,575,517.4,442.4,255,121.5,3.9,20,2,53,103,3135,19.4,0,5,1,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286,139.3,5.2,Ryan,Bertrand
20,2,45,78,2070,17.3,1,1,1,7,32,0,0,0,2,0,0,8,469,532.6,62.8,277,87.5,5.9,20,2,46,76,2049,16.5,2,1,0,6,32,0,0,0,2,1,0,6,413,525.2,67,236,83,1.7,Maya,Yoshida
20,2,41,12,373,2.9,0,0,0,1,4,0,0,0,0,0,0,0,80,64.6,87.9,12,16.5,0.2,20,2,43,2,166,0.5,0,0,0,0,6,0,0,0,0,0,0,0,35,42.2,38.6,0,8.1,0.1,Matt,Targett
20,2,49,102,2515,20.8,0,3,1,11,36,0,0,0,7,0,0,11,584,591,648.9,155,139.6,2.7,20,2,47,85,2794,18.1,0,3,1,7,44,0,0,0,3,0,0,2,481,507,455.6,159,112.3,4,Cédric,Soares
20,2,47,5,129,1.1,0,0,0,0,1,0,0,0,0,0,0,0,24,20.6,20.7,21,6.3,0,20,2,42,7,180,1.7,0,1,0,0,3,0,0,0,0,0,0,1,47,65.8,29.9,4,10,0.1,Jérémy,Pied
20,2,42,60,1471,14.3,0,1,0,6,24,0,0,0,1,0,0,10,341,350.4,58.2,58,46.6,5.2,20,2,45,58,1980,12.9,2,0,1,5,33,0,0,0,6,1,0,2,360,506.6,68.3,224,79.9,0.5,Jack,Stephens
20,3,42,23,616,5.5,0,1,0,1,9,0,0,0,0,0,0,0,132,123.6,58.4,25,20.8,0.1,20,2,42,14,142,3.3,0,0,0,1,2,0,0,0,0,0,0,2,49,29.4,34.2,8,7.2,0.1,Sam,McQueen
,,,,,,,,,,,,,,,,,,,,,,,,20,2,41,22,427,5.4,1,0,1,2,5,0,0,0,1,0,0,0,88,110,1.9,19,13.1,0.6,Jan,Bednarek
20,3,51,77,2643,15.1,0,3,0,10,37,0,0,0,3,0,0,0,450,437.6,573,379,138.9,0.5,20,3,47,71,1515,15.1,3,2,2,4,21,0,0,0,0,0,0,6,337,345.2,350.8,126,82.5,1.3,Steven,Davis
20,3,50,92,1883,18.4,4,4,1,9,26,0,0,0,4,0,0,5,377,427.4,729.1,448,160.7,1.4,20,3,49,84,1708,17.1,3,5,1,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296,127.1,1.7,James,Ward-Prowse
20,3,69,108,2411,15.7,3,7,1,13,29,0,0,1,4,0,0,4,376,455.4,1144.1,819,242,2,20,3,62,122,2791,19.7,6,3,2,10,43,0,0,0,4,0,0,10,464,588.6,950.9,656,219.5,3.2,Dusan,Tadic
20,3,46,38,1022,8.3,1,1,1,2,15,0,0,0,3,0,0,3,157,122.4,129.1,94,33.3,0.1,20,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Jordy,Clasie
20,3,44,80,3071,18.2,1,0,0,13,42,0,0,0,11,0,0,4,566,585.6,280.5,240,110.7,0.8,20,3,42,68,2897,16.2,1,0,0,8,47,0,0,0,11,0,0,0,474,616.2,338.7,231,118.7,2.5,Oriol,Romeu Vidal
20,3,42,38,1300,9,0,0,0,6,16,0,0,0,2,0,0,0,232,222,305,216,74.1,1.6,20,3,43,39,1666,9.1,0,0,0,3,30,0,0,0,6,0,0,0,261,266.6,258.4,148,67.6,0.4,Pierre-Emile,Højbjerg
20,3,67,40,1104,6,1,1,0,3,22,0,0,0,5,0,0,1,160,197,328.6,265,78.6,0.1,20,3,57,55,1206,9.6,2,2,0,1,24,0,0,0,1,0,0,2,215,289.4,351.6,397,103.7,0.2,Sofiane,Boufal
20,3,41,12,211,2.9,0,1,0,1,1,0,0,0,0,0,0,0,48,41.8,38.2,83,16.3,0.3,20,3,43,8,160,1.9,0,0,0,1,2,0,0,0,0,0,0,0,18,32.6,43.5,149,22.5,0.1,Joshua,Sims
20,3,59,126,2898,21.4,7,1,1,12,40,0,0,0,2,1,0,13,483,545.6,880.3,1021,243.8,7.4,20,3,59,72,1938,12.2,1,3,0,7,31,0,0,0,3,0,0,3,296,347,630.9,493,147.2,1.8,Nathan,Redmond
20,4,61,57,1262,9.3,3,2,0,2,23,0,0,1,2,0,0,2,159,201.6,231.6,584,100.1,3,20,4,56,53,1570,9.5,2,2,0,4,28,0,0,0,6,0,0,0,167,235.6,301.9,512,104.6,0.5,Shane,Long
20,4,63,62,934,9.8,6,1,1,6,8,0,0,0,1,0,0,10,218,274.2,134.3,573,97.9,1.8,20,4,58,72,1024,12.4,7,1,1,4,15,0,0,0,2,0,0,9,215,302.8,89.4,689,107.7,1.4,Charlie,Austin
20,4,64,38,724,5.9,4,1,1,3,12,0,0,1,1,0,0,4,124,165.6,85,432,67.8,6.5,20,4,62,66,1067,10.6,5,0,1,4,17,0,0,0,2,0,0,10,204,203,133.9,269,58.6,1.4,Manolo,Gabbiadini
,,,,,,,,,,,,,,,,,,,,,,,,20,3,48,58,1715,12.1,1,1,0,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145,67.8,0.2,Mario,Lemina
20,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Stuart,Taylor
,,,,,,,,,,,,,,,,,,,,,,,,20,2,50,74,2520,14.8,0,2,0,5,42,0,0,0,7,0,0,11,532,661.6,130.9,146,93.8,0.1,Wesley,Hoedt
,,,,,,,,,,,,,,,,,,,,,,,,20,4,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.3,4,0.3,0.7,Michael,Obafemi
,,,,,,,,,,,,,,,,,,,,,,,,20,4,59,15,449,2.5,0,1,0,1,8,0,0,0,0,0,0,0,40,50.2,64.2,179,29.4,0,Guido,Carrillo
8,2,53,15,250,2.8,0,1,0,0,8,0,0,0,0,0,0,3,69,60.6,13.5,4,7.8,0.3,110,2,54,87,2887,16.1,1,0,0,7,50,0,0,0,1,0,0,5,554,814.2,91.8,235,114.4,2,Kurt,Zouma
110,1,45,20,450,4.4,0,0,1,2,8,0,0,0,0,0,17,2,104,121.8,0,0,12.2,0.9,110,1,50,125,3150,25,0,0,2,6,61,1,0,0,0,0,145,16,687,1013.4,10,0,102.5,2.5,Jack,Butland
110,1,43,106,2520,24.7,0,0,3,9,34,0,0,0,1,0,91,9,546,644,0,0,64.7,6.5,110,1,42,5,270,1.2,0,0,0,0,7,0,0,0,0,0,8,0,44,64.2,0,0,6.3,0.2,Lee,Grant
110,2,49,94,3150,19.2,1,2,2,9,53,2,0,0,6,0,0,6,549,732.2,65.3,395,119.3,1.7,110,2,48,67,2371,14,1,1,0,5,40,1,0,0,2,0,0,2,356,656,26.5,276,96,0.8,Ryan,Shawcross
110,2,42,58,1629,13.8,0,1,1,6,25,0,0,0,1,0,0,5,340,354.4,165,174,69.6,0.4,110,2,43,33,1522,7.7,0,0,0,2,30,0,0,0,2,0,0,0,220,265.4,77.2,46,39,0.2,Geoff,Cameron
110,2,46,103,3151,22.4,0,2,1,10,50,0,0,0,5,0,0,9,614,583.2,353.8,130,107.1,6.7,110,2,47,71,2717,15.1,0,1,0,7,50,0,0,0,5,0,0,1,456,567.4,247.2,58,87.3,0.4,Erik,Pieters
110,2,40,34,650,8.5,1,0,1,3,7,0,0,0,2,0,0,3,153,172.4,59.7,50,28.2,0.8,110,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc,Muniesa
110,2,47,56,1957,11.9,0,0,0,6,34,0,0,0,1,0,0,3,376,350,176.1,101,62.8,0.1,110,2,41,5,546,1.2,0,0,0,0,14,0,0,0,3,0,0,0,70,86.6,56.8,41,18.4,0.3,Glen,Johnson
88,2,40,9,323,2.3,0,0,0,1,8,0,0,0,1,0,0,0,57,40.2,20.5,2,6.4,0.3,110,2,44,0,162,0,0,0,0,0,9,0,0,0,0,0,0,0,18,20.4,4.9,0,2.5,0,Josh,Tymon
110,3,49,118,2930,24.1,6,3,1,10,49,0,0,0,9,0,0,10,525,576.8,539.8,675,179.4,6.4,110,3,51,109,3139,21.4,2,6,2,6,55,0,0,0,8,0,0,12,527,691.8,512.3,339,154.3,1.7,Joe,Allen
110,3,46,59,1491,12.8,1,4,1,6,23,0,0,0,7,0,0,5,218,263.4,477.6,328,106.7,0.3,110,3,47,10,405,2.1,0,0,0,2,9,0,0,1,2,1,0,0,57,73.2,114.4,84,27.1,0.1,Charlie,Adam
110,3,42,62,2276,14.8,0,1,0,7,40,1,0,0,5,0,0,3,380,392.6,336.6,41,77,0.7,110,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenn,Whelan
110,3,54,15,384,2.8,0,0,0,0,5,0,0,0,0,0,0,0,63,32,55.2,63,14.8,0,110,3,48,6,162,1.3,0,0,0,0,9,0,0,0,1,0,0,0,29,12.6,5.5,0,1.8,0,Ibrahim,Afellay
110,3,60,80,1699,13.3,4,2,2,8,21,0,0,0,2,0,0,8,275,293.6,672.9,453,141.6,3,110,3,61,155,3039,25.4,8,9,1,6,58,0,0,1,5,0,0,19,554,718,1151.6,676,255.2,8.6,Xherdan,Shaqiri
110,3,45,24,796,5.3,0,1,0,2,20,1,0,0,1,0,0,1,126,65,111.3,44,22,0.1,110,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Giannelli,Imbula
,,,,,,,,,,,,,,,,,,,,,,,,110,3,55,2,71,0.4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,13.3,6,1.9,0,Bojan,Krkic Perez
110,3,48,36,855,7.5,0,2,0,5,11,0,0,0,2,0,0,1,151,104.6,137.3,149,38.5,0.5,110,3,45,51,1227,11.3,2,1,0,2,30,0,0,0,2,0,0,2,226,237.6,237.9,206,68.1,0.5,Ramadan,Sobhi
35,3,44,103,3231,23.4,2,3,1,8,45,0,0,0,0,0,0,2,453,393.2,362.3,260,101.2,8.1,110,3,47,67,2217,14.3,1,1,1,4,49,0,0,0,0,0,0,3,337,346.2,359.8,72,77.8,0.4,Darren,Fletcher
110,4,44,79,1343,18,7,3,2,4,23,0,0,0,3,0,0,7,262,346.6,260.9,664,126.8,3.4,110,4,48,73,1551,15.2,5,2,0,2,27,0,0,0,4,0,0,6,225,289.2,321.2,390,99.9,2.4,Peter,Crouch
110,4,57,51,1385,8.9,1,2,0,5,26,0,0,0,3,0,0,2,190,198,148.6,340,68.4,0.3,110,4,52,99,2592,19,6,3,0,8,49,0,0,0,6,0,0,8,350,482,285.4,832,159.6,1.9,Mame Biram,Diouf
110,4,60,26,963,4.3,0,0,0,4,13,0,0,0,1,0,0,0,50,38.4,73.5,299,40,0.5,110,4,55,20,483,3.6,0,1,0,2,13,0,0,1,0,0,0,0,42,40.4,51.8,149,23.7,0.3,Saido,Berahino
6,2,45,2,357,0.4,0,0,0,0,4,1,0,0,3,0,0,0,26,39.4,14.4,0,5.4,0.1,110,2,40,19,1321,4.8,0,0,0,1,32,0,0,0,5,0,0,1,196,297,38.8,28,36.5,0.3,Kevin,Wimmer
,,,,,,,,,,,,,,,,,,,,,,,,110,3,52,107,2241,20.6,5,5,2,5,45,0,0,0,3,0,0,9,341,505.6,327.5,851,168.1,1.9,Eric Maxim,Choupo-Moting
,,,,,,,,,,,,,,,,,,,,,,,,110,3,54,31,609,5.7,1,1,1,1,17,0,0,0,0,0,0,2,93,110.4,127.7,171,40.8,2,Jesé,Rodríguez Ruiz
110,2,49,106,3146,21.6,1,0,1,11,50,0,0,0,4,0,0,9,634,682.6,34.4,266,98.6,0.7,110,2,49,20,1242,4.1,0,0,0,1,28,0,0,0,3,0,0,0,171,241.8,48.3,60,35.1,0,Bruno,Martins Indi
,,,,,,,,,,,,,,,,,,,,,,,,110,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Harry,Souttar
110,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,40,6,481,1.5,0,0,0,0,15,0,0,0,0,0,0,0,81,93.4,23,10,12.7,0.3,Thomas,Edwards
110,4,45,5,49,1.1,0,0,0,0,1,0,0,0,0,0,0,0,16,7.4,12.1,46,6.5,0.1,110,4,45,1,19,0.2,0,0,0,0,2,0,0,0,0,0,0,0,4,1,1.8,0,0.3,0.3,Julien,Ngoy
110,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,110,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Jakob,Haugaard
110,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,45,4,128,0.9,0,0,0,0,4,0,0,0,1,0,0,0,13,14.4,17.8,11,4.3,0,Stephen,Ireland
,,,,,,,,,,,,,,,,,,,,,,,,110,2,45,41,1307,9.1,0,0,0,5,18,0,0,0,4,0,0,1,201,181.8,189.9,67,44,0.4,Moritz,Bauer
,,,,,,,,,,,,,,,,,,,,,,,,110,2,43,6,334,1.4,0,0,0,0,6,0,0,0,0,0,0,0,38,68.2,23.8,18,11,0,Konstantinos,Stafylidis
,,,,,,,,,,,,,,,,,,,,,,,,110,3,50,41,1138,8.2,2,1,0,2,17,0,0,0,5,0,0,5,159,298.4,116.7,133,55,0,Papa Alioune,Ndiaye
,,,,,,,,,,,,,,,,,,,,,,,,110,4,45,4,75,0.9,0,0,0,0,2,0,0,0,0,0,0,0,11,13,2.6,28,4.4,0.5,Tyrese,Campbell
,,,,,,,,,,,,,,,,,,,,,,,,110,3,45,5,75,1.1,0,1,0,0,1,0,0,0,0,0,0,0,27,29.6,25.4,0,5.5,0,Lasse,Sorenson
13,3,47,41,1446,8.7,1,0,0,1,26,0,0,0,4,0,0,1,217,258.4,122.7,167,54.9,0.2,80,3,42,51,1247,12.1,3,1,0,1,26,0,0,0,2,0,0,1,225,239.8,116.9,204,56.2,3.5,Andy,King
80,1,48,116,3330,24.2,0,0,0,8,69,0,1,0,1,0,117,8,650,780.4,0.1,0,78.1,3.6,80,1,47,157,3420,33.4,0,0,3,9,56,0,3,0,0,0,137,14,772,1087.8,10,0,109.9,10.1,Lukasz,Fabianski
80,1,39,3,90,0.8,0,0,0,0,1,0,0,0,0,0,4,0,12,24.8,0,0,2.5,3.4,80,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,Kristoffer,Nordfeldt
