team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,assists_gw1_17_18,attempted_passes_gw1_17_18,big_chances_created_gw1_17_18,big_chances_missed_gw1_17_18,bonus_gw1_17_18,bps_gw1_17_18,clean_sheets_gw1_17_18,clearances_blocks_interceptions_gw1_17_18,completed_passes_gw1_17_18,creativity_gw1_17_18,dribbles_gw1_17_18,ea_index_gw1_17_18,errors_leading_to_goal_gw1_17_18,errors_leading_to_goal_attempt_gw1_17_18,fouls_gw1_17_18,goals_conceded_gw1_17_18,goals_scored_gw1_17_18,ict_index_gw1_17_18,influence_gw1_17_18,key_passes_gw1_17_18,loaned_in_gw1_17_18,loaned_out_gw1_17_18,minutes_gw1_17_18,offside_gw1_17_18,open_play_crosses_gw1_17_18,opponent_team_gw1_17_18,own_goals_gw1_17_18,penalties_conceded_gw1_17_18,penalties_missed_gw1_17_18,penalties_saved_gw1_17_18,recoveries_gw1_17_18,red_cards_gw1_17_18,saves_gw1_17_18,selected_gw1_17_18,tackled_gw1_17_18,tackles_gw1_17_18,target_missed_gw1_17_18,team_a_score_gw1_17_18,team_h_score_gw1_17_18,threat_gw1_17_18,total_points_gw1_17_18,transfers_balance_gw1_17_18,transfers_in_gw1_17_18,transfers_out_gw1_17_18,value_gw1_17_18,winning_goals_gw1_17_18,yellow_cards_gw1_17_18,team_code_17_18_gw1_17_18
35.0,4.0,50.0,52.0,701.0,10.4,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,144.0,166.2,130.7,255.0,53.8,0.3,Hal,Robson-Kanu,0,4,0,0,0,-5,0,0,2,0.5,0,0,0,0,2,0,0,0.0,0.0,0,0,0,18,0,0,2,0,0,0,0,1,0,0,36081,2,0,1,0,1,4.0,0,0,0,0,50,0,1,35
91.0,3.0,50.0,84.0,2956.0,16.8,1.0,4.0,0.0,9.0,62.0,0.0,0.0,1.0,11.0,1.0,0.0,6.0,513.0,482.0,533.0,343.0,135.4,0.3,Harry,Arter,0,102,0,0,0,13,0,3,95,9.7,0,0,0,0,1,1,0,2.6,15.0,0,0,0,90,0,0,19,0,0,0,0,5,0,0,35277,2,3,1,0,1,1.0,1,0,0,0,50,0,1,91
,,,,,,,,,,,,,,,,,,,,,,,,Harry,Bunn,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,816,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
6.0,4.0,119.0,224.0,2523.0,18.8,29.0,7.0,9.0,14.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,920.0,1279.0,548.4,1530.0,336.0,23.3,Harry,Kane,0,16,0,2,0,-6,1,1,15,30.6,1,0,0,0,1,0,0,12.2,4.0,2,0,0,90,0,0,13,0,0,0,0,2,0,0,1473220,3,0,2,2,0,87.0,1,0,0,0,125,0,1,6
88.0,2.0,44.0,71.0,2307.0,16.1,2.0,3.0,0.0,4.0,53.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,483.0,707.6,157.2,439.0,130.6,0.8,Harry,Maguire,1,26,0,0,0,22,0,8,17,11.0,0,0,0,0,1,4,0,6.3,46.4,1,0,0,90,0,0,1,0,0,0,0,4,0,0,53600,2,2,0,3,4,6.0,3,0,0,0,50,0,0,13
6.0,3.0,45.0,30.0,494.0,6.7,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0,128.0,122.1,77.0,32.8,0.0,Harry,Winks,0,6,0,0,0,5,0,0,6,0.2,0,0,0,0,0,0,0,0.3,2.8,0,0,0,1,0,0,13,0,0,0,0,0,0,0,5044,0,1,0,2,0,0.0,1,0,0,0,50,0,0,6
1.0,3.0,87.0,73.0,1348.0,8.4,4.0,1.0,1.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,279.0,325.8,512.2,427.0,126.2,2.1,Henrikh,Mkhitaryan,2,41,2,0,2,44,1,0,37,68.8,3,0,0,0,0,0,0,13.1,45.8,6,0,0,87,0,1,20,0,0,0,0,6,0,0,271342,4,1,2,0,4,16.0,11,0,0,0,80,0,0,3
6.0,3.0,72.0,174.0,2063.0,24.2,14.0,9.0,4.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,512.0,753.4,642.3,1161.0,255.6,11.0,Heung-Min,Son,0,25,1,0,0,7,0,0,23,18.9,0,0,0,0,0,0,0,2.6,4.6,1,0,0,32,1,0,13,0,0,0,0,3,0,0,37255,0,0,0,2,0,2.0,1,0,0,0,80,0,0,6
57.0,1.0,49.0,113.0,3337.0,23.1,0.0,0.0,1.0,7.0,64.0,1.0,1.0,0.0,1.0,0.0,117.0,6.0,681.0,834.4,10.0,0.0,84.4,1.7,Heurelho,Gomes,0,37,0,0,0,10,0,1,19,0.0,0,0,0,0,1,3,0,1.0,9.8,0,0,0,90,0,0,10,0,1,0,0,14,0,2,72559,0,0,0,3,3,0.0,1,0,0,0,45,0,0,57
6.0,1.0,55.0,143.0,3004.0,26.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,665.0,664.6,20.0,2.0,68.7,7.9,Hugo,Lloris,0,24,0,0,0,28,1,2,20,0.0,0,0,0,0,0,0,0,2.1,21.2,0,0,0,90,0,0,13,0,0,0,0,11,0,3,522036,0,0,0,2,0,0.0,7,0,0,0,55,0,0,6
3.0,2.0,65.0,119.0,2503.0,18.3,1.0,5.0,2.0,10.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,569.0,437.6,508.3,395.0,133.8,13.9,Héctor,Bellerín,0,60,0,1,0,9,0,1,53,27.5,1,0,0,0,1,3,0,7.0,17.2,2,0,0,90,0,0,9,0,0,0,0,7,0,0,572986,4,1,0,3,4,25.0,1,0,0,0,60,0,0,3
110.0,3.0,54.0,15.0,384.0,2.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,32.0,55.2,63.0,14.8,0.0,Ibrahim,Afellay,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,688,0,0,0,0,1,0.0,0,0,0,0,50,0,0,110
11.0,3.0,50.0,80.0,2681.0,16.0,1.0,2.0,1.0,9.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,540.0,555.8,434.1,237.0,122.9,0.4,Idrissa,Gueye,0,65,0,0,0,17,1,7,56,4.3,0,0,0,0,1,0,0,3.4,21.6,0,0,0,90,0,0,15,0,0,0,0,4,0,0,51661,1,3,1,0,1,8.0,3,0,0,0,50,0,0,11
43.0,3.0,49.0,41.0,704.0,8.4,3.0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,196.0,186.8,209.6,199.0,59.6,1.3,Ilkay,Gündogan,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17173,0,0,0,2,0,0.0,0,0,0,0,55,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Isaac,Hayden,0,25,0,0,0,8,0,6,21,14.7,0,0,0,0,2,2,0,3.3,16.6,1,0,0,90,0,1,17,0,0,0,0,2,0,0,6798,3,1,0,2,0,2.0,2,0,0,0,45,0,0,4
57.0,3.0,57.0,28.0,519.0,4.9,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.0,146.2,96.7,225.0,46.8,0.0,Isaac,Success,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2973,0,0,0,3,3,0.0,0,0,0,0,55,0,0,57
,,,,,,,,,,,,,,,,,,,,,,,,Isaiah,Brown,0,9,0,0,0,4,0,1,7,0.0,1,0,0,0,0,0,0,0.3,2.6,0,0,0,23,0,0,11,0,0,0,0,1,0,0,3785,0,0,0,2,0,0.0,1,0,0,0,55,0,0,36
13.0,4.0,82.0,83.0,1281.0,10.1,7.0,4.0,1.0,5.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,271.0,338.2,268.4,516.0,111.3,0.6,Islam,Slimani,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15744,0,0,0,3,4,0.0,0,0,0,0,70,0,0,4
110.0,1.0,45.0,20.0,450.0,4.4,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,104.0,121.8,0.0,0.0,12.2,0.9,Jack,Butland,0,24,0,0,0,14,0,0,14,0.0,0,0,0,0,0,1,0,2.2,21.6,0,0,0,90,0,0,7,0,0,0,0,7,0,3,84471,0,0,0,0,1,0.0,3,0,0,0,50,0,0,110
,,,,,,,,,,,,,,,,,,,,,,,,Jack,Colback,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,41590,0,0,0,2,0,0.0,0,0,0,0,45,0,0,4
80.0,3.0,46.0,50.0,2232.0,10.9,0.0,1.0,0.0,3.0,51.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,348.0,331.2,222.0,168.0,71.6,0.1,Jack,Cork,1,39,0,0,0,21,0,2,33,12.7,0,0,0,0,1,2,0,4.0,27.2,1,0,0,90,0,0,5,0,0,0,0,1,0,0,15784,1,1,0,3,2,0.0,5,0,0,0,45,0,0,90
,,,,,,,,,,,,,,,,,,,,,,,,Jack,Payne,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,614,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
20.0,2.0,42.0,60.0,1471.0,14.3,0.0,1.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,341.0,350.4,58.2,58.0,46.6,5.2,Jack,Stephens,0,37,0,0,0,26,1,5,31,11.1,0,0,0,0,0,0,0,4.7,15.6,1,0,0,90,0,0,16,0,0,0,0,9,0,0,40682,2,0,0,0,0,20.0,6,0,0,0,50,0,0,20
91.0,3.0,58.0,61.0,1950.0,10.5,0.0,3.0,0.0,5.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,312.0,308.4,544.4,321.0,116.8,0.5,Jack,Wilshere,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1481,0,0,0,3,4,0.0,0,0,0,0,55,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,Jacob,Murphy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10434,0,0,0,2,0,0.0,0,0,0,0,55,0,0,4
,,,,,,,,,,,,,,,,,,,,,,,,Jairo,Riedewald,0,49,0,0,0,19,0,9,40,0.8,1,0,0,0,0,3,0,2.2,21.6,0,0,0,90,0,0,8,0,0,0,0,2,0,0,18572,0,2,0,3,0,0.0,1,0,0,0,50,0,0,31
35.0,3.0,47.0,77.0,2970.0,16.4,1.0,1.0,0.0,4.0,62.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,458.0,556.4,323.5,283.0,116.5,0.1,Jake,Livermore,0,33,0,0,0,13,1,1,22,38.3,0,0,0,0,0,0,0,6.0,15.4,3,0,0,90,0,0,2,0,0,0,0,9,0,0,9248,1,1,0,0,1,6.0,3,0,0,0,50,0,0,35
,,,,,,,,,,,,,,,,,,,,,,,,Jamaal,Lascelles,0,21,0,0,0,14,0,8,14,0.2,0,0,0,0,0,2,0,2.8,25.4,0,0,0,83,0,0,17,0,0,0,0,6,0,0,68429,0,1,0,2,0,2.0,1,0,0,0,45,0,0,4
21.0,2.0,42.0,69.0,1655.0,16.4,2.0,0.0,2.0,6.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,364.0,501.0,45.4,169.0,71.6,4.5,James,Collins,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12540,0,0,0,0,4,0.0,0,0,0,0,45,0,0,21
31.0,3.0,47.0,93.0,1999.0,19.8,5.0,3.0,1.0,3.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,363.0,400.4,284.5,300.0,97.7,1.0,James,McArthur,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,219884,0,0,0,3,0,0.0,0,0,0,0,45,0,0,31
11.0,3.0,47.0,23.0,613.0,4.9,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,119.8,80.4,84.0,28.6,0.2,James,McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2348,0,0,0,0,1,0.0,0,0,0,0,50,0,0,11
35.0,3.0,48.0,52.0,1477.0,10.8,1.0,3.0,0.0,2.0,24.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,236.0,288.6,331.3,360.0,98.2,0.1,James,McClean,0,13,0,0,0,13,1,2,11,25.9,0,0,0,0,2,0,0,5.2,21.4,2,0,0,90,1,1,2,0,0,0,0,4,0,0,5761,3,5,2,0,1,5.0,3,0,0,0,50,0,0,35
14.0,3.0,63.0,139.0,3154.0,22.1,7.0,4.0,3.0,12.0,35.0,0.0,0.0,1.0,5.0,0.0,0.0,16.0,682.0,919.0,937.0,493.0,235.2,4.8,James,Milner,0,4,0,0,0,5,0,0,1,0.3,0,0,0,0,0,1,0,0.2,2.0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,291610,0,1,0,3,3,0.0,1,0,0,0,65,0,0,14
35.0,3.0,43.0,84.0,1741.0,19.5,5.0,2.0,0.0,4.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,328.0,351.0,348.9,237.0,93.7,1.1,James,Morrison,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,531,0,0,0,0,1,0.0,0,0,0,0,55,0,0,35
90.0,2.0,40.0,23.0,568.0,5.8,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,146.2,53.4,81.0,27.5,1.8,James,Tarkowski,0,31,0,0,0,19,0,13,24,0.0,0,0,0,0,1,2,0,4.2,41.6,0,0,0,90,0,1,5,0,0,0,0,3,0,0,2769,0,2,0,3,2,0.0,1,0,0,0,45,0,0,90
31.0,2.0,48.0,75.0,1974.0,15.6,3.0,0.0,2.0,6.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,359.0,471.0,35.7,213.0,72.1,0.2,James,Tomkins,0,11,0,0,0,2,0,1,10,0.5,0,0,0,0,0,1,0,0.5,0.6,0,0,0,12,0,0,8,0,0,0,0,2,0,0,67078,0,0,1,3,0,4.0,1,0,0,0,45,0,0,31
20.0,3.0,50.0,92.0,1883.0,18.4,4.0,4.0,1.0,9.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,377.0,427.4,729.1,448.0,160.7,1.4,James,Ward-Prowse,0,27,0,0,0,9,1,2,23,44.0,0,0,0,0,0,0,0,10.2,11.4,3,0,0,70,0,1,16,0,0,0,0,4,0,0,114499,2,0,1,0,0,47.0,3,0,0,0,55,0,0,20
,,,,,,,,,,,,,,,,,,,,,,,,Jamie,Murphy,0,8,0,0,0,5,0,0,6,0.8,0,0,0,0,1,2,0,0.9,4.0,0,0,0,66,1,0,11,0,0,0,0,1,0,0,3230,1,1,0,2,0,4.0,2,0,0,0,50,0,0,36
13.0,4.0,99.0,161.0,2801.0,16.3,13.0,8.0,3.0,7.0,57.0,0.0,0.0,0.0,2.0,1.0,0.0,24.0,555.0,629.8,450.4,955.0,202.5,13.9,Jamie,Vardy,0,11,0,0,3,55,0,0,9,4.9,0,0,0,0,0,4,2,14.1,68.4,0,0,0,90,1,0,1,0,0,0,0,4,0,0,194195,1,1,0,3,4,68.0,13,0,0,0,85,0,0,13
,,,,,,,,,,,,,,,,,,,,,,,,Jan,Bednarek,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10291,0,0,0,0,0,0.0,0,0,0,0,45,0,0,20
6.0,2.0,58.0,126.0,2894.0,21.7,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,733.0,790.8,121.1,138.0,105.1,7.7,Jan,Vertonghen,0,87,0,0,0,28,1,5,77,11.3,0,0,0,0,0,0,0,3.1,19.4,1,0,0,90,0,0,13,0,0,0,0,3,0,0,399943,0,1,0,2,0,0.0,6,0,0,0,60,0,0,6
,,,,,,,,,,,,,,,,,,,,,,,,Jason,Lokilo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4672,0,0,0,3,0,0.0,0,0,0,0,45,0,0,31
31.0,3.0,51.0,92.0,3093.0,18.0,0.0,6.0,0.0,7.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,500.0,500.2,941.8,448.0,188.7,0.7,Jason,Puncheon,0,44,0,0,0,6,0,3,40,3.8,0,0,0,0,1,3,0,2.1,8.4,0,0,0,90,0,0,8,0,0,0,0,4,0,0,62271,3,0,1,3,0,9.0,1,0,0,0,50,0,1,31
,,,,,,,,,,,,,,,,,,,,,,,,Javier,Hernández Balcázar,0,26,0,0,0,-2,0,1,19,8.3,2,0,0,0,3,4,0,1.6,0.0,0,0,0,90,1,0,12,0,0,0,0,4,0,0,833378,5,0,2,0,4,11.0,2,0,0,0,70,0,0,21
56.0,2.0,43.0,38.0,1430.0,8.8,1.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,210.0,242.2,98.7,66.0,40.8,0.0,Javier,Manquillo,0,19,1,0,0,16,0,5,11,10.9,1,0,0,0,1,2,0,3.3,15.6,1,0,0,90,0,0,17,0,0,0,0,4,0,0,57103,0,2,1,2,0,6.0,1,0,0,0,45,0,0,4
80.0,3.0,44.0,19.0,690.0,4.3,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.0,85.4,53.3,47.0,18.7,0.0,Jay,Fulton,0,4,0,0,0,-2,0,0,3,0.1,0,0,0,0,2,0,0,0.0,0.0,0,0,0,16,0,0,14,0,0,0,0,1,0,0,1986,0,0,0,0,0,0.0,0,0,0,0,45,0,1,80
20.0,3.0,59.0,73.0,893.0,12.4,5.0,2.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,170.0,255.2,132.8,507.0,89.4,0.3,Jay,Rodriguez,0,20,0,0,0,-6,1,0,12,22.5,0,0,0,0,4,0,0,9.8,3.2,2,0,0,87,1,0,2,0,0,0,0,2,0,0,120452,4,0,2,0,1,72.0,1,0,0,0,60,0,1,35
80.0,3.0,50.0,18.0,380.0,3.6,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,82.4,134.3,99.0,31.5,0.1,Jefferson,Montero,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3170,0,0,0,0,0,0.0,0,0,0,0,50,0,0,80
31.0,2.0,47.0,47.0,1139.0,10.0,0.0,2.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,237.0,214.2,100.4,65.0,38.1,0.3,Jeffrey,Schlupp,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15544,0,0,0,3,0,0.0,0,0,0,0,50,0,0,31
90.0,3.0,53.0,76.0,2691.0,14.3,2.0,1.0,0.0,9.0,47.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,286.0,284.6,234.4,259.0,77.4,0.1,Jeff,Hendrick,0,27,0,0,0,8,0,6,26,16.6,0,0,0,0,1,2,0,2.2,5.0,1,0,0,90,0,0,5,0,0,0,0,3,0,0,6261,2,0,0,3,2,0.0,2,0,0,0,55,0,0,90
,,,,,,,,,,,,,,,,,,,,,,,,Jeremie,Boga,0,4,0,0,0,1,0,0,4,1.0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,2,0.0,1,0,0,0,60,0,0,8
56.0,4.0,74.0,166.0,3322.0,22.4,15.0,3.0,6.0,6.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,529.0,630.4,274.5,1379.0,227.0,16.1,Jermain,Defoe,0,3,0,0,0,2,0,0,3,10.8,0,0,0,0,1,0,0,1.4,1.2,1,0,0,26,0,0,19,0,0,0,0,0,0,0,210521,1,0,0,0,1,2.0,1,0,0,0,80,0,0,91
57.0,4.0,48.0,6.0,116.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,14.3,22.0,3.5,0.2,Jerome,Sinclair,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4907,0,0,0,3,3,0.0,0,0,0,0,50,0,0,57
1.0,3.0,56.0,60.0,1360.0,10.7,1.0,3.0,1.0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,227.0,229.4,522.3,439.0,118.0,0.8,Jesse,Lingard,0,4,0,0,0,3,0,0,4,0.3,0,0,0,0,0,0,0,0.1,0.2,0,0,0,2,0,0,20,0,0,0,0,0,0,0,12315,0,0,0,0,4,0.0,1,0,0,0,60,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,Jesús,Gámez Duarte,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,89381,0,0,0,2,0,0.0,0,0,0,0,40,0,0,4
,,,,,,,,,,,,,,,,,,,,,,,,Jiri,Skalak,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1530,0,0,0,2,0,0.0,0,0,0,0,50,0,0,36
1.0,1.0,40.0,6.0,90.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,7.4,0.0,0.0,0.7,0.1,Joel Dinis,Castro Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,38383,0,0,0,0,4,0.0,0,0,0,0,40,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,Joel,Coleman,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,85198,0,0,0,3,0,0.0,0,0,0,0,40,0,0,38
14.0,2.0,54.0,97.0,2457.0,18.0,1.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,557.0,588.6,143.3,348.0,108.0,3.2,Joel,Matip,0,57,0,0,0,17,0,8,47,0.6,0,0,0,0,0,3,0,2.9,17.6,0,0,0,90,0,0,18,0,0,0,0,8,0,0,118699,0,1,1,3,3,11.0,1,0,0,0,55,0,0,14
11.0,1.0,47.0,89.0,1737.0,18.9,0.0,1.0,1.0,10.0,20.0,0.0,0.0,0.0,2.0,0.0,54.0,5.0,407.0,439.2,10.0,0.0,44.9,0.9,Joel,Robles,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12979,0,0,0,0,1,0.0,0,0,0,0,45,0,0,11
31.0,2.0,48.0,86.0,3417.0,17.9,0.0,1.0,0.0,7.0,63.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,568.0,608.2,263.7,129.0,100.4,0.9,Joel,Ward,0,26,0,0,0,15,0,4,18,4.8,0,0,0,0,0,3,0,2.0,15.2,0,0,0,90,0,1,8,1,0,0,0,7,0,0,25307,2,6,0,3,0,0.0,-1,0,0,0,50,0,0,31
110.0,3.0,49.0,118.0,2930.0,24.1,6.0,3.0,1.0,10.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,525.0,576.8,539.8,675.0,179.4,6.4,Joe,Allen,0,36,0,0,0,9,0,4,29,12.9,2,0,0,0,3,1,0,3.3,8.6,1,0,0,90,0,0,7,0,0,0,0,7,0,0,198220,3,1,1,0,1,11.0,1,0,0,0,55,0,1,110
43.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Joe,Hart,0,30,0,0,0,13,0,2,16,0.0,0,0,0,0,0,4,0,0.6,5.8,0,0,0,90,0,0,12,0,0,0,0,6,0,2,527358,0,0,0,0,4,0.0,0,0,0,0,45,0,0,21
,,,,,,,,,,,,,,,,,,,,,,,,Joe,Lolley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2543,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
90.0,3.0,48.0,47.0,999.0,9.8,1.0,3.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,187.0,220.0,267.3,161.0,64.8,0.1,Johann Berg,Gudmundsson,0,13,0,0,0,8,0,1,6,14.8,0,0,0,0,0,1,0,2.3,8.6,1,0,0,74,0,1,5,0,0,0,0,1,0,0,2820,0,0,0,3,2,0.0,2,0,0,0,50,0,0,90
43.0,2.0,46.0,59.0,2014.0,12.8,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,435.0,441.4,78.0,174.0,69.7,13.3,John,Stones,0,98,0,0,0,24,1,2,95,5.6,0,0,0,0,1,0,0,2.2,16.6,0,0,0,90,0,0,3,0,0,0,0,2,0,0,193659,0,0,0,2,0,0.0,6,0,0,0,55,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Jon Gorenc,Stankovic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5219,0,0,0,3,0,0.0,0,0,0,0,40,0,0,38
,,,,,,,,,,,,,,,,,,,,,,,,Jonas,Lössl,0,31,0,0,2,31,1,0,15,0.0,0,0,0,0,0,0,0,3.0,29.8,0,0,0,90,0,0,6,0,0,0,0,16,0,4,10469,0,0,0,3,0,0.0,9,0,0,0,45,0,0,38
