team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name
11,2,56,133,2316,23.8,4,4,4,10,28,0,0,0,3,0,0,15,548,596,308.9,297,120.3,4,11,2,64,39,1035,6.1,0,1,0,4,12,0,0,0,0,0,0,0,198,227.6,113.7,69,41.2,0.5,11,2,52,125,2558,24,2,2,3,13,30,1,0,0,1,0,0,12,548,515.2,387.3,274,117.6,1.6,11,2,53,55,1833,10.4,0,1,0,5,29,0,0,0,3,1,0,2,325,321.2,228,89,149,240,65,175,220,51,64.6,254,79,1.2,Seamus,Coleman
11,2,58,135,2819,23.3,2,5,1,11,34,0,0,1,4,0,0,15,647,570.8,695,151,141.9,11,11,2,57,82,1909,14.4,2,3,3,5,34,0,0,0,1,0,0,10,381,407.4,373.5,102,88.2,4,11,2,50,7,374,1.4,0,0,0,0,6,0,0,0,0,0,0,0,48,48.4,91.4,15,15.4,0.5,11,2,49,14,400,2.9,0,1,0,0,8,0,0,0,0,0,0,0,89,81.8,396,151,123.8,256,70,5,437,163,21.2,390,142,0.2,Leighton,Baines
,,,,,,,,,,,,,,,,,,,,,,,,11,4,67,55,984,8.2,5,0,2,4,13,0,0,0,0,0,0,9,192,232.4,226.4,304,75.6,2.1,11,4,64,56,1044,8.8,3,3,0,1,17,0,0,0,3,0,0,3,166,212.6,172.2,546,92.8,1.5,11,4,57,24,462,4.2,2,0,0,2,6,0,0,0,0,0,0,1,86,89,391,49,63.4,325,50,229,176,48,37.7,337,50,0.1,Cenk,Tosun
11,4,45,17,347,3.8,1,0,0,0,7,0,0,0,1,0,0,1,46,53.2,10,82,14.1,0.1,11,4,49,88,1871,18,4,8,1,6,28,0,0,0,4,0,0,3,255,354,322.6,630,130.2,3.5,11,4,54,92,1769,17,6,5,0,8,26,0,0,0,3,0,0,3,267,321.8,185.7,618,111.5,1.9,11,4,61,126,2621,20.7,13,1,2,8,43,0,0,0,9,0,0,15,385,562.8,92,12,241.4,172,26,1272,12,9,206.3,34,13,7.9,Dominic,Calvert-Lewin
56,1,42,102,2610,24.3,0,0,3,4,50,0,0,0,0,0,135,9,608,933,40,0,97.4,11,11,1,49,145,3420,29.6,0,0,3,10,58,0,1,0,0,0,121,16,724,873.6,30.1,4,90.7,8.3,11,1,49,161,3420,32.9,0,0,2,14,46,0,3,0,1,0,94,13,706,776.4,10,0,78.5,13.3,11,1,52,117,3420,22.5,0,0,1,9,56,0,0,0,2,0,94,5,626,755.6,38,10,13,416,5,0,651,67,76.7,208,10,6.3,Jordan,Pickford
11,1,47,68,1683,14.5,0,0,1,4,24,1,2,0,2,0,43,3,309,350.4,0.1,0,35.1,1.7,11,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,11,1,39,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,506,37,0,484,13,0,451,5,0,508,37,7.2,Maarten,Stekelenburg
,,,,,,,,,,,,,,,,,,,,,,,,57,3,58,125,2817,21.6,5,8,2,8,54,0,0,0,4,0,0,4,304,497,384.7,1217,209.3,6.5,11,3,64,153,2662,23.9,13,3,2,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209,224.5,13.3,11,3,82,165,3070,20.1,13,5,2,9,51,0,0,0,8,0,0,13,519,814.6,30,9,478.1,63,46,1233,15,5,252.3,19,11,9.2,Richarlison,de Andrade
80,3,74,181,3327,24.5,9,13,4,7,70,0,0,0,2,0,0,18,684,905.4,1302.7,1074,328.3,10.8,11,3,80,96,2257,12,4,4,1,6,40,0,0,0,2,0,0,8,396,485.6,614.9,437,154,1.9,11,3,74,182,3122,24.6,13,6,3,15,41,0,0,3,3,0,0,20,662,959.8,1098.5,1084,314.2,8.3,11,3,73,95,2555,13,2,4,0,6,45,0,0,0,3,0,0,7,397,454.6,152,58,765.1,22,19,484,77,39,170.5,54,30,2.4,Gylfi,Sigurdsson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,59,88,2108,14.9,1,4,0,13,19,0,0,0,5,0,0,5,319,366,589.6,377,133.3,0.3,11,3,64,72,1269,11.2,3,2,2,9,12,0,0,0,2,0,0,6,237,315,232,94,349.1,116,74,236,171,97,89.8,180,93,0.6,Bernard,Anício Caldeira Duarte
3,3,72,122,1916,16.9,10,3,2,8,26,0,0,1,1,0,0,7,380,541.8,280.5,1023,184.1,4.2,11,3,66,62,1214,9.4,3,3,1,4,17,0,0,0,2,0,0,3,226,316.6,234.9,406,95.9,2.1,11,3,59,101,2108,17.1,5,3,1,6,33,0,0,0,1,0,0,4,292,420,342.9,699,145.7,2.5,11,3,62,63,1281,10.2,2,4,0,4,19,0,0,0,1,0,0,1,186,225,298,124,289.1,146,92,521,72,36,103.7,143,75,0.4,Theo,Walcott
11,3,44,63,1544,14.3,2,3,0,8,17,0,0,0,4,0,0,0,248,259,246.1,208,70.9,2.3,11,3,51,66,1892,12.9,2,2,0,6,24,0,0,0,7,0,0,3,223,242.8,207.2,218,65.8,0.4,11,3,50,26,975,5.2,0,0,0,2,19,0,0,0,3,0,0,0,127,122.6,96.2,103,32.1,0.1,11,3,53,59,2020,11.1,1,1,1,5,34,0,0,0,8,0,0,3,233,270.4,262,106,122.6,257,145,262,155,89,65.5,249,120,0.1,Tom,Davies
11,3,50,16,289,3.2,1,0,0,1,2,0,0,0,0,0,0,0,33,55.8,15.5,193,26.1,0,11,3,51,10,153,2,0,1,0,0,6,0,0,0,0,0,0,0,30,12,20.5,43,7.5,0.1,11,3,49,34,600,6.9,0,3,0,1,8,0,0,0,0,0,0,0,110,131.4,172.1,211,51.6,0.1,11,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,268,0,648,269,0,644,269,0,653,269,0,Ademola,Lookman
11,3,50,80,2681,16,1,2,1,9,31,0,0,0,11,0,0,9,540,555.8,434.1,237,122.9,0.4,11,3,48,87,2749,18.1,2,2,1,9,45,0,0,0,6,1,0,7,552,577,303.6,166,104.6,0.9,11,3,47,78,2821,16.6,0,2,0,13,31,0,0,0,6,0,0,0,472,629.2,311.3,168,111.1,0.3,11,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,266,0,645,267,0,641,267,0,651,268,0,Idrissa,Gueye
11,3,45,37,1073,8.2,1,0,1,5,14,0,0,0,2,0,0,1,214,216.2,112.3,90,42,0.4,11,3,47,52,2124,11.1,0,0,0,6,38,0,0,0,4,1,0,1,344,361.2,159.2,52,57.2,0.5,11,3,42,28,832,6.7,0,1,0,5,9,0,0,0,2,0,0,0,152,151.6,124.7,17,29.4,1.8,11,3,44,18,998,4.1,0,0,0,1,20,0,0,0,4,1,0,0,132,143.2,352,147,78.5,299,158,32,371,177,25.5,373,162,0.5,Morgan,Schneiderlin
43,3,47,13,224,2.8,1,0,0,0,4,0,0,0,1,0,0,0,62,68.2,42.3,43,15.3,0.1,43,3,45,55,1740,12.2,1,2,0,6,17,0,0,0,2,0,0,0,398,369.2,263.7,62,69.4,0.5,43,2,53,29,722,5.5,0,1,0,3,9,0,0,0,1,1,0,2,186,153.8,97.8,24,27.5,0.3,11,2,53,24,1187,4.5,0,0,0,2,24,0,0,0,3,1,0,2,202,183,324,126,146.7,243,67,24,385,139,35.4,343,123,0.2,Fabian,Delph
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,54,64,1977,11.9,1,2,1,9,28,0,0,0,7,0,0,2,268,268.4,154.6,207,63.1,0.2,11,3,52,39,1457,7.5,0,1,0,5,20,0,0,0,6,0,0,3,184,156.6,342,144,179.4,218,132,33,368,175,36.4,341,147,0.3,André Filipe,Tavares Gomes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,214,0,557,214,0,532,208,0,574,214,0.1,Lewis,Gibson
11,2,41,54,1372,13.2,0,1,0,5,18,0,0,0,2,0,0,5,303,286.8,152.2,83,52.3,7.1,11,2,40,37,1183,9.3,0,0,0,4,14,0,0,0,3,0,0,0,214,285.8,93.9,105,48.5,1,11,2,43,5,407,1.2,0,0,0,0,9,0,0,0,1,0,0,0,61,92.2,5,2,9.9,0.1,11,2,42,71,2052,16.9,0,4,0,5,34,0,0,0,5,0,0,6,412,465.4,145,53,63.9,324,107,152,236,59,68.3,240,72,1.6,Mason,Holgate
,,,,,,,,,,,,,,,,,,,,,,,,38,1,46,135,3420,29.3,0,1,2,10,58,1,2,0,1,0,103,11,701,846.8,30,0,87.8,6.8,38,1,44,99,2777,22.5,0,1,2,5,54,0,1,0,1,0,88,9,541,764.2,40.3,4,80.7,1.5,11,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,60,0,546,41,0,519,35,0,564,60,0.2,Jonas,Lössl
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,63,53,830,8.4,2,2,0,1,15,0,0,0,1,0,0,5,138,153.6,345,42,136.5,246,37,429,88,38,71.1,228,38,1.4,Moise,Kean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,48,4,135,0.8,0,0,0,1,0,0,0,0,0,0,0,0,14,20,451,187,6.3,436,198,0,631,263,2.6,473,196,0,Jean-Philippe,Gbamin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,50,74,1818,14.8,0,4,1,5,30,0,0,0,3,0,0,10,386,463,146,54,341.5,120,25,121,261,71,92.5,169,44,0.7,Djibril,Sidibé
,,,,,,,,,,,,,,,,,,,,,,,,11,3,45,7,192,1.6,0,0,0,0,2,0,0,0,1,0,0,0,20,9.4,3.8,0,1.3,0,11,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,228,0,580,229,0,563,223,0,593,231,0,Beni,Baningime
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,45,17,436,3.8,0,1,0,0,6,0,0,0,0,0,0,1,63,76,401,51,98.4,281,44,44,356,59,21.8,388,55,0.1,Anthony,Gordon
88,4,55,44,1096,8,4,1,1,2,30,0,0,0,3,1,0,3,125,205.8,163,417,76.8,0.4,11,4,46,83,1076,18,8,3,3,0,23,0,0,0,2,0,0,14,248,370.6,159.2,634,115.2,5,97,4,50,30,988,6,0,0,0,5,13,0,0,0,0,0,0,0,29,70.8,85.7,317,47.1,0.4,11,4,45,3,19,0.7,0,0,0,0,2,0,0,0,0,0,0,0,1,7,473,64,1.8,456,69,0,576,78,0.9,495,72,0,Oumar,Niasse
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,194,0,508,195,0,477,186,0,529,194,0.1,Rhu-endly,Martina
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,48,0,521,27,0,490,19,0,541,48,0,João Manuel,Neves Virgínia
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,40,11,299,2.8,0,0,0,1,6,0,0,0,0,0,0,2,69,66,409,156,2.2,451,170,0,502,202,6.9,441,162,0.4,Jarrad,Branthwaite
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,83,0,602,84,0,588,83,0,614,83,0,Ellis,Simms
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,53,146,3123,27.5,2,8,5,10,45,0,0,0,7,0,0,22,693,889,517.6,430,183.7,10.6,13,2,62,123,2520,19.8,3,2,3,10,27,0,0,0,1,0,0,11,568,738,44,15,446.5,73,13,235,173,30,141.9,77,10,7.7,Ricardo Domingos,Barbosa Pereira
13,2,43,19,699,4.4,1,0,0,1,18,0,0,0,2,0,0,0,136,137,48.4,88,27.2,0.2,13,2,44,65,1848,14.8,0,2,1,6,30,0,0,0,1,1,0,4,381,382.8,332.1,63,78,3.1,13,2,50,118,3240,23.6,0,5,1,10,43,0,0,0,4,0,0,8,578,721,674.6,298,170,2.8,13,2,54,114,2374,21.1,3,3,1,9,26,0,0,0,3,0,0,8,501,546,106,42,545.4,45,7,208,194,39,130,95,16,6.3,Benjamin,Chilwell
35,2,44,79,2637,18,2,1,1,4,39,0,0,0,8,0,0,7,478,626.6,117.5,259,100.6,4.1,35,2,49,78,2269,15.9,2,2,1,6,38,1,0,0,7,0,0,5,455,536.2,104.2,211,85.1,1,13,2,48,77,1993,16,1,0,0,8,26,0,0,0,2,0,0,3,418,460,66.1,158,68.5,0.4,13,2,53,128,3384,24.2,1,2,3,13,41,1,0,0,7,1,0,12,707,755.2,39,11,131.9,248,68,325,125,18,121.4,109,22,5.7,Jonny,Evans
13,2,53,104,3103,19.6,2,4,1,8,57,0,0,0,10,0,0,10,679,802,536.4,152,149.4,5.7,13,2,47,57,1917,12.1,0,1,1,4,35,1,0,0,1,0,0,8,370,396.6,282.2,55,73.5,1.9,13,2,41,3,206,0.7,0,0,0,0,5,0,0,0,0,0,0,0,38,50.4,85.6,14,14.9,0.4,13,2,42,26,770,6.2,0,0,0,2,10,0,0,0,0,0,0,2,139,144.4,350,136,53.5,340,116,20,391,142,21.8,387,140,0.3,Christian,Fuchs
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,48,9,371,1.9,0,0,0,0,4,0,0,0,1,0,0,0,48,76.6,6.8,22,10.6,0,13,2,49,120,3036,24.5,1,1,1,12,35,0,0,0,4,1,0,12,681,755.6,37,10,79,298,94,238,169,28,107.5,133,31,9.3,Çaglar,Söyüncü
13,2,46,63,2430,13.7,1,1,0,5,45,0,0,0,3,0,0,0,360,480,48.4,284,81.4,10.3,13,2,44,61,2817,13.9,0,0,0,5,52,0,0,0,4,0,0,1,390,530,62,158,75.1,2.9,13,2,45,76,1924,16.9,3,0,2,6,28,0,0,0,1,2,0,7,365,471,40.1,293,80.5,1.6,13,2,41,19,430,4.6,0,0,1,1,6,0,0,0,0,0,0,2,87,85.8,392,150,2.1,453,171,58,335,117,14.5,409,151,0.6,Wes,Morgan
13,4,99,161,2801,16.3,13,8,3,7,57,0,0,0,2,1,0,24,555,629.8,450.4,955,202.5,13.9,13,4,88,183,3248,20.8,20,2,3,8,57,0,0,1,3,0,0,28,674,822.8,439.9,1222,248.6,21.7,13,4,90,174,2726,19.3,18,5,4,11,36,0,0,1,3,1,0,31,598,822,419.9,1206,244.6,10.3,13,4,97,210,3032,21.6,23,7,8,11,38,0,0,1,3,0,0,34,775,1026,5,1,418.4,94,11,1455,8,6,288.8,9,4,27.2,Jamie,Vardy
43,4,60,52,537,8.7,4,3,1,1,9,0,0,0,0,0,0,6,180,224,193.7,463,87.4,2.3,13,4,65,54,818,8.3,3,4,0,1,17,0,0,0,2,0,0,5,171,214.2,185.6,350,74.5,0.8,13,4,57,58,924,10.2,1,5,1,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230,56.9,0.8,13,4,57,64,953,11.2,5,4,1,3,9,0,0,0,1,0,0,7,204,288.2,250,31,204.2,195,28,603,59,27,109.4,127,29,0.5,Kelechi,Iheanacho
13,1,49,109,2666,22.2,0,0,1,8,47,0,0,0,1,0,113,10,585,757.4,0,0,75.8,6,13,1,51,123,2965,24.1,0,0,4,8,47,1,2,0,3,0,93,17,592,687.2,11.1,0,69.9,4.1,13,1,50,120,3420,24,0,0,1,10,48,0,0,0,3,0,90,6,618,756.8,10,4,76.9,4.7,13,1,55,156,3420,28.4,0,0,2,13,41,0,2,0,2,0,97,10,707,863.4,21,7,30,378,2,2,449,4,89.6,181,7,12.8,Kasper,Schmeichel
88,1,41,86,1980,21,0,0,3,5,36,0,2,0,0,0,73,7,431,554.2,0.3,4,55.8,21.9,13,1,42,4,180,1,0,0,0,0,6,0,0,0,0,0,8,0,36,67.8,0,0,6.8,0.1,13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,53,0,535,33,0,507,27,0,554,53,0.1,Eldin,Jakupovic
,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3,43,22,435,5.1,1,0,0,0,14,0,0,0,0,0,0,0,67,81.8,83.3,168,32.9,0.2,13,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,62,0,548,43,0,522,37,0,567,62,0.2,Danny,Ward
,,,,,,,,,,,,,,,,,,,,,,,,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,62,0,548,43,0,522,37,0,567,62,0.2,Danny,Ward
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,66,137,2831,20.8,7,7,1,8,44,0,0,1,3,1,0,12,619,801.4,1515,769,308.4,5.2,13,3,73,125,2624,17.1,6,5,1,10,26,0,0,0,4,0,0,14,548,642.4,63,17,1246.4,3,2,702,46,23,259.2,17,9,12.1,James,Maddison
,,,,,,,,,,,,,,,,,,,,,,,,13,3,45,3,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1,6,0.6,0,13,3,55,43,1001,7.8,1,3,0,1,16,0,0,0,0,0,0,1,139,172.8,242,534,94.8,0.2,13,3,58,133,2075,22.9,6,10,2,9,24,0,0,0,0,0,0,9,394,525,122,43,517.4,51,39,893,33,16,193.7,42,23,2.1,Harvey,Barnes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,50,28,733,5.6,1,0,0,1,13,0,0,0,3,0,0,2,112,147.8,307,228,68.3,0.1,13,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,269,0,650,270,0,647,270,0,654,270,0,Rachid,Ghezzal
13,3,50,95,2412,19,2,6,0,8,47,0,0,0,5,0,0,3,468,483.8,719.8,272,147.6,2.5,13,3,55,107,2533,19.5,2,8,2,8,42,0,0,0,5,1,0,12,458,580,718.3,300,160.2,2.2,13,3,51,63,1617,12.4,2,2,0,5,17,0,0,0,3,0,0,4,279,371.2,446.8,242,106.1,0.3,13,3,51,38,857,7.5,0,3,0,3,11,0,0,0,2,0,0,1,185,190.6,319,133,287.9,147,93,102,278,142,58.1,277,134,0.2,Marc,Albrighton
13,3,48,58,1049,12.1,1,4,0,4,20,0,0,0,2,0,0,0,210,220.4,268.8,233,72.2,0.5,13,3,53,80,1683,15.1,3,3,0,4,35,0,0,0,2,0,0,2,308,290.6,412.8,461,116.7,0.6,13,3,54,84,1978,15.6,4,1,0,6,29,0,0,0,2,0,0,3,244,320.2,310.2,599,122.5,0.9,13,3,50,44,605,8.8,2,4,0,1,6,0,0,1,1,0,0,0,151,205.4,309,129,242.3,169,105,263,154,88,70.8,229,113,0.3,Demarai,Gray
13,3,46,59,1521,12.8,2,3,1,4,28,0,0,0,0,0,0,2,288,313.6,93.8,357,76.4,0.7,13,3,49,78,2896,15.9,0,4,0,9,45,0,0,0,6,2,0,4,449,640.4,230.7,299,117.2,0.4,13,3,49,89,3295,18.2,2,0,0,9,47,0,0,0,8,0,0,4,571,726,342.4,346,141.6,0.8,13,3,50,85,2671,17,2,1,0,12,32,0,0,0,6,0,0,5,443,611.6,71,21,254.4,164,102,205,197,106,107.2,135,73,1.7,Wilfred,Ndidi
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,26,991,5.9,0,0,0,4,15,0,0,0,2,0,0,0,121,114.6,52.7,145,31.4,0.2,13,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,43,1,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,502,215,0.1,481,216,0,539,214,0.1,506,218,0.2,Matty,James
13,3,43,53,1673,12.3,1,1,1,4,35,0,0,0,3,0,0,3,262,254.4,204,109,57,0.2,13,3,43,13,486,3,0,0,0,3,7,0,0,0,0,1,0,0,53,81.2,10.3,0,9.2,0.2,13,3,43,15,639,3.5,0,0,0,1,9,0,0,0,2,0,0,0,103,139,46.7,21,20.8,0.2,13,3,42,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,568,220,0,552,221,0,526,210,0,570,223,0.3,Daniel,Amartey
13,3,44,6,269,1.4,0,0,0,1,5,0,0,0,1,0,0,0,26,16.8,24.9,0,4,0.3,13,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,43,58,2085,13.5,0,1,0,7,29,0,0,0,5,0,0,0,291,235.8,135.5,23,39.5,0.9,13,3,43,11,288,2.6,0,0,0,1,3,0,0,0,0,0,0,0,71,57.4,418,173,51.8,344,175,9,418,192,11.8,418,181,0.8,Nampalys,Mendy
,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,13,375,3,0,1,0,0,9,0,0,0,1,0,0,0,60,68,20.2,16,10.4,0,13,3,43,20,593,4.7,0,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51,24.6,0.1,13,3,42,35,883,8.3,1,1,0,3,12,0,0,0,2,1,0,0,153,177.6,327,137,70,312,165,83,300,151,33.1,350,153,0.7,Hamza,Choudhury
,,,,,,,,,,,,,,,,,,,,,,,,4,4,55,124,2486,22.5,8,6,4,8,28,1,0,0,3,0,0,15,420,571.8,539,809,191.7,6.5,4,4,61,141,2916,23.1,12,2,2,11,35,0,0,0,2,0,0,19,541,783.6,585.6,954,232.1,3.4,13,3,60,129,1998,21.5,8,5,4,9,25,0,0,0,0,0,0,9,402,547.4,105,35,443.9,76,54,779,41,18,177.3,48,26,5,Ayoze,Pérez
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2,41,89,3060,21.7,1,0,0,9,38,0,0,0,12,0,0,1,467,566.4,129.7,172,86.9,8,13,2,48,32,932,6.7,0,0,0,3,17,0,0,0,2,0,0,2,176,161.4,339,131,41,357,125,16,405,148,21.8,389,141,0.3,Ryan,Bennett
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,47,35,1010,7.4,0,1,0,4,14,1,0,0,1,0,0,0,196,240.6,282,114,195,202,49,61,334,116,49.6,305,100,0.6,James,Justin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,60,63,1087,10.5,3,5,0,3,14,0,0,0,2,0,0,6,267,299,269.7,249,81.8,1.7,13,3,61,117,2823,19.2,3,6,2,12,35,0,0,0,2,0,0,5,531,566.6,89,29,805.4,19,16,502,75,37,187.6,45,24,3.7,Youri,Tielemans
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,553,217,0,536,218,0,508,207,0,555,220,0.4,Andy,King
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,52,54,1122,10.4,1,3,0,2,17,0,0,0,2,0,0,3,203,196.2,317,132,161.6,231,137,210,193,103,56.5,278,135,0.1,Dennis,Praet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,187,0,497,187,0,465,177,0,519,187,0,Filip,Benkovic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,15,267,3.8,0,1,1,1,4,0,0,0,0,0,0,3,70,78.4,398,152,149.8,239,64,10,416,154,23.9,378,136,0.8,Luke,Thomas
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,45,2,9,0.4,0,0,0,0,1,0,0,0,0,0,0,0,3,3.2,490,71,0.6,475,73,25,379,62,2.6,472,69,0,George,Hirst
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,196,0,512,197,0,481,188,0,532,196,0,Darnell,Johnson
