team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name,assists_1_17_18,attempted_passes_1_17_18,big_chances_created_1_17_18,big_chances_missed_1_17_18,bonus_1_17_18,bps_1_17_18,clean_sheets_1_17_18,clearances_blocks_interceptions_1_17_18,completed_passes_1_17_18,creativity_1_17_18,dribbles_1_17_18,errors_leading_to_goal_1_17_18,errors_leading_to_goal_attempt_1_17_18,fouls_1_17_18,goals_conceded_1_17_18,goals_scored_1_17_18,ict_index_1_17_18,influence_1_17_18,key_passes_1_17_18,minutes_1_17_18,offside_1_17_18,open_play_crosses_1_17_18,own_goals_1_17_18,penalties_conceded_1_17_18,penalties_missed_1_17_18,penalties_saved_1_17_18,recoveries_1_17_18,red_cards_1_17_18,saves_1_17_18,selected_1_17_18,tackled_1_17_18,tackles_1_17_18,target_missed_1_17_18,threat_1_17_18,total_points_1_17_18,value_1_17_18,winning_goals_1_17_18,yellow_cards_1_17_18,team_code_17_18,element_type_17_18,total_points_17_18,now_cost_17_18
20.0,3.0,50.0,92.0,1883.0,18.4,4.0,4.0,1.0,9.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,377.0,427.4,729.1,448.0,160.7,1.4,1708,17.1,3,5,1,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296,127.1,1.7,James,Ward-Prowse,0,27,0,0,0,9,1,2,23,44.0,0,0,0,0,0,0,10.2,11.4,3,70,0,1,0,0,0,0,4,0,0,114499,2,0,1,47.0,3,55,0,0,20,3,84,55
36.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,1.3,0,0,0,0,4,0,0,0,0,0,0,0,25,11.8,15.5,24,5.1,0.0,Jamie,Murphy,0,8,0,0,0,5,0,0,6,0.8,0,0,0,1,2,0,0.9,4.0,0,66,1,0,0,0,0,0,1,0,0,3230,1,1,0,4.0,2,50,0,0,36,3,6,50
13.0,4.0,99.0,161.0,2801.0,16.3,13.0,8.0,3.0,7.0,57.0,0.0,0.0,0.0,2.0,1.0,0.0,24.0,555.0,629.8,450.4,955.0,202.5,13.9,3248,20.8,20,2,3,8,57,0,0,1,3,0,0,28,674,822.8,439.9,1222,248.6,21.7,Jamie,Vardy,0,11,0,0,3,55,0,0,9,4.9,0,0,0,0,4,2,14.1,68.4,0,90,1,0,0,0,0,0,4,0,0,194195,1,1,0,68.0,13,85,0,0,13,4,183,85
20.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,5.4,1,0,1,2,5,0,0,0,1,0,0,0,88,110.0,1.9,19,13.1,0.6,Jan,Bednarek,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10291,0,0,0,0.0,0,45,0,0,20,2,22,45
6.0,2.0,58.0,126.0,2894.0,21.7,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,733.0,790.8,121.1,138.0,105.1,7.7,3203,22.6,0,1,1,16,31,0,0,0,4,0,0,13,778,774.4,205.7,243,122.7,10.1,Jan,Vertonghen,0,87,0,0,0,28,1,5,77,11.3,0,0,0,0,0,0,3.1,19.4,1,90,0,0,0,0,0,0,3,0,0,399943,0,1,0,0.0,6,60,0,0,6,2,138,60
31.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Jason,Lokilo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4672,0,0,0,0.0,0,45,0,0,31,3,0,45
31.0,3.0,51.0,92.0,3093.0,18.0,0.0,6.0,0.0,7.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,500.0,500.2,941.8,448.0,188.7,0.7,574,2.5,0,0,0,0,14,0,0,0,5,0,0,0,38,46.4,93.9,112,25.1,0.3,Jason,Puncheon,0,44,0,0,0,6,0,3,40,3.8,0,0,0,1,3,0,2.1,8.4,0,90,0,0,0,0,0,0,4,0,0,62271,3,0,1,9.0,1,50,0,1,31,3,11,50
56.0,2.0,43.0,38.0,1430.0,8.8,1.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,210.0,242.2,98.7,66.0,40.8,0.0,1757,11.7,0,1,0,4,31,0,0,0,2,0,0,1,247,266.0,164.8,26,45.9,0.6,Javier,Manquillo,0,19,1,0,0,16,0,5,11,10.9,1,0,0,1,2,0,3.3,15.6,1,90,0,0,0,0,0,0,4,0,0,57103,0,2,1,6.0,1,45,0,0,4,2,49,45
80.0,3.0,44.0,19.0,690.0,4.3,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.0,85.4,53.3,47.0,18.7,0.0,17,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0.1,0,0.0,0.0,Jay,Fulton,0,4,0,0,0,-2,0,0,3,0.1,0,0,0,2,0,0,0.0,0.0,0,16,0,0,0,0,0,0,1,0,0,1986,0,0,0,0.0,0,45,0,1,80,3,1,45
20.0,3.0,59.0,73.0,893.0,12.4,5.0,2.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,170.0,255.2,132.8,507.0,89.4,0.3,2807,20.2,7,1,0,10,41,0,0,0,2,0,0,11,335,460.4,329.8,931,171.1,2.5,Jay,Rodriguez,0,20,0,0,0,-6,1,0,12,22.5,0,0,0,4,0,0,9.8,3.2,2,87,1,0,0,0,0,0,2,0,0,120452,4,0,2,72.0,1,60,0,1,35,4,109,60
80.0,3.0,50.0,18.0,380.0,3.6,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,82.4,134.3,99.0,31.5,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Jefferson,Montero,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3170,0,0,0,0.0,0,50,0,0,80,3,0,50
31.0,2.0,47.0,47.0,1139.0,10.0,0.0,2.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,237.0,214.2,100.4,65.0,38.1,0.3,1742,10.6,0,2,0,3,30,0,0,0,3,0,0,0,281,339.6,189.7,155,68.6,0.2,Jeffrey,Schlupp,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15544,0,0,0,0.0,0,50,0,0,31,2,50,50
90.0,3.0,53.0,76.0,2691.0,14.3,2.0,1.0,0.0,9.0,47.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,286.0,284.6,234.4,259.0,77.4,0.1,2326,15.7,2,2,0,9,28,0,0,0,1,0,0,1,307,265.6,408.2,335,100.9,0.2,Jeff,Hendrick,0,27,0,0,0,8,0,6,26,16.6,0,0,0,1,2,0,2.2,5.0,1,90,0,0,0,0,0,0,3,0,0,6261,2,0,0,0.0,2,55,0,0,90,3,85,55
8.0,3.0,46.0,40.0,1036.0,6.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,168.0,239.3,141.0,54.7,0.1,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0.0,0.0,Jeremie,Boga,0,4,0,0,0,1,0,0,4,1.0,0,0,0,1,0,0,0.0,0.0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,60,0,0,8,3,1,60
56.0,4.0,74.0,166.0,3322.0,22.4,15.0,3.0,6.0,6.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,529.0,630.4,274.5,1379.0,227.0,16.1,1075,7.9,4,2,1,2,21,0,0,0,1,0,0,5,191,209.4,144.9,539,88.9,1.4,Jermain,Defoe,0,3,0,0,0,2,0,0,3,10.8,0,0,0,1,0,0,1.4,1.2,1,26,0,0,0,0,0,0,0,0,0,210521,1,0,0,2.0,1,80,0,0,91,4,60,80
57.0,4.0,48.0,6.0,116.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,14.3,22.0,3.5,0.2,29,0.8,0,0,0,0,1,0,0,0,0,0,0,0,12,4.4,11.0,4,1.9,0.2,Jerome,Sinclair,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4907,0,0,0,0.0,0,50,0,0,57,4,4,50
1.0,3.0,56.0,60.0,1360.0,10.7,1.0,3.0,1.0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,227.0,229.4,522.3,439.0,118.0,0.8,1807,21.3,8,6,2,9,18,0,0,0,2,0,0,10,450,526.6,519.1,711,175.3,10.3,Jesse,Lingard,0,4,0,0,0,3,0,0,4,0.3,0,0,0,0,0,0,0.1,0.2,0,2,0,0,0,0,0,0,0,0,0,12315,0,0,0,0.0,1,60,0,0,1,3,128,60
36.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Jiri,Skalak,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0.0,0,50,0,0,36,3,0,50
1.0,1.0,40.0,6.0,90.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,7.4,0.0,0.0,0.7,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,4.1,Joel Dinis,Castro Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,38383,0,0,0,0.0,0,40,0,0,1,1,0,40
38.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,3.8,Joel,Coleman,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,85198,0,0,0,0.0,0,40,0,0,38,1,0,40
14.0,2.0,54.0,97.0,2457.0,18.0,1.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,557.0,588.6,143.3,348.0,108.0,3.2,1995,15.0,1,0,1,9,27,0,0,0,3,0,0,3,470,544.8,96.1,140,78.1,1.7,Joel,Matip,0,57,0,0,0,17,0,8,47,0.6,0,0,0,0,3,0,2.9,17.6,0,90,0,0,0,0,0,0,8,0,0,118699,0,1,1,11.0,1,55,0,0,14,2,81,55
11.0,1.0,47.0,89.0,1737.0,18.9,0.0,1.0,1.0,10.0,20.0,0.0,0.0,0.0,2.0,0.0,54.0,5.0,407.0,439.2,10.0,0.0,44.9,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.2,Joel,Robles,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12979,0,0,0,0.0,0,45,0,0,11,1,0,45
31.0,2.0,48.0,86.0,3417.0,17.9,0.0,1.0,0.0,7.0,63.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,568.0,608.2,263.7,129.0,100.4,0.9,1613,8.7,0,1,0,4,25,1,0,0,4,0,0,0,276,340.6,163.5,58,56.3,0.2,Joel,Ward,0,26,0,0,0,15,0,4,18,4.8,0,0,0,0,3,0,2.0,15.2,0,90,0,1,1,0,0,0,7,0,0,25307,2,6,0,0.0,-1,50,0,0,31,2,41,50
110.0,3.0,49.0,118.0,2930.0,24.1,6.0,3.0,1.0,10.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,525.0,576.8,539.8,675.0,179.4,6.4,3139,21.4,2,6,2,6,55,0,0,0,8,0,0,12,527,691.8,512.3,339,154.3,1.7,Joe,Allen,0,36,0,0,0,9,0,4,29,12.9,2,0,0,3,1,0,3.3,8.6,1,90,0,0,0,0,0,0,7,0,0,198220,3,1,1,11.0,1,55,0,1,110,3,109,55
43.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1710,14.0,0,1,1,4,39,0,1,0,0,0,54,3,341,382.8,20.0,0,40.2,5.7,Joe,Hart,0,30,0,0,0,13,0,2,16,0.0,0,0,0,0,4,0,0.6,5.8,0,90,0,0,0,0,0,0,6,0,2,527358,0,0,0,0.0,0,45,0,0,21,1,59,45
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,2.6,1,0,0,0,5,0,0,0,1,0,0,0,28,50.6,20.0,47,11.8,0.1,Joe,Lolley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2543,0,0,0,0.0,0,45,0,0,38,3,11,45
90.0,3.0,48.0,47.0,999.0,9.8,1.0,3.0,1.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,187.0,220.0,267.3,161.0,64.8,0.1,2831,23.4,2,9,1,10,33,0,0,0,2,0,0,7,467,599.0,1052.0,539,219.2,1.9,Johann Berg,Gudmundsson,0,13,0,0,0,8,0,1,6,14.8,0,0,0,0,1,0,2.3,8.6,1,74,0,1,0,0,0,0,1,0,0,2820,0,0,0,0.0,2,50,0,0,90,3,117,50
43.0,2.0,46.0,59.0,2014.0,12.8,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,435.0,441.4,78.0,174.0,69.7,13.3,1301,13.2,0,0,0,9,11,0,0,0,0,0,0,5,334,283.4,26.3,120,43.2,3.1,John,Stones,0,98,0,0,0,24,1,2,95,5.6,0,0,0,1,0,0,2.2,16.6,0,90,0,0,0,0,0,0,2,0,0,193659,0,0,0,0.0,6,55,0,0,43,2,70,55
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.2,Jon Gorenc,Stankovic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5219,0,0,0,0.0,0,40,0,0,38,2,0,40
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396,12.0,0,0,0,7,40,0,0,0,8,1,0,0,400,475.0,172.8,61,71.2,0.2,Jonathan,Hogg,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1719,0,0,0,0.0,0,45,0,0,38,3,53,45
35.0,3.0,41.0,12.0,118.0,2.9,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,27.4,29.9,20.0,7.6,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Jonathan,Leko,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0.0,0,45,0,0,35,3,0,45
110.0,3.0,53.0,72.0,1304.0,13.6,4.0,3.0,0.0,6.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,195.0,294.0,198.7,487.0,98.0,0.1,36,0.6,0,0,0,0,2,0,0,0,0,0,0,0,3,1.2,0.7,12,1.1,0.1,Jonathan,Walters,0,4,0,0,0,1,0,0,2,0.3,0,0,0,0,1,0,0.0,0.0,0,15,0,0,0,0,0,0,0,0,0,30768,2,0,0,0.0,1,55,0,0,90,3,3,55
11.0,2.0,40.0,1.0,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,1589,12.8,0,2,1,5,31,0,0,0,2,0,0,2,309,362.4,184.5,47,59.5,2.1,Jonjoe,Kenny,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5799,0,0,0,0.0,0,45,0,0,11,2,50,45
4.0,3.0,43.0,16.0,289.0,3.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.8,15.5,54.0,22.3,0.0,2264,14.0,1,4,1,6,30,0,0,0,2,2,0,4,360,442.6,639.9,243,132.3,0.6,Jonjo,Shelvey,0,10,0,0,0,-3,0,3,6,3.5,0,0,0,0,2,0,0.5,1.6,0,47,0,0,0,0,0,0,4,1,0,79334,1,1,0,0.0,-2,55,0,0,4,3,73,55
35.0,2.0,44.0,79.0,2637.0,18.0,2.0,1.0,1.0,4.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,478.0,626.6,117.5,259.0,100.6,4.1,2269,15.9,2,2,1,6,38,1,0,0,7,0,0,5,455,536.2,104.2,211,85.1,1.0,Jonny,Evans,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,33974,0,0,0,0.0,0,50,0,0,35,2,78,50
80.0,4.0,50.0,39.0,867.0,7.8,1.0,4.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,122.0,141.0,122.5,219.0,47.9,0.6,2850,20.0,7,2,0,7,49,0,0,0,2,1,0,12,382,562.2,350.4,944,185.8,9.5,Jordan,Ayew,0,20,0,0,0,0,1,2,14,3.6,0,0,0,5,0,0,0.8,2.4,0,90,0,0,0,0,0,0,3,0,0,78264,5,1,0,2.0,2,50,0,0,80,4,108,50
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,2169,14.2,1,1,0,14,21,0,0,0,1,0,0,3,382,417.0,448.8,110,97.8,1.2,Jordan,Henderson,0,68,0,0,0,13,0,0,47,14.6,0,0,0,0,3,0,2.6,11.4,1,90,0,0,0,0,0,0,9,0,0,46946,1,2,0,0.0,2,55,0,0,14,3,75,55
56.0,1.0,42.0,102.0,2610.0,24.3,0.0,0.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,135.0,9.0,608.0,933.0,40.0,0.0,97.4,11.0,3420,29.6,0,0,3,10,58,0,1,0,0,0,121,16,724,873.6,30.1,4,90.7,8.3,Jordan,Pickford,0,29,0,0,0,24,1,5,13,0.0,0,0,0,0,0,0,0.7,7.0,0,90,0,0,0,0,0,0,7,0,1,408612,0,0,0,0.0,6,50,0,0,11,1,145,50
91.0,3.0,49.0,36.0,1055.0,7.3,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,113.0,268.3,235.0,61.5,1.1,1988,18.5,2,6,1,4,33,0,0,0,1,0,0,5,289,362.0,602.7,610,157.3,1.0,Jordon,Ibe,0,26,0,0,0,6,0,2,22,7.3,0,0,0,0,0,0,2.8,11.0,0,45,0,1,0,0,0,0,4,0,0,21655,4,2,0,10.0,1,50,0,0,91,3,85,50
20.0,3.0,46.0,38.0,1022.0,8.3,1.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,157.0,122.4,129.1,94.0,33.3,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Jordy,Clasie,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,17458,0,0,0,0.0,0,45,0,0,20,3,0,45
14.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901,19.1,0,2,2,9,22,0,0,0,3,0,0,9,480,437.4,285.6,46,76.9,2.2,Joseph,Gomez,0,2,0,0,0,4,0,0,1,14.1,0,0,0,1,1,0,1.7,3.2,1,1,0,1,0,0,0,0,0,0,0,14230,0,0,0,0.0,1,45,0,0,14,2,86,45
21.0,2.0,53.0,98.0,2934.0,18.5,0.0,0.0,1.0,11.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,592.0,654.4,128.0,221.0,100.2,3.2,688,7.2,0,2,0,3,11,0,0,0,0,0,0,3,156,186.8,57.8,89,33.4,0.8,Jose,Fonte,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,94959,0,0,0,0.0,0,50,0,0,21,2,34,50
91.0,3.0,62.0,178.0,2714.0,28.7,16.0,3.0,3.0,9.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,553.0,835.2,474.6,1007.0,231.6,19.3,2450,15.7,8,4,0,7,38,0,0,0,3,0,0,10,381,577.0,556.7,902,203.7,1.9,Joshua,King,0,24,0,0,0,6,0,1,21,12.2,3,0,0,1,1,0,6.5,7.0,1,90,0,0,0,0,0,0,1,0,0,273764,3,0,0,46.0,2,75,0,0,91,4,110,75
20.0,3.0,41.0,12.0,211.0,2.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.8,38.2,83.0,16.3,0.3,160,1.9,0,0,0,1,2,0,0,0,0,0,0,0,18,32.6,43.5,149,22.5,0.1,Joshua,Sims,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0.0,0,45,0,0,20,3,8,45
88.0,2.0,40.0,9.0,323.0,2.3,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,40.2,20.5,2.0,6.4,0.3,162,0.0,0,0,0,0,9,0,0,0,0,0,0,0,18,20.4,4.9,0,2.5,0.0,Josh,Tymon,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,965,0,0,0,0.0,0,45,0,0,110,2,0,45
1.0,3.0,72.0,102.0,1614.0,14.2,6.0,3.0,1.0,10.0,16.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,457.0,457.6,747.5,598.0,179.9,2.0,1919,14.7,3,5,1,15,10,0,0,0,1,0,0,6,418,422.8,849.9,453,172.1,2.0,Juan,Mata,0,38,0,0,0,17,1,2,34,26.8,1,0,0,2,0,0,6.3,11.2,2,75,0,0,0,0,0,0,7,0,0,127293,1,2,0,25.0,3,70,0,0,1,3,100,70
31.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,990,9.0,0,0,1,2,14,0,0,0,0,0,30,3,175,213.6,0.0,0,21.3,2.9,Julian,Speroni,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,99107,0,0,0,0.0,0,40,0,0,31,1,36,40
91.0,3.0,46.0,107.0,1467.0,23.3,7.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,372.0,454.6,406.9,418.0,128.0,1.3,1285,13.2,5,3,3,2,22,0,0,0,1,0,0,7,285,394.8,377.2,483,125.1,0.3,Junior,Stanislas,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,0.0,0,60,0,0,91,3,75,60
35.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.2,Kane,Wilson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,35,2,0,40
4.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,7.7,0,0,1,2,15,1,0,0,0,0,35,2,172,258.8,0.0,0,25.9,0.2,Karl,Darlow,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,18015,0,0,0,0.0,0,45,0,0,4,1,33,45
8.0,3.0,43.0,16.0,289.0,3.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.8,15.5,54.0,22.3,0.0,168,0.8,0,0,0,1,2,0,0,0,2,0,0,0,9,20.0,25.6,27,7.2,0.0,Kasey,Palmer,0,12,0,0,0,-2,1,0,7,6.3,1,0,0,2,0,0,1.7,3.6,0,71,0,0,0,0,0,0,1,0,0,4071,4,0,0,7.0,2,55,0,1,8,3,4,55
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,2965,24.1,0,0,4,8,47,1,2,0,3,0,93,17,592,687.2,11.1,0,69.9,4.1,Kasper,Schmeichel,0,36,0,0,0,20,0,1,16,0.0,0,0,0,0,4,0,3.9,39.2,0,90,0,0,0,0,0,0,6,0,6,103260,0,0,0,0.0,2,50,0,0,13,1,123,50
