team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name,assists_1_18_19,attempted_passes_1_18_19,big_chances_created_1_18_19,big_chances_missed_1_18_19,bonus_1_18_19,bps_1_18_19,clean_sheets_1_18_19,clearances_blocks_interceptions_1_18_19,completed_passes_1_18_19,creativity_1_18_19,dribbles_1_18_19,errors_leading_to_goal_1_18_19,errors_leading_to_goal_attempt_1_18_19,fouls_1_18_19,goals_conceded_1_18_19,goals_scored_1_18_19,ict_index_1_18_19,influence_1_18_19,key_passes_1_18_19,minutes_1_18_19,offside_1_18_19,open_play_crosses_1_18_19,own_goals_1_18_19,penalties_conceded_1_18_19,penalties_missed_1_18_19,penalties_saved_1_18_19,recoveries_1_18_19,red_cards_1_18_19,saves_1_18_19,selected_1_18_19,tackled_1_18_19,tackles_1_18_19,target_missed_1_18_19,threat_1_18_19,total_points_1_18_19,value_1_18_19,winning_goals_1_18_19,yellow_cards_1_18_19,team_code_18_19,element_type_18_19,total_points_18_19,now_cost_18_19
31.0,2.0,49.0,98.0,2498.0,20.0,5.0,1.0,4.0,5.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,534.0,616.0,534.2,383.0,153.5,3.6,31.0,2.0,52.0,95.0,2182.0,18.3,5.0,1.0,3.0,6.0,38.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,448.0,537.0,303.8,319.0,116.3,3.1,3196,25.5,3,2,3,12,46,0,0,0,3,0,0,17,626,616.0,520.4,448.0,158.7,5.7,Patrick,van Aanholt,1,38,0,0,2,36,1,5,30,22.4,3,0,0,0,0,0,8.1,35.6,2,90,2,0,0,0,0,0,7,0,0,244166,0,0,0,23.0,11,55,0,0,31,2,140,55
4.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,52.0,1602.0,12.4,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.0,333.6,97.8,58.0,49.0,1.1,1986,15.2,0,0,1,7,27,0,0,0,1,0,0,3,365,424.2,94.0,58.0,57.6,0.2,Paul,Dummett,0,38,0,0,0,8,0,4,24,1.4,0,0,0,0,2,0,1.2,10.0,0,90,0,0,0,0,0,0,4,0,0,9349,0,0,1,1.0,1,45,0,0,4,2,67,45
1.0,3.0,82.0,115.0,2608.0,14.0,5.0,4.0,2.0,13.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,512.0,713.0,953.5,839.0,250.0,7.3,1.0,3.0,79.0,138.0,2145.0,17.5,6.0,13.0,4.0,11.0,20.0,0.0,0.0,0.0,5.0,1.0,0.0,15.0,528.0,710.8,663.5,780.0,215.6,14.7,3007,20.8,13,10,5,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246.0,316.9,33.7,Paul,Pogba,0,68,0,0,2,29,1,3,54,9.9,6,0,0,1,0,1,9.1,56.8,0,83,0,0,0,0,0,0,7,0,0,354360,5,0,0,24.0,10,80,0,0,1,3,179,80
21.0,3.0,43.0,55.0,1763.0,12.8,1.0,2.0,1.0,4.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,331.0,311.4,131.3,52.0,49.4,0.3,21.0,3.0,42.0,54.0,1562.0,12.9,2.0,0.0,1.0,5.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,270.0,377.8,132.1,88.0,60.1,0.7,1116,10.2,0,2,0,2,21,0,0,0,0,0,0,1,188,219.2,105.9,112.0,43.6,0.8,Pedro,Obiang,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,63157,0,0,0,0.0,0,45,0,0,21,3,43,45
3.0,1.0,54.0,134.0,3097.0,24.8,0.0,0.0,0.0,12.0,37.0,1.0,0.0,0.0,2.0,0.0,115.0,2.0,660.0,819.8,0.1,0.0,82.0,13.7,3.0,1.0,53.0,124.0,3039.0,23.4,0.0,0.0,1.0,11.0,48.0,0.0,1.0,0.0,1.0,0.0,90.0,7.0,627.0,722.4,0.0,0.0,71.9,4.5,585,5.1,0,0,0,1,9,0,0,0,0,0,27,3,130,205.0,0.0,0.0,20.4,1.1,Petr,Cech,0,42,0,0,0,24,0,2,31,0.0,0,0,0,0,2,0,4.7,47.0,0,90,0,0,0,0,0,0,9,0,6,70767,0,0,0,0.0,3,50,0,0,3,1,24,50
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,44.0,22.0,755.0,5.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,98.0,111.4,58.6,26.0,19.3,0.2,2187,14.0,2,0,0,5,43,0,0,0,7,0,0,4,317,494.6,341.0,375.0,121.3,1.0,Philip,Billing,0,27,0,0,0,16,0,4,24,2.4,1,0,0,0,3,0,4.5,20.8,0,90,0,0,0,0,0,0,6,0,0,5761,2,4,1,22.0,2,45,0,0,38,3,63,45
110.0,2.0,42.0,27.0,1168.0,6.4,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,174.0,155.0,146.7,51.0,35.4,0.1,90.0,2.0,40.0,33.0,1125.0,8.3,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,193.0,229.4,117.5,35.0,38.3,0.3,1670,7.9,0,0,0,4,27,1,0,0,9,0,0,0,224,267.8,139.6,66.0,47.4,0.1,Phil,Bardsley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10336,0,0,0,0.0,0,45,0,0,90,2,33,45
43.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,47.0,8.0,45.0,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.2,32.1,10.0,7.1,0.0,328,5.6,1,0,0,2,0,0,0,0,0,0,0,3,93,85.0,133.8,208.0,42.6,0.2,Phil,Foden,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14777,0,0,0,0.0,0,50,0,0,43,3,25,50
11.0,2.0,49.0,104.0,2251.0,21.2,3.0,3.0,4.0,6.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,533.0,751.4,71.7,278.0,110.1,7.5,11.0,2.0,47.0,60.0,2063.0,12.8,0.0,0.0,1.0,6.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,415.0,529.2,24.1,108.0,66.2,2.7,329,5.1,1,0,1,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43.0,14.6,0.6,Phil,Jagielka,0,24,0,0,0,-5,0,2,19,0.0,0,0,0,1,2,0,0.0,0.0,0,39,0,0,0,0,0,0,3,1,0,100143,0,0,0,0.0,-3,45,0,0,11,2,22,45
1.0,2.0,45.0,55.0,1584.0,12.2,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,362.0,437.8,35.2,89.0,56.3,0.7,1.0,2.0,55.0,116.0,1973.0,21.1,0.0,0.0,2.0,15.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,554.0,486.4,36.6,12.0,53.6,5.2,1261,8.4,0,1,1,3,17,0,0,0,1,0,0,3,273,300.8,44.8,42.0,39.0,0.5,Phil,Jones,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,169200,0,0,0,0.0,0,55,0,0,1,2,43,55
3.0,4.0,101.0,221.0,3266.0,21.9,25.0,6.0,6.0,13.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,824.0,1171.6,701.4,1670.0,354.1,32.2,3.0,4.0,108.0,87.0,1056.0,8.1,10.0,4.0,2.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,354.0,484.0,207.1,580.0,127.1,14.0,2722,19.0,22,7,5,7,42,0,0,1,0,0,0,32,756,984.4,484.6,1429.0,289.6,18.8,Pierre-Emerick,Aubameyang,0,20,0,0,0,5,0,0,14,12.2,0,0,0,0,2,0,1.4,1.0,1,90,1,0,0,0,0,0,3,0,0,924935,1,0,1,1.0,2,110,0,0,3,4,205,110
57.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,Pontus,Dahlberg,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3773,0,0,0,0.0,0,45,0,0,57,1,0,45
13.0,3.0,44.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.0,13.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,733,5.6,1,0,0,1,13,0,0,0,3,0,0,2,112,147.8,307.0,228.0,68.3,0.1,Rachid,Ghezzal,0,14,0,0,0,3,0,0,10,2.3,1,0,0,0,1,0,0.8,1.6,0,27,0,0,0,0,0,0,5,0,0,9921,2,0,0,4.0,1,55,0,0,13,3,28,55
39.0,4.0,48.0,6.0,116.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,14.3,22.0,3.5,0.2,39.0,4.0,45.0,2.0,29.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.8,4.0,0.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Rafa,Mir,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6033,0,0,0,0.0,0,45,0,0,39,4,0,45
14.0,2.0,44.0,43.0,1410.0,9.8,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,292.0,308.2,52.5,78.0,44.0,0.6,14.0,2.0,41.0,78.0,1449.0,19.0,1.0,0.0,2.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,384.0,357.2,65.0,43.0,46.6,1.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Ragnar,Klavan,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7541,0,0,0,0.0,0,45,0,0,14,2,0,45
43.0,3.0,75.0,149.0,2509.0,19.9,7.0,14.0,2.0,9.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,468.0,527.0,688.3,1170.0,237.7,10.6,43.0,3.0,91.0,229.0,2584.0,25.2,18.0,17.0,7.0,13.0,23.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,701.0,969.8,838.2,1488.0,329.7,27.6,2770,20.0,17,15,6,17,19,0,0,0,3,0,0,25,743,1060.0,937.4,1572.0,357.1,24.8,Raheem,Sterling,0,30,0,0,0,22,1,1,24,17.8,3,0,0,3,0,1,10.8,38.2,1,86,0,0,0,0,0,0,2,0,0,95478,7,0,0,52.0,7,110,1,1,43,3,234,110
38.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,44.0,74.0,2131.0,16.8,3.0,0.0,1.0,6.0,36.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,240.0,322.6,261.6,544.0,112.7,0.4,405,2.2,0,0,0,1,6,0,0,0,0,0,0,0,13,27.8,57.6,41.0,12.6,0.0,Rajiv,van La Parra,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3926,0,0,0,0.0,0,50,0,0,38,3,10,50
110.0,3.0,48.0,36.0,855.0,7.5,0.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,151.0,104.6,137.3,149.0,38.5,0.5,110.0,3.0,45.0,51.0,1227.0,11.3,2.0,1.0,0.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,226.0,237.6,237.9,206.0,68.1,0.5,75,0.9,0,0,0,0,2,0,0,0,0,0,0,0,13,15.4,48.2,6.0,6.9,0.1,Ramadan,Sobhi,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15146,0,0,0,0.0,0,50,0,0,38,3,4,50
21.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,21.0,2.0,45.0,1.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,Reece,Oxford,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6834,0,0,0,0.0,0,45,0,0,21,2,0,45
3.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,47.0,5.0,144.0,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.7,11.0,5.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,Reiss,Nelson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,33287,0,0,0,0.0,0,45,0,0,3,3,0,45
13.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,42.0,4.0,173.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.8,1.3,2.0,5.5,0.0,3123,27.5,2,8,5,10,45,0,0,0,7,0,0,22,693,889.0,517.6,430.0,183.7,10.6,Ricardo Domingos,Barbosa Pereira,1,45,1,0,0,23,0,4,33,24.3,0,0,0,2,2,0,5.8,17.6,2,90,0,0,0,0,0,0,8,0,0,58068,5,2,0,16.0,4,50,0,0,13,2,146,50
11.0,3.0,50.0,28.0,595.0,4.2,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,93.0,121.8,96.5,130.0,41.8,0.1,57.0,3.0,58.0,125.0,2817.0,21.6,5.0,8.0,2.0,8.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,304.0,497.0,384.7,1217.0,209.3,6.5,2662,23.9,13,3,2,11,36,0,0,0,5,1,0,12,400,698.4,350.7,1209.0,224.5,13.3,Richarlison,de Andrade,0,31,0,0,3,46,0,2,24,5.6,0,0,0,1,2,2,14.0,78.2,0,85,0,0,0,0,0,0,6,0,0,872082,3,3,0,56.0,14,65,0,1,11,3,153,65
13.0,3.0,89.0,120.0,2826.0,13.5,6.0,4.0,0.0,9.0,48.0,0.0,0.0,2.0,4.0,0.0,0.0,9.0,437.0,573.0,802.1,898.0,227.8,8.2,13.0,3.0,87.0,195.0,2948.0,22.4,12.0,13.0,4.0,9.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,682.0,966.0,924.0,932.0,282.6,8.2,1331,12.4,7,4,3,4,9,0,0,1,0,0,0,14,349,459.4,450.8,731.0,164.1,1.7,Riyad,Mahrez,0,36,0,0,0,4,0,1,32,20.6,2,0,0,3,0,0,4.4,6.0,1,59,1,0,0,0,0,0,4,0,0,244252,2,0,1,17.0,1,90,0,0,43,3,102,90
90.0,3.0,55.0,39.0,719.0,7.1,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,143.0,151.2,253.0,116.0,51.6,0.2,90.0,3.0,53.0,56.0,1277.0,10.6,1.0,4.0,1.0,6.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,216.0,273.8,477.9,221.0,97.3,0.4,714,3.7,0,1,0,1,17,0,0,0,3,1,0,0,77,102.0,194.1,85.0,38.2,0.0,Robbie,Brady,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0.0,0,55,0,0,90,3,20,55
8.0,3.0,51.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,46.0,6.0,0.0,4.0,3.0,48.0,51.0,1023.0,10.6,2.0,2.0,1.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,171.0,236.4,224.1,253.0,71.4,2.0,1337,10.6,1,1,0,6,18,0,0,1,1,0,0,1,161,212.8,187.9,297.0,69.8,0.5,Robert Kenedy,Nunes do Nascimento,0,29,0,1,0,8,0,6,18,1.5,6,0,1,0,2,0,1.7,10.4,0,90,0,0,0,0,0,0,9,0,0,115700,7,1,1,5.0,2,50,0,0,4,3,50,50
14.0,3.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,14.0,4.0,95.0,181.0,2760.0,19.1,15.0,8.0,3.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,758.0,951.0,834.5,1341.0,312.7,36.1,2606,17.2,12,8,3,19,15,0,0,0,0,0,0,24,647,774.8,670.1,1240.0,267.8,14.2,Roberto,Firmino,1,35,1,0,0,23,1,0,28,29.5,2,0,0,1,0,0,6.7,22.6,2,68,0,0,0,0,0,0,1,0,0,1687015,1,0,1,15.0,5,95,0,0,14,4,160,95
57.0,3.0,58.0,43.0,1036.0,7.4,2.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,186.0,168.0,239.3,141.0,54.7,0.2,57.0,3.0,58.0,81.0,1610.0,14.0,5.0,3.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,299.0,346.0,370.6,472.0,118.8,0.2,2817,20.7,6,4,1,6,53,0,0,0,3,0,0,13,432,458.4,512.7,744.0,171.8,8.0,Roberto,Pereyra,0,35,1,0,3,56,1,2,29,14.5,5,0,0,0,0,2,15.4,73.6,1,86,0,0,0,0,0,0,12,0,0,22304,6,0,1,66.0,16,60,1,0,57,3,122,60
4.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,40.0,57.0,1440.0,14.3,0.0,0.0,3.0,3.0,21.0,0.0,1.0,0.0,0.0,0.0,44.0,4.0,280.0,364.2,0.0,0.0,36.5,13.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,Robert,Elliot,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,16575,0,0,0,0.0,0,45,0,0,4,1,0,45
21.0,3.0,55.0,133.0,2548.0,24.2,7.0,6.0,2.0,3.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,503.0,550.2,1050.1,538.0,212.3,6.3,21.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2215,17.0,2,5,2,5,33,0,0,0,10,0,0,9,364,460.8,976.0,380.0,181.5,0.9,Robert,Snodgrass,0,9,0,0,0,5,0,2,9,5.4,1,0,0,0,2,0,1.2,7.0,0,45,1,0,0,0,0,0,1,0,0,8221,1,1,0,0.0,1,55,0,0,21,3,85,55
3.0,2.0,41.0,32.0,810.0,7.8,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,171.0,172.0,49.2,100.0,32.2,3.3,3.0,2.0,44.0,27.0,819.0,6.1,0.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,196.0,212.2,39.3,24.0,27.5,0.7,806,5.6,0,0,0,1,10,0,0,0,1,0,0,5,148,187.8,28.7,14.0,23.2,0.4,Rob,Holding,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29752,0,0,0,0.0,0,45,0,0,3,2,24,45
11.0,4.0,101.0,221.0,3266.0,21.9,25.0,6.0,6.0,13.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,824.0,1171.6,701.4,1670.0,354.1,32.2,1.0,4.0,115.0,162.0,2866.0,14.1,16.0,7.0,3.0,14.0,26.0,0.0,0.0,1.0,4.0,0.0,0.0,18.0,593.0,831.0,572.4,1334.0,273.2,21.9,2126,10.7,12,1,3,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052.0,193.5,3.9,Romelu,Lukaku,0,5,0,1,0,-2,0,0,4,0.5,0,0,0,1,1,0,2.2,4.0,0,23,1,0,0,0,0,0,0,0,0,349932,0,0,0,17.0,1,110,0,0,1,4,115,110
11.0,3.0,70.0,144.0,2900.0,20.6,5.0,11.0,2.0,12.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,534.0,692.4,1237.6,973.0,290.3,6.6,8.0,3.0,73.0,3.0,129.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,34.7,45.0,10.1,0.2,1231,15.8,3,5,2,7,13,0,0,0,1,0,0,5,300,324.0,349.0,429.0,110.0,1.3,Ross,Barkley,0,44,0,0,0,12,1,2,39,17.8,1,0,0,2,0,0,4.5,7.4,1,67,0,0,0,0,0,0,5,0,0,22315,2,1,0,20.0,3,60,0,0,8,3,79,60
8.0,3.0,50.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.1,31.0,3.0,44.0,77.0,1871.0,17.5,2.0,5.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,337.0,379.2,377.0,487.0,124.5,3.5,980,15.2,6,2,2,5,9,0,0,0,0,0,0,6,292,391.6,254.9,346.0,99.4,0.8,Ruben,Loftus-Cheek,0,9,0,0,0,5,0,0,9,1.3,0,0,0,0,0,0,0.4,2.2,0,22,0,0,0,0,0,0,0,0,0,55849,0,1,0,0.0,1,55,0,0,8,3,79,55
54.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,Rui Pedro,da Rocha Fonte,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,21217,0,0,0,0.0,0,45,0,0,54,3,0,45
39.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060,21.7,1,0,0,9,38,0,0,0,12,0,0,1,467,566.4,129.7,172.0,86.9,8.0,Ryan,Bennett,0,67,1,0,0,18,0,8,52,25.4,1,0,0,2,2,0,5.1,26.0,2,90,0,0,0,0,0,0,6,0,0,234162,0,0,0,0.0,1,40,0,0,39,2,89,40
20.0,2.0,56.0,123.0,2507.0,22.0,2.0,5.0,2.0,12.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,575.0,517.4,442.4,255.0,121.5,3.9,20.0,2.0,53.0,103.0,3135.0,19.4,0.0,5.0,1.0,8.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,553.0,515.2,589.1,286.0,139.3,5.2,2160,11.7,1,0,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123.0,82.6,2.4,Ryan,Bertrand,0,29,0,0,0,24,1,2,22,31.3,0,0,0,0,0,0,6.0,18.4,2,90,0,2,0,0,0,0,4,0,0,349632,0,0,0,10.0,6,50,0,0,20,2,56,50
