name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Juan_Mata_297,0,0,0,0,0,0,0,0,0,0.0,0,0,297,0,0,330,0,0,0,0.0,17566,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,60239,0,0,0,1,2,0.0,0,719,1186,467,61,False,0,0
Julian_Speroni_136,0,0,0,0,0,0,0,0,0,0.0,0,0,136,0,0,307,0,0,0,0.0,17336,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,688639,0,0,0,0,2,0.0,0,-5091,7482,12573,39,False,0,0
Juninho_Bacuna_208,0,49,0,0,0,9,0,4,40,29.1,1,0,208,0,0,315,5,1,0,3.4,17438,5.0,2,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,79,0,0,7,0,1,0,0,6,0,32,0,31240,2,1,0,0,2,0.0,2,423,3371,2948,42,False,0,0
Junior_Stanislas_36,0,9,0,0,0,1,0,0,7,0.3,0,0,36,0,0,317,1,1,0,0.2,17168,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,16,0,0,11,0,0,0,0,1,0,32,0,5023,1,0,0,0,2,2.0,1,-70,18,88,60,False,0,0
JÃÂ¼rgen_Locadia_65,0,0,0,0,0,0,0,0,0,0.0,0,0,65,0,0,265,0,0,0,0.0,17215,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,20603,0,0,0,0,3,0.0,0,-217,1180,1397,53,False,0,0
Kadeem_Harris_535,0,0,0,0,0,0,0,0,0,0.0,0,0,535,0,0,325,0,0,0,0.0,17928,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,1077,0,0,0,0,2,0.0,0,-7,34,41,45,False,0,0
Karlan_Grant_585,0,26,0,1,0,-1,0,1,17,4.0,2,0,585,0,0,315,0,2,0,5.3,18000,3.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,2,0,7,0,0,0,0,5,0,32,0,3617,3,0,2,0,2,46.0,2,1500,2310,810,50,False,0,0
Karl_Darlow_308,0,0,0,0,0,0,0,0,0,0.0,0,0,308,0,0,311,0,0,0,0.0,17586,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,3518,0,0,0,0,2,0.0,0,-18,13,31,44,False,0,0
Kasper_Schmeichel_213,0,44,0,0,0,27,1,0,32,0.0,0,0,213,0,0,317,0,0,0,1.8,17443,18.4,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,2,0,0,0,0,9,0,32,2,296403,0,0,0,0,2,0.0,6,-7376,3441,10817,50,True,0,0
Kayne_Ramsay_565,0,0,0,0,0,0,0,0,0,0.0,0,0,565,0,0,312,0,0,0,0.0,17970,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,2824,0,0,0,1,0,0.0,0,41,159,118,40,False,0,0
Kazaiah_Sterling_578,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,307,0,0,0,0.0,17989,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,1562,0,0,0,0,2,0.0,0,-37,64,101,45,True,0,0
Kelechi_Iheanacho_236,0,3,0,0,0,3,0,0,2,0.3,0,0,236,0,0,317,0,0,0,0.1,17467,0.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,1,0,0,2,0,0,0,0,1,0,32,0,52477,0,0,0,0,2,0.0,1,-531,298,829,57,True,0,0
Kenneth_Zohore_107,0,0,0,0,0,0,0,0,0,0.0,0,0,107,0,0,325,0,0,0,0.0,17279,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,39816,0,0,0,0,2,0.0,0,-831,2499,3330,46,False,0,0
Ken_Sema_446,0,0,0,0,0,0,0,0,0,0.0,0,0,446,0,0,329,0,0,0,0.0,17798,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,7868,0,0,0,1,4,0.0,0,-372,75,447,46,True,0,0
Kepa_Arrizabalaga_498,0,14,0,0,0,21,1,1,14,0.0,0,0,498,0,0,265,0,0,0,0.7,17871,6.8,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,3,0,0,0,0,4,0,32,1,405674,0,0,0,0,3,0.0,6,59045,68198,9153,54,True,0,0
Kevin_De Bruyne_273,0,58,2,0,3,44,1,0,51,85.3,2,0,273,0,0,325,0,0,1,17.0,17518,50.4,6,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,1,5,0,0,0,0,2,0,32,0,211106,1,0,1,0,2,34.0,11,-1002,1695,2697,97,True,1,0
Kevin_Long_73,0,0,0,0,0,0,0,0,0,0.0,0,0,73,0,0,313,0,0,0,0.0,17225,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,19684,0,0,0,0,2,0.0,0,-166,217,383,41,True,0,0
Kevin_McDonald_183,0,7,0,0,0,2,0,0,7,0.6,0,0,183,0,0,329,1,0,0,0.0,17407,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,3,0,0,18,0,0,0,0,2,0,32,0,23266,0,0,0,1,4,0.0,1,994,1899,905,42,False,0,0
Kevin_Mirallas_469,0,0,0,0,0,0,0,0,0,0.0,0,0,469,0,0,320,0,0,0,0.0,17830,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,603,0,0,0,2,0,0.0,0,1,2,1,55,False,0,0
Kieran_Dowell_528,0,0,0,0,0,0,0,0,0,0.0,0,0,528,0,0,320,0,0,0,0.0,17919,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,383,0,0,0,2,0,0.0,0,0,7,7,45,False,0,0
Kieran_Trippier_357,0,67,0,0,1,30,1,2,59,54.3,1,0,357,0,0,307,1,0,0,8.1,17641,23.8,4,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,2,7,0,0,0,0,8,0,32,0,928281,0,0,1,0,2,3.0,7,-10624,13254,23878,60,True,0,0
Konstantinos_Mavropanos_10,0,0,0,0,0,0,0,0,0,0.0,0,0,10,0,0,311,0,0,0,0.0,17141,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,6652,0,0,0,0,2,0.0,0,-6,55,61,47,True,0,0
Kortney_Hause_525,0,0,0,0,0,0,0,0,0,0.0,0,0,525,0,0,330,0,0,0,0.0,17916,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,13972,0,0,0,1,2,0.0,0,-164,11,175,40,True,0,0
Kurt_Zouma_526,0,40,0,0,3,42,1,6,32,0.3,1,0,526,0,0,320,0,0,1,6.5,17917,47.6,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,19,0,0,0,0,3,0,32,0,28899,0,0,0,2,0,17.0,15,-1023,353,1376,50,False,1,0
Kyle_Taylor_600,0,0,0,0,0,0,0,0,0,0.0,0,0,600,0,0,317,0,0,0,0.0,18020,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,191,0,0,0,0,2,0.0,0,12,44,32,45,False,0,0
Kyle_Walker-Peters_358,0,0,0,0,0,0,0,0,0,0.0,0,0,358,0,0,307,0,0,0,0.0,17643,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,41356,0,0,0,0,2,0.0,0,-1002,673,1675,42,True,0,0
Kyle_Walker_265,0,64,0,0,0,26,1,0,62,16.7,0,0,265,0,0,325,0,0,0,2.4,17502,7.2,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,71,0,0,5,0,0,0,0,4,0,32,0,731474,0,0,0,0,2,0.0,6,27054,37553,10499,64,True,0,0
Laurent_Depoitre_210,0,0,0,0,0,0,0,0,0,0.0,0,0,210,0,0,315,0,0,0,0.0,17440,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,23309,0,0,0,0,2,0.0,0,-981,52,1033,51,False,0,0
Laurent_Koscielny_3,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,311,0,0,0,0.0,17133,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,58537,0,0,0,0,2,0.0,0,6071,9408,3337,54,True,0,0
Lazar_Markovic_594,0,0,0,0,0,0,0,0,0,0.0,0,0,594,0,0,329,0,0,0,0.0,18013,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,607,0,0,0,1,4,0.0,0,-59,48,107,49,False,0,0
Leander_Dendoncker_519,0,48,0,1,0,10,0,5,43,4.4,2,0,519,0,0,330,0,1,0,2.9,17905,18.4,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,14,0,0,0,0,7,0,32,0,46218,2,0,1,1,2,6.0,2,1285,3233,1948,43,True,0,0
Leandro_Bacuna_589,0,1,0,0,0,5,0,1,1,0.0,0,0,589,0,0,325,0,0,0,0.3,18005,3.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,9,0,0,13,0,0,0,0,1,0,32,0,404,0,1,0,0,2,0.0,1,9,51,42,44,False,0,0
Lee_Grant_520,0,0,0,0,0,0,0,0,0,0.0,0,0,520,0,0,330,0,0,0,0.0,17907,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,1464,0,0,0,1,2,0.0,0,-3,13,16,49,False,0,0
Lee_Peltier_95,0,15,0,0,0,7,0,6,11,0.7,0,0,95,0,0,325,1,2,0,1.3,17255,12.4,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,13,0,0,0,0,2,0,32,0,286162,0,1,0,0,2,0.0,0,15039,24221,9182,39,False,0,1
Leighton_Baines_156,0,0,0,0,0,0,0,0,0,0.0,0,0,156,0,0,320,0,0,0,0.0,17373,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,33710,0,0,0,2,0,0.0,0,-30,77,107,50,False,0,0
Leon_Balogun_54,0,0,0,0,0,0,0,0,0,0.0,0,0,54,0,0,265,0,0,0,0.0,17193,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,6353,0,0,0,0,3,0.0,0,-61,75,136,42,False,0,0
Leroy_SanÃÂ©_275,0,39,0,0,0,29,1,2,35,40.9,1,0,275,0,0,325,0,0,1,15.8,17522,51.0,3,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,5,0,0,0,0,2,0,32,0,490423,3,0,1,0,2,66.0,8,13977,41888,27911,93,True,0,0
Lewis_Cook_39,0,0,0,0,0,0,0,0,0,0.0,0,0,39,0,0,317,0,0,0,0.0,17171,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,7169,0,0,0,0,2,0.0,0,-38,9,47,46,False,0,0
Lewis_Dunk_48,0,28,1,0,0,10,0,2,27,13.2,0,0,48,0,1,265,0,3,0,2.0,17181,6.6,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,6,0,0,0,0,3,0,32,0,193003,1,0,0,0,3,0.0,1,31928,39620,7692,44,False,0,0
Loris_Karius_238,0,0,0,0,0,0,0,0,0,0.0,0,0,238,0,0,318,0,0,0,0.0,17469,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,5241,0,0,0,1,2,0.0,0,-4,4,8,49,True,0,0
LoÃÂ¯c_Damour_104,0,0,0,0,0,0,0,0,0,0.0,0,0,104,0,0,325,0,0,0,0.0,17273,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,4575,0,0,0,0,2,0.0,0,84,202,118,43,False,0,0
Lucas_Digne_484,0,25,1,0,0,28,1,10,18,23.8,1,0,484,0,0,320,3,0,0,6.7,17853,20.0,1,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,1,0,19,0,0,0,0,2,0,32,0,463943,0,2,0,2,0,23.0,6,-16800,26908,43708,52,False,0,0
Lucas_Perri_584,0,0,0,0,0,0,0,0,0,0.0,0,0,584,0,0,307,0,0,0,0.0,17998,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,830,0,0,0,0,2,0.0,0,44,83,39,40,False,0,0
Lucas_PÃÂ©rez_502,0,17,0,0,0,3,0,0,12,1.5,0,0,502,0,0,320,0,2,0,0.7,17878,3.8,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,45,0,0,8,0,0,0,0,4,0,32,0,8173,3,1,0,2,0,2.0,1,-78,96,174,62,True,0,0
Lucas_Rodrigues Moura da Silva_370,0,4,0,1,0,-1,0,0,3,0.0,2,0,370,0,0,307,1,0,0,2.1,17667,4.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,8,0,0,7,0,0,0,0,0,0,32,0,325953,2,0,0,0,2,17.0,1,-1136,2639,3775,67,True,0,0
Lucas_Torreira_450,0,0,0,0,0,0,0,0,0,0.0,0,0,450,0,0,311,0,0,0,0.0,17804,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,173737,0,0,0,0,2,0.0,0,-15256,187,15443,47,True,0,0
Luciano_Vietto_513,0,0,0,0,0,0,0,0,0,0.0,0,0,513,0,0,329,0,0,0,0.0,17897,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,27867,0,0,0,1,4,0.0,0,-90,578,668,53,False,0,0
Lukasz_Fabianski_400,0,27,0,0,0,22,0,0,13,0.0,0,0,400,0,0,320,0,2,0,5.6,17725,55.6,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,8,0,0,0,0,8,0,32,7,1009267,0,0,0,2,0,0.0,3,-79268,3191,82459,48,True,0,0
Luka_Milivojevic_150,0,46,0,0,0,13,0,6,39,11.0,0,0,150,1,0,307,1,2,0,2.2,17363,11.0,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,4,0,32,0,561511,0,1,0,0,2,0.0,2,73006,91044,18038,63,False,0,0
Luke_Amos_523,0,0,0,0,0,0,0,0,0,0.0,0,0,523,0,0,307,0,0,0,0.0,17911,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,9585,0,0,0,0,2,0.0,0,189,409,220,43,True,0,0
Luke_Shaw_286,0,58,0,0,0,7,0,1,48,5.8,2,0,286,0,1,330,1,2,0,5.6,17544,0.4,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,20,0,0,0,0,6,0,32,0,557460,2,0,0,1,2,50.0,0,-22306,25104,47410,51,False,0,1
Lys_Mousset_44,0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,317,0,0,0,0.0,17176,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,17197,0,0,0,0,2,0.0,0,-157,948,1105,49,False,0,0
Maarten_Stekelenburg_155,0,0,0,0,0,0,0,0,0,0.0,0,0,155,0,0,320,0,0,0,0.0,17372,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,228646,0,0,0,2,0,0.0,0,888,3843,2955,39,False,0,0
Mamadou_Sakho_143,0,0,0,0,0,0,0,0,0,0.0,0,0,143,0,0,307,0,0,0,0.0,17350,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,84663,0,0,0,0,2,0.0,0,-4407,77,4484,49,False,0,0
Manolo_Gabbiadini_349,0,0,0,0,0,0,0,0,0,0.0,0,0,349,0,0,312,0,0,0,0.0,17627,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,7887,0,0,0,1,0,0.0,0,-40,3,43,56,False,0,0
Manuel_Lanzini_414,0,40,0,0,0,9,0,0,34,25.1,1,0,414,0,0,320,0,2,0,3.9,17740,7.6,2,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,8,0,0,0,0,3,0,32,0,13479,5,0,0,2,0,6.0,2,-6247,730,6977,64,True,0,0
Marcos_Alonso_115,0,0,0,0,0,0,0,0,0,0.0,0,0,115,0,0,265,0,0,0,0.0,17294,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,1674431,0,0,0,0,3,0.0,0,-8763,37045,45808,64,True,0,0
Marcos_Rojo_287,0,0,0,0,0,0,0,0,0,0.0,0,0,287,0,0,330,0,0,0,0.0,17546,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,4721,0,0,0,1,2,0.0,0,63,137,74,49,False,0,0
Marcus_Bettinelli_178,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,329,0,0,0,0.0,17397,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,17561,0,0,0,1,4,0.0,0,-489,25,514,43,False,0,0
Marcus_Rashford_305,0,0,0,0,0,0,0,0,0,0.0,0,0,305,0,0,330,0,0,0,0.0,17582,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,1757290,0,0,0,1,2,0.0,0,-6717,130371,137088,76,False,0,0
Marc_Albrighton_224,0,0,0,0,0,0,0,0,0,0.0,0,0,224,0,0,317,0,0,0,0.0,17455,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,20197,0,0,0,0,2,0.0,0,-346,19,365,51,True,0,0
Marc_Navarro_385,0,0,0,0,0,0,0,0,0,0.0,0,0,385,0,0,329,0,0,0,0.0,17698,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,3102,0,0,0,1,4,0.0,0,4,33,29,42,True,0,0
Marc_Pugh_34,0,0,0,0,0,0,0,0,0,0.0,0,0,34,0,0,317,0,0,0,0.0,17166,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,22343,0,0,0,0,2,0.0,0,-122,15,137,43,False,0,0
Mario_Lemina_344,0,0,0,0,0,0,0,0,0,0.0,0,0,344,0,0,312,0,0,0,0.0,17622,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,9474,0,0,0,1,0,0.0,0,-59,8,67,47,False,0,0
Marko_Arnautovic_417,0,24,0,0,0,4,0,1,18,7.4,0,0,417,0,0,320,1,2,0,2.1,17743,4.4,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,66,1,1,8,0,0,0,0,3,0,32,0,415602,2,0,0,2,0,9.0,2,-56858,3623,60481,69,True,0,0
Markus_Suttner_52,0,0,0,0,0,0,0,0,0,0.0,0,0,52,0,0,265,0,0,0,0.0,17189,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,268819,0,0,0,0,3,0.0,0,-2230,2929,5159,38,False,0,0
Mark_Noble_411,0,0,0,0,0,0,0,0,0,0.0,0,0,411,0,0,320,0,0,0,0.0,17736,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,33976,0,0,0,2,0,0.0,0,-1425,2501,3926,48,True,0,0
Marouane_Fellaini_298,0,0,0,0,0,0,0,0,0,0.0,0,0,298,0,0,330,0,0,0,0.0,17568,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,26980,0,0,0,1,2,0.0,0,-128,12,140,48,False,0,0
Martin_Dubravka_309,0,25,0,0,0,12,0,0,7,0.0,0,0,309,0,0,311,0,2,0,0.9,17587,9.2,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,1,0,0,0,0,13,0,32,1,51836,0,0,0,0,2,0.0,1,-6062,981,7043,50,False,0,0
Martin_Kelly_140,0,28,0,0,0,13,0,11,18,10.4,0,0,140,0,0,307,0,2,0,3.5,17344,24.2,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,5,0,32,0,299601,0,0,0,0,2,0.0,1,-69,5493,5562,39,False,0,0
MartÃÂ­n_Montoya_503,0,0,0,0,0,0,0,0,0,0.0,0,0,503,0,0,265,0,0,0,0.0,17879,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,14710,0,0,0,0,3,0.0,0,1199,1880,681,43,False,0,0
Marvin_Zeegelaar_384,0,0,0,0,0,0,0,0,0,0.0,0,0,384,0,0,329,0,0,0,0.0,17696,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,2823,0,0,0,1,4,0.0,0,-22,2,24,42,True,0,0
Mason_Greenwood_608,0,0,0,0,0,0,0,0,0,0.0,0,0,608,0,0,330,0,0,0,0.0,18032,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,3800,0,0,0,1,2,0.0,0,1529,2521,992,45,False,0,0
Mason_Holgate_160,0,0,0,0,0,0,0,0,0,0.0,0,0,160,0,0,320,0,0,0,0.0,17377,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,5942,0,0,0,2,0,0.0,0,-35,2,37,43,False,0,0
Matej_Vydra_495,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,313,0,0,0,0.0,17866,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,2649,0,0,0,0,2,0.0,0,-47,69,116,56,True,0,0
Mateo_Kovacic_499,0,27,0,0,0,4,0,0,25,4.3,1,0,499,0,0,265,0,0,0,0.7,17873,3.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,8,0,0,3,0,0,0,0,3,0,32,0,43769,1,0,0,0,3,0.0,1,-212,223,435,57,True,0,0
Mathew_Ryan_47,0,31,0,0,0,11,0,0,18,0.0,0,0,47,0,0,265,0,3,0,1.2,17179,11.6,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,6,0,0,0,0,9,0,32,1,209682,0,0,0,0,3,0.0,1,16147,22281,6134,44,False,0,0
Mathias_Jorgensen_195,0,0,0,0,0,0,0,0,0,0.0,0,0,195,0,0,315,0,0,0,0.0,17425,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,167306,0,0,0,0,2,0.0,0,-4850,367,5217,44,False,0,0
Matteo_Darmian_289,0,0,0,0,0,0,0,0,0,0.0,0,0,289,0,0,330,0,0,0,0.0,17550,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,11067,0,0,0,1,2,0.0,0,-40,37,77,46,False,0,0
Matteo_Guendouzi_451,0,94,0,0,0,13,1,2,87,9.1,1,0,451,0,0,311,3,0,0,2.2,17805,13.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,15,0,0,0,0,9,0,32,0,109803,3,1,0,0,2,0.0,3,-2348,1134,3482,44,True,0,0
Matthew_Connolly_93,0,0,0,0,0,0,0,0,0,0.0,0,0,93,0,0,325,0,0,0,0.0,17251,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,218241,0,0,0,0,2,0.0,0,4132,12710,8578,38,False,0,0
Matthew_Daly_606,0,0,0,0,0,0,0,0,0,0.0,0,0,606,0,0,315,0,0,0,0.0,18029,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,68,0,0,0,0,2,0.0,0,9,31,22,45,False,0,0
Matthew_Lowton_69,0,0,0,0,0,0,0,0,0,0.0,0,0,69,0,0,313,0,0,0,0.0,17221,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,13703,0,0,0,0,2,0.0,0,-78,56,134,46,True,0,0
Matty_James_229,0,0,0,0,0,0,0,0,0,0.0,0,0,229,0,0,317,0,0,0,0.0,17460,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,1938,0,0,0,0,2,0.0,0,40,138,98,44,True,0,0
Matt_Doherty_425,0,44,1,0,0,18,0,3,35,13.8,0,0,425,0,0,330,0,1,0,3.6,17756,16.4,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,14,0,0,0,0,5,0,32,0,1453529,1,3,1,1,2,6.0,2,21548,57078,35530,54,True,0,0
Matt_Ritchie_317,0,27,0,0,0,8,0,5,16,15.0,0,0,317,0,0,311,0,1,0,3.7,17595,21.8,1,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,74,0,0,1,0,0,0,0,2,0,32,0,34403,1,0,0,0,2,0.0,2,-3024,1169,4193,58,False,0,0
Matt_Targett_479,0,0,0,0,0,0,0,0,0,0.0,0,0,479,0,0,312,0,0,0,0.0,17845,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,9878,0,0,0,1,0,0.0,0,-758,93,851,42,False,0,0
Maxime_Le Marchand_455,0,63,0,0,0,23,0,8,55,10.4,0,0,455,0,0,329,0,4,0,4.3,17811,32.4,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,18,0,0,0,0,7,0,32,0,8881,0,3,0,1,4,0.0,0,-67,37,104,42,False,0,0
Max_Kilman_567,0,0,0,0,0,0,0,0,0,0.0,0,0,567,0,0,330,0,0,0,0.0,17973,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,2586,0,0,0,1,2,0.0,0,76,182,106,40,True,0,0
