team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name,assists_1_19_20,bonus_1_19_20,bps_1_19_20,clean_sheets_1_19_20,creativity_1_19_20,goals_conceded_1_19_20,goals_scored_1_19_20,ict_index_1_19_20,influence_1_19_20,minutes_1_19_20,own_goals_1_19_20,penalties_missed_1_19_20,penalties_saved_1_19_20,red_cards_1_19_20,saves_1_19_20,selected_1_19_20,threat_1_19_20,total_points_1_19_20,value_1_19_20,yellow_cards_1_19_20,team_code_19_20,element_type_19_20,total_points_19_20,now_cost_19_20
20.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,6.0,1.0,45.0,13.0,270.0,2.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,64.0,82.8,0.0,0.0,8.2,0.0,1612,14.1,0,0,1,2,26,0,1,0,1,0,59,6,300,449.8,156,21,10.0,427,7,0.0,504,24,46.1,315,21,1.5,Paulo,Gazzaniga,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15962,0.0,0,45,0,6,1,58,45
4.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,42.0,52.0,1602.0,12.4,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.0,333.6,97.8,58.0,49.0,1.1,4.0,2.0,44.0,67.0,1986.0,15.2,0.0,0.0,1.0,7.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,365.0,424.2,94.0,58.0,57.6,0.2,1227,10.2,0,0,0,5,20,1,0,0,2,0,0,4,230,265.2,268,106,63.1,326,108,50.0,347,124,37.7,335,120,0.2,Paul,Dummett,0,0,24,0,0.9,1,0,2.8,26.6,90,0,0,0,0,0,13306,0.0,2,45,0,4,2,44,45
1.0,3.0,82.0,115.0,2608.0,14.0,5.0,4.0,2.0,13.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,512.0,713.0,953.5,839.0,250.0,7.3,1.0,3.0,79.0,138.0,2145.0,17.5,6.0,13.0,4.0,11.0,20.0,0.0,0.0,0.0,5.0,1.0,0.0,15.0,528.0,710.8,663.5,780.0,215.6,14.7,1.0,3.0,86.0,179.0,3007.0,20.8,13.0,10.0,5.0,8.0,43.0,0.0,0.0,3.0,6.0,0.0,0.0,19.0,648.0,1096.8,822.3,1246.0,316.9,33.7,1202,6.1,1,4,1,6,9,0,0,1,1,0,0,2,215,295.8,245,100,420.0,93,66,193.0,203,108,91.0,173,87,3.5,Paul,Pogba,2,0,30,1,48.8,0,0,9.8,43.2,90,0,0,0,0,0,360078,6.0,9,85,0,1,3,51,85
39.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,42.0,2.0,25.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.3,17.0,2.6,0.0,920,11.6,3,3,0,1,12,0,0,0,3,0,0,0,194,227.8,293,121,232.0,180,114,260.0,156,90,71.8,223,111,0.2,Pedro,Lomba Neto,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,50,0,39,3,57,50
21.0,3.0,43.0,55.0,1763.0,12.8,1.0,2.0,1.0,4.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,331.0,311.4,131.3,52.0,49.4,0.3,21.0,3.0,42.0,54.0,1562.0,12.9,2.0,0.0,1.0,5.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,270.0,377.8,132.1,88.0,60.1,0.7,21.0,3.0,42.0,43.0,1116.0,10.2,0.0,2.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.0,219.2,105.9,112.0,43.6,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,597,232,0.0,588,234,0.0,573,228,0.0,600,235,0.0,Pedro,Obiang,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5433,0.0,0,45,0,21,3,0,45
91.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,44.0,22.0,755.0,5.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,98.0,111.4,58.6,26.0,19.3,0.2,38.0,3.0,45.0,63.0,2187.0,14.0,2.0,0.0,0.0,5.0,43.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,317.0,494.6,341.0,375.0,121.3,1.0,2526,13.9,1,1,1,5,41,0,0,0,8,0,0,5,347,545.4,107,36,239.8,173,107,342.0,117,61,112.9,123,69,0.2,Philip,Billing,0,0,15,0,24.3,1,0,5.8,23.4,90,0,0,0,0,0,8568,10.0,2,50,0,91,3,68,50
45.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,104.4,61.0,61.0,0.6,45.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,511,183,0.0,491,183,0.0,459,173,0.0,513,183,0.6,Philip,Heise,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,33433,0.0,0,40,0,45,2,0,40
110.0,2.0,42.0,27.0,1168.0,6.4,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,174.0,155.0,146.7,51.0,35.4,0.1,90.0,2.0,40.0,33.0,1125.0,8.3,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,193.0,229.4,117.5,35.0,38.3,0.3,90.0,2.0,42.0,33.0,1670.0,7.9,0.0,0.0,0.0,4.0,27.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,224.0,267.8,139.6,66.0,47.4,0.1,1890,17.7,0,2,1,9,19,0,0,0,6,0,0,6,358,350.6,212,80,164.0,225,58,109.0,269,78,62.5,258,82,2.1,Phil,Bardsley,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10554,0.0,0,45,0,90,2,78,45
43.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,43.0,3.0,47.0,8.0,45.0,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.2,32.1,10.0,7.1,0.0,43.0,3.0,45.0,25.0,328.0,5.6,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0,85.0,133.8,208.0,42.6,0.2,888,12.5,5,2,1,4,7,0,0,0,0,0,0,4,261,312.2,234,96,301.6,137,85,466.0,81,40,108.1,132,72,6.0,Phil,Foden,0,0,3,0,0.4,0,0,0.1,1.0,10,0,0,0,0,0,39755,0.0,1,55,0,43,3,69,55
11.0,2.0,49.0,104.0,2251.0,21.2,3.0,3.0,4.0,6.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,533.0,751.4,71.7,278.0,110.1,7.5,11.0,2.0,47.0,60.0,2063.0,12.8,0.0,0.0,1.0,6.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,415.0,529.2,24.1,108.0,66.2,2.7,11.0,2.0,43.0,22.0,329.0,5.1,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,80.0,82.2,21.4,43.0,14.6,0.6,240,1.5,0,0,0,0,6,0,0,0,0,0,0,0,50,75.4,402,154,4.8,440,163,2.0,443,167,8.2,433,160,0.4,Phil,Jagielka,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,47151,0.0,0,45,0,49,2,6,45
1.0,2.0,45.0,55.0,1584.0,12.2,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,362.0,437.8,35.2,89.0,56.3,0.7,1.0,2.0,55.0,116.0,1973.0,21.1,0.0,0.0,2.0,15.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,554.0,486.4,36.6,12.0,53.6,5.2,1.0,2.0,51.0,43.0,1261.0,8.4,0.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,273.0,300.8,44.8,42.0,39.0,0.5,135,0.4,0,0,0,0,3,0,0,0,0,0,0,0,22,21.4,449,169,3.0,448,168,23.0,387,140,4.7,454,166,0.1,Phil,Jones,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11640,0.0,0,50,0,1,2,2,50
3.0,4.0,119.0,224.0,2523.0,18.8,29.0,7.0,9.0,14.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,33.0,920.0,1279.0,548.4,1530.0,336.0,23.3,3.0,4.0,108.0,87.0,1056.0,8.1,10.0,4.0,2.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,354.0,484.0,207.1,580.0,127.1,14.0,3.0,4.0,108.0,205.0,2722.0,19.0,22.0,7.0,5.0,7.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,756.0,984.4,484.6,1429.0,289.6,18.8,3136,18.8,22,5,5,10,44,0,0,0,3,1,0,37,807,1006.0,9,3,479.6,61,5,1369.0,9,7,285.2,11,5,22.4,Pierre-Emerick,Aubameyang,0,0,25,1,6.5,0,1,12.2,37.4,90,0,0,0,0,0,1474313,78.0,6,110,0,3,4,205,110
57.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,571,63,0.0,555,45,0.0,529,39,0.0,573,63,0.1,Pontus,Dahlberg,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9535,0.0,0,45,0,57,1,0,45
13.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,13.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,50.0,28.0,733.0,5.6,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,112.0,147.8,307.0,228.0,68.3,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,653,269,0.0,650,270,0.0,647,270,0.0,654,270,0.0,Rachid,Ghezzal,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3977,0.0,0,55,0,13,3,0,55
14.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,50.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,610,239,0.0,601,241,0.0,587,235,0.0,613,242,0.0,Rafael,Camacho,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,352,0.0,0,45,0,14,3,0,45
43.0,3.0,75.0,149.0,2509.0,19.9,7.0,14.0,2.0,9.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,468.0,527.0,688.3,1170.0,237.7,10.6,43.0,3.0,91.0,229.0,2584.0,25.2,18.0,17.0,7.0,13.0,23.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,701.0,969.8,838.2,1488.0,329.7,27.6,43.0,3.0,117.0,234.0,2770.0,20.0,17.0,15.0,6.0,17.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,743.0,1060.0,937.4,1572.0,357.1,24.8,2651,17.0,20,6,7,13,31,0,0,2,5,0,0,20,642,921.6,13,4,751.3,23,20,1829.0,2,2,350.2,3,3,23.2,Raheem,Sterling,0,3,55,1,12.7,0,3,19.0,103.6,90,0,0,0,0,0,1768195,74.0,20,120,1,43,3,204,120
45.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.2,0,0,0,0,1,0,0,0,0,0,1,0,6,4.0,486,36,0.0,573,54,0.0,554,49,0.4,500,36,0.3,Ralf,Fahrmann,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,35867,0.0,0,45,0,45,1,1,45
49.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,42.0,2.0,25.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.3,17.0,2.6,0.0,12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,600,233,0.6,474,214,4.0,438,202,0.2,504,216,0.1,Ravel,Morrison,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12567,0.0,0,50,0,49,3,1,50
8.0,2.0,40.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,8.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,41.0,2.0,209.0,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.2,3.1,0.0,10.9,0.1,1510,12.4,0,2,1,5,23,0,0,0,1,0,0,5,373,343.6,219,84,428.8,85,17,143.0,241,61,91.8,171,45,0.9,Reece,James,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3524,0.0,0,50,0,8,2,61,50
3.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,3.0,3.0,47.0,5.0,144.0,1.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.7,11.0,5.3,0.0,3.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,622,5.7,1,1,0,2,7,0,0,0,1,0,0,0,105,110.4,373,155,148.3,241,141,185.0,210,114,44.4,320,144,0.1,Reiss,Nelson,0,0,10,1,28.8,0,0,4.4,11.2,70,0,0,0,0,0,6922,4.0,2,55,1,3,3,30,55
14.0,4.0,55.0,18.0,412.0,3.3,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,87.6,36.2,132.0,25.0,0.3,14.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,45.0,1.0,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,570,75,0.0,554,76,0.0,528,73,0.0,572,74,0.5,Rhian,Brewster,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,33435,0.0,0,45,0,14,4,0,45
13.0,2.0,62.0,132.0,2701.0,21.3,0.0,1.0,1.0,14.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,640.0,564.0,158.1,264.0,109.1,5.0,13.0,2.0,57.0,20.0,360.0,3.2,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,84.2,22.3,48.0,27.2,0.4,13.0,2.0,53.0,146.0,3123.0,27.5,2.0,8.0,5.0,10.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,22.0,693.0,889.0,517.6,430.0,183.7,10.6,2520,19.8,3,2,3,10,27,0,0,0,1,0,0,11,568,738.0,44,15,446.5,73,13,235.0,173,30,141.9,77,10,7.7,Ricardo Domingos,Barbosa Pereira,0,3,32,1,16.0,0,0,4.6,21.4,90,0,0,0,0,0,311670,9.0,9,60,0,13,2,123,60
49.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,104.4,61.0,61.0,0.6,49.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,507,180,0.0,485,180,0.0,452,169,0.0,509,180,1.9,Richard,Stearman,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,148105,0.0,0,40,0,49,2,0,40
11.0,3.0,74.0,181.0,3327.0,24.5,9.0,13.0,4.0,7.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,684.0,905.4,1302.7,1074.0,328.3,10.8,57.0,3.0,58.0,125.0,2817.0,21.6,5.0,8.0,2.0,8.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,304.0,497.0,384.7,1217.0,209.3,6.5,11.0,3.0,64.0,153.0,2662.0,23.9,13.0,3.0,2.0,11.0,36.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,400.0,698.4,350.7,1209.0,224.5,13.3,3070,20.1,13,5,2,9,51,0,0,0,8,0,0,13,519,814.6,30,9,478.1,63,46,1233.0,15,5,252.3,19,11,9.2,Richarlison,de Andrade,0,0,7,1,19.3,0,0,6.4,12.2,90,0,0,0,0,0,513213,32.0,3,80,0,11,3,165,80
13.0,3.0,89.0,120.0,2826.0,13.5,6.0,4.0,0.0,9.0,48.0,0.0,0.0,2.0,4.0,0.0,0.0,9.0,437.0,573.0,802.1,898.0,227.8,8.2,13.0,3.0,87.0,195.0,2948.0,22.4,12.0,13.0,4.0,9.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,682.0,966.0,924.0,932.0,282.6,8.2,43.0,3.0,82.0,102.0,1331.0,12.4,7.0,4.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,349.0,459.4,450.8,731.0,164.1,1.7,1934,20.3,11,14,5,10,15,0,0,0,0,0,0,17,668,814.2,31,10,885.8,13,10,1094.0,22,9,279.5,14,7,10.1,Riyad,Mahrez,3,2,45,1,51.2,0,0,14.3,52.6,90,0,0,0,0,0,64307,39.0,14,85,0,43,3,175,85
90.0,3.0,55.0,39.0,719.0,7.1,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,143.0,151.2,253.0,116.0,51.6,0.2,90.0,3.0,53.0,56.0,1277.0,10.6,1.0,4.0,1.0,6.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,216.0,273.8,477.9,221.0,97.3,0.4,90.0,3.0,54.0,20.0,714.0,3.7,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,77.0,102.0,194.1,85.0,38.2,0.0,445,5.8,1,2,0,1,10,0,0,0,1,0,0,0,112,118.6,364,151,102.1,274,151,128.0,254,131,34.9,346,150,0.0,Robbie,Brady,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1759,0.0,0,55,0,90,3,32,55
8.0,3.0,51.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,46.0,6.0,0.0,4.0,3.0,48.0,51.0,1023.0,10.6,2.0,2.0,1.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,171.0,236.4,224.1,253.0,71.4,2.0,4.0,3.0,47.0,50.0,1337.0,10.6,1.0,1.0,0.0,6.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,161.0,212.8,187.9,297.0,69.8,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,657,272,0.0,654,273,0.0,652,273,0.0,658,273,0.0,Robert Kenedy,Nunes do Nascimento,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4186,0.0,0,55,0,8,3,0,55
14.0,3.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,14.0,4.0,95.0,181.0,2760.0,19.1,15.0,8.0,3.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,758.0,951.0,834.5,1341.0,312.7,36.1,14.0,4.0,93.0,160.0,2606.0,17.2,12.0,8.0,3.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,647.0,774.8,670.1,1240.0,267.8,14.2,2985,16.7,9,9,2,16,26,0,0,0,0,0,0,20,592,733.6,45,8,703.0,26,1,1638.0,4,2,307.5,6,2,10.1,Roberto,Firmino,1,0,26,0,14.8,1,0,10.5,24.6,85,0,0,0,0,0,609454,66.0,5,95,0,14,4,155,95
21.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686,4.1,0,0,0,0,17,1,0,0,0,0,36,1,134,239.0,284,24,0.0,574,55,0.0,555,50,23.9,379,24,0.3,Roberto,Jimenez Gago,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18181,0.0,0,45,0,21,1,18,45
57.0,3.0,58.0,43.0,1036.0,7.4,2.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,186.0,168.0,239.3,141.0,54.7,0.2,57.0,3.0,58.0,81.0,1610.0,14.0,5.0,3.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,299.0,346.0,370.6,472.0,118.8,0.2,57.0,3.0,59.0,122.0,2817.0,20.7,6.0,4.0,1.0,6.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,432.0,458.4,512.7,744.0,171.8,8.0,1641,10.7,3,0,0,5,27,0,0,0,4,0,0,0,194,237.8,286,117,293.4,143,89,350.0,109,57,88.0,183,94,0.6,Roberto,Pereyra,0,0,3,0,3.3,2,0,3.6,2.8,45,0,0,0,0,0,246209,30.0,1,60,0,57,3,60,60
